Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1029	1	-521.5737	-496.7693	-24.80436	470349.7	12.07277	0.998147	0.999526	1.00047	1.00185	5.36329
1030	0	-521.7489	-505.0834	-16.66558	502176.5	12.17666	0.998207	0.999541	1.00046	1.00179	4.683321
1031	1	-512.668	-495.2255	-17.44243	244168.7	9.955562	0.997429	0.999342	1.00066	1.00257	4.819156
1032	0	-503.7511	-489.4281	-14.32301	251889.5	11.85239	0.997468	0.999352	1.00065	1.00253	4.503136
1033	1	-522.2893	-505.6007	-16.68864	644108.5	8.221892	0.998417	0.999595	1.0004	1.00158	4.598999
1034	0	-505.8728	-489.4703	-16.40249	4542.257	9.73793	0.981203	0.99512	1.00475	1.01892	4.708778
1035	1	-521.3457	-499.0595	-22.28624	492450.6	11.96594	0.998189	0.999537	1.00046	1.00181	5.164636
1036	0	-507.8183	-492.0764	-15.74192	808249.9	11.17772	0.998586	0.999639	1.00036	1.00141	4.646548
1037	1	-517.3994	-488.1161	-29.28326	517899.3	6.761841	0.998234	0.999548	1.00045	1.00177	6.023262
1038	0	-523.2512	-497.0248	-26.2264	878094.5	6.996132	0.998644	0.999653	1.00035	1.00136	5.626222
1039	1	-522.0323	-498.0962	-23.93601	861999.5	8.753375	0.998631	0.99965	1.00035	1.00137	5.500522
1040	0	-515.1395	-498.7346	-16.40484	686012.7	9.141818	0.998466	0.999608	1.00039	1.00154	4.676716
1041	1	-538.7361	-510.0218	-28.71423	16079.16	8.069025	0.989994	0.997422	1.00254	1.01004	6.061634
1042	0	-520.1367	-489.987	-30.14971	303046.6	8.491053	0.997692	0.999409	1.00059	1.00231	6.225677
1043	1	-519.6895	-509.3036	-10.38587	141139.1	10.50848	0.996619	0.999134	1.00086	1.00339	4.145878
1044	0	-520.3471	-500.0578	-20.28923	693724.8	9.351475	0.998474	0.99961	1.00039	1.00153	5.10642
1045	1	-534.9023	-506.2655	-28.63683	502532.7	7.90997	0.998207	0.999541	1.00046	1.00179	6.049397
1046	0	-511.697	-494.9293	-16.76774	110515.2	9.633207	0.996179	0.999021	1.00097	1.00383	4.742815
1047	1	-513.4859	-492.7957	-20.6902	352656.5	9.803796	0.99786	0.999452	1.00055	1.00214	5.148218
1048	0	-520.7832	-494.5131	-26.27015	72349.62	9.714746	0.995278	0.998789	1.0012	1.00473	5.72372
1049	1	-521.404	-495.5	-25.90397	347759.6	7.756528	0.997845	0.999449	1.00055	1.00216	5.691893
1050	0	-507.0717	-490.6257	-16.44592	343191.8	9.473706	0.997831	0.999445	1.00055	1.00217	4.702183
1051	1	-529.4376	-502.0797	-27.35788	611533.6	7.72134	0.998375	0.999584	1.00041	1.00163	5.87701
1052	0	-509.8755	-489.6432	-20.23226	988251.1	10.22193	0.998722	0.999673	1.00033	1.00128	5.093028
1053	1	-518.578	-504.5105	-14.06752	237994	14.1699	0.997396	0.999333	1.00066	1.00261	4.358679
1054	0	-522.2397	-505.6707	-16.56904	299277.1	12.57438	0.997677	0.999406	1.00059	1.00232	4.651544
1055	1	-509.805	-497.3629	-12.44213	282993.5	11.68899	0.997612	0.999389	1.00061	1.00239	4.347402
1056	0	-521.5713	-495.1095	-26.46185	260114.6	8.732353	0.997509	0.999362	1.00064	1.00249	5.789453
1057	1	-522.6477	-507.6113	-15.0364	11142.83	11.08225	0.987984	0.996899	1.00305	1.01207	4.585163
1058	0	-526.1807	-500.9157	-25.26496	18301.86	11.85182	0.99062	0.997585	1.00238	1.00941	5.426385
1059	1	-524.0686	-499.9702	-24.0984	506582.4	8.091641	0.998215	0.999543	1.00046	1.00179	5.491329
1060	0	-513.1921	-497.5214	-15.67068	944430.9	9.553904	0.998692	0.999666	1.00033	1.00131	4.624887
1061	1	-520.31	-505.9681	-14.34192	62814.62	11.6358	0.994933	0.9987	1.00129	1.00508	4.51147
1062	0	-505.5552	-491.0173	-14.53793	563968.4	14.66956	0.998308	0.999567	1.00043	1.00169	4.355953
1063	1	-509.5717	-487.3964	-22.17528	310410	9.531661	0.997719	0.999416	1.00058	1.00228	5.306096
1064	0	-510.9613	-494.1922	-16.76908	976494.1	8.409238	0.998714	0.999671	1.00033	1.00129	4.638292
1065	1	-530.4137	-502.4391	-27.97456	658579	8.998536	0.998434	0.9996	1.0004	1.00157	5.950568
1066	0	-513.4715	-496.7054	-16.76605	889942.7	11.55115	0.998653	0.999656	1.00034	1.00135	4.72362
1067	1	-526.0516	-504.2255	-21.82608	599602.6	9.069783	0.998359	0.99958	1.00042	1.00164	5.268691
1068	0	-509.8689	-494.304	-15.56491	353926.6	10.31118	0.997864	0.999453	1.00054	1.00214	4.637562
1069	1	-520.5071	-503.5972	-16.90987	292802.7	10.92555	0.997652	0.999399	1.0006	1.00235	4.758795
1070	0	-513.2096	-489.0143	-24.19533	553163.7	9.18847	0.998291	0.999563	1.00044	1.00171	5.528064
1071	1	-512.3703	-497.3745	-14.99572	867457.7	9.87132	0.998636	0.999651	1.00035	1.00137	4.570226
1072	0	-533.6836	-509.1976	-24.48601	641268.6	10.26227	0.998413	0.999594	1.0004	1.00159	5.506299
1073	1	-514.6905	-506.515	-8.175571	374641.5	14.55022	0.997924	0.999469	1.00053	1.00208	3.92742
1074	0	-520.7786	-496.8278	-23.95087	606358.4	10.13045	0.998368	0.999583	1.00042	1.00163	5.46264
1075	1	-517.3031	-497.493	-19.81004	414483.2	8.954707	0.998026	0.999495	1.0005	1.00198	5.041107
1076	0	-521.4434	-504.1767	-17.26667	239340.7	10.41217	0.997403	0.999335	1.00066	1.0026	4.80182
1077	1	-511.3773	-496.8623	-14.51503	327461.7	10.79698	0.99778	0.999432	1.00057	1.00222	4.540123
1078	0	-524.9093	-505.6587	-19.25057	60676.06	9.878979	0.994844	0.998677	1.00131	1.00516	5.001228
1079	1	-516.1396	-500.3244	-15.81519	180838.6	13.21417	0.997013	0.999235	1.00076	1.00299	4.551139
1080	0	-528.098	-501.0115	-27.0865	885947	12.58407	0.99865	0.999655	1.00034	1.00135	5.486707
1081	1	-521.6011	-498.0138	-23.58723	969196.3	9.714946	0.998709	0.99967	1.00033	1.00129	5.447542
1082	0	-522.3477	-495.7706	-26.57712	964031.5	8.435459	0.998706	0.999669	1.00033	1.00129	5.80479
1083	1	-523.3136	-500.087	-23.22661	732429.1	9.336115	0.998515	0.99962	1.00038	1.00149	5.420796
1084	0	-531.0513	-498.6304	-32.42085	919781.1	6.973072	0.998675	0.999661	1.00034	1.00133	6.509681
1085	1	-513.5703	-494.4551	-19.11524	665730.5	8.200431	0.998443	0.999602	1.0004	1.00156	4.891214
1086	0	-522.4865	-494.7986	-27.68792	969808.3	9.672137	0.99871	0.99967	1.00033	1.00129	5.873221
1087	1	-522.2286	-496.5652	-25.66337	507335.2	11.99847	0.998216	0.999544	1.00046	1.00179	5.443094
1088	0	-511.4344	-502.5638	-8.870566	171994	13.71296	0.996937	0.999215	1.00078	1.00307	4.009694
1089	1	-521.4276	-497.5539	-23.87374	716350.4	8.895038	0.998499	0.999616	1.00038	1.0015	5.494782
1090	0	-531.1015	-511.3557	-19.74579	824328.2	7.895709	0.9986	0.999642	1.00036	1.0014	4.922968
1091	1	-521.3994	-503.3987	-18.00067	872157.2	8.285993	0.998639	0.999652	1.00035	1.00136	4.768016
1092	0	-514.9247	-498.1344	-16.79022	298677.1	10.89886	0.997675	0.999405	1.00059	1.00233	4.748516
1093	1	-523.4001	-497.1208	-26.27933	624293.1	7.794954	0.998392	0.999589	1.00041	1.00161	5.743336
1094	0	-527.1853	-503.1071	-24.07823	516778.2	12.32737	0.998232	0.999548	1.00045	1.00177	5.275826
1095	1	-525.9427	-500.1738	-25.76893	799111.3	9.387362	0.998578	0.999636	1.00036	1.00142	5.690675
1096	0	-517.3101	-497.6584	-19.65169	944606.9	9.889516	0.998692	0.999666	1.00033	1.00131	5.041745
1097	1	-523.6049	-495.3031	-28.30185	754449.2	7.252921	0.998537	0.999626	1.00037	1.00146	5.959568
1098	0	-529.2696	-502.6948	-26.57479	800863.4	10.44656	0.99858	0.999637	1.00036	1.00142	5.692474
1099	1	-520.67	-494.6936	-25.97643	172072.7	8.644662	0.996937	0.999216	1.00078	1.00307	5.734513
1100	0	-505.9916	-488.7231	-17.26855	464475.5	10.89348	0.998136	0.999523	1.00048	1.00187	4.792557
1101	1	-520.2515	-500.6824	-19.56912	908686	9.00727	0.998667	0.999659	1.00034	1.00133	5.016912
1102	0	-511.659	-505.6864	-5.972638	589851.6	10.46723	0.998345	0.999577	1.00042	1.00166	3.722217
1103	1	-523.2641	-496.0066	-27.25752	970269	8.389158	0.99871	0.99967	1.00033	1.00129	5.885576
1104	0	-515.0641	-498.855	-16.20913	145333	12.69899	0.996668	0.999146	1.00085	1.00334	4.615199
1105	1	-514.8393	-504.1534	-10.68592	796223	11.62935	0.998576	0.999636	1.00036	1.00142	4.197275
1106	0	-520.8304	-494.9651	-25.86531	806862.4	7.870963	0.998585	0.999638	1.00036	1.00142	5.696216
1107	1	-520.4036	-502.019	-18.38466	866268	12.05506	0.998635	0.999651	1.00035	1.00137	4.832721
1108	0	-516.6964	-498.153	-18.5434	41858.98	9.154573	0.993794	0.998406	1.00158	1.00622	4.911295
1109	1	-522.2193	-497.1074	-25.11198	215174.7	8.878477	0.997261	0.999299	1.0007	1.00274	5.634165
1110	0	-520.9712	-500.5184	-20.45281	649373.1	10.08369	0.998423	0.999597	1.0004	1.00158	5.118597
1111	1	-516.0821	-499.0373	-17.04474	918042	9.085611	0.998674	0.999661	1.00034	1.00133	4.742697
1112	0	-525.613	-505.823	-19.78998	652583.4	9.998282	0.998427	0.999598	1.0004	1.00157	5.054348
1113	1	-519.254	-497.6712	-21.58282	225904.4	10.0377	0.997327	0.999316	1.00068	1.00268	5.232316
1114	0	-531.38	-513.1126	-18.26748	643195.3	8.886043	0.998416	0.999595	1.0004	1.00159	4.863834
1115	1	-506.4005	-495.7044	-10.69606	367655.8	13.01394	0.997904	0.999464	1.00053	1.0021	4.171046
1116	0	-521.3568	-501.334	-20.0229	538438.6	7.270035	0.998268	0.999557	1.00044	1.00173	4.822823
1117	1	-506.8738	-495.717	-11.15679	891761.9	12.01068	0.998654	0.999656	1.00034	1.00135	4.23387
1118	0	-510.8219	-500.1966	-10.62533	604069	9.21685	0.998365	0.999582	1.00042	1.00164	4.055187
1119	1	-521.3539	-497.135	-24.21891	987655.7	10.10115	0.998721	0.999673	1.00033	1.00128	5.490977
1120	0	-509.9263	-497.5528	-12.37349	306097.5	11.18517	0.997703	0.999412	1.00059	1.0023	4.345206
1121	1	-516.7914	-496.3177	-20.4737	955023.3	8.398525	0.9987	0.999667	1.00033	1.0013	5.077826
1122	0	-520.0934	-490.7412	-29.35222	166407	9.030692	0.996886	0.999202	1.00079	1.00312	6.101366
1123	1	-533.3147	-508.0508	-25.26391	881899.6	7.915862	0.998647	0.999654	1.00035	1.00135	5.623446
1124	0	-511.6341	-497.2323	-14.40177	919829.3	12.75497	0.998675	0.999661	1.00034	1.00133	4.469955
1125	1	-538.8101	-515.1093	-23.70083	732109.9	10.71816	0.998515	0.99962	1.00038	1.00149	5.397149
1126	0	-520.2555	-503.2628	-16.99265	564489.3	9.634756	0.998309	0.999567	1.00043	1.00169	4.766215
1127	1	-516.0427	-493.233	-22.8097	147986.1	9.094917	0.996698	0.999154	1.00084	1.00331	5.377246
1128	0	-508.7982	-504.9429	-3.855238	578741.6	11.45688	0.99833	0.999573	1.00043	1.00167	3.60075
1129	1	-528.2343	-492.3461	-35.88825	61881.87	8.641873	0.994895	0.99869	1.0013	1.00511	6.881478
1130	0	-522.7708	-510.3844	-12.38643	535790.8	10.38861	0.998264	0.999556	1.00044	1.00174	4.332275
1131	1	-521.4128	-496.2112	-25.20151	998876.7	7.255247	0.998728	0.999675	1.00032	1.00127	5.532523
1132	0	-515.7628	-499.1741	-16.58869	89763.07	10.86269	0.995761	0.998913	1.00108	1.00425	4.730833
1133	1	-507.4595	-493.325	-14.13448	481496.3	10.84901	0.998169	0.999532	1.00047	1.00183	4.504911
1134	0	-512.9204	-498.6026	-14.31783	42547.74	10.27949	0.993844	0.998419	1.00157	1.00617	4.515885
1135	1	-512.871	-498.9645	-13.90656	512871.4	11.39777	0.998226	0.999546	1.00045	1.00178	4.479183
1136	0	-516.4552	-498.5992	-17.85599	150036.6	9.37908	0.99672	0.99916	1.00084	1.00328	4.847398
1137	1	-511.6669	-496.0938	-15.57311	575036.1	10.64342	0.998324	0.999571	1.00043	1.00168	4.639284
1138	0	-511.7886	-503.6448	-8.143789	441222.4	11.86207	0.998087	0.999511	1.00049	1.00191	3.981886
1139	1	-521.2107	-499.5352	-21.67549	51374.9	7.552753	0.994398	0.998562	1.00143	1.00561	5.111229
1140	0	-520.1257	-499.3513	-20.77439	962848.3	10.85213	0.998705	0.999669	1.00033	1.0013	5.116763
1141	1	-513.8163	-497.2002	-16.61603	719641	9.079903	0.998502	0.999617	1.00038	1.0015	4.695059
1142	0	-535.2797	-509.0879	-26.19178	903533	9.486445	0.998663	0.999658	1.00034	1.00134	5.73017
1143	1	-513.5136	-498.5024	-15.01115	145715.3	12.85721	0.996672	0.999148	1.00085	1.00333	4.511884
1144	0	-505.7964	-497.0965	-8.699909	210194.9	12.64096	0.997229	0.99929	1.00071	1.00277	4.024787
1145	1	-518.4041	-496.8222	-21.58189	197495.9	8.242088	0.997141	0.999268	1.00073	1.00286	5.196111
1146	0	-513.1936	-488.5645	-24.62909	742183.1	7.187091	0.998525	0.999623	1.00038	1.00148	5.440264
1147	1	-518.1647	-496.0165	-22.14822	568551	9.548134	0.998315	0.999569	1.00043	1.00169	5.302985
1148	0	-518.1662	-489.2597	-28.90649	455685.8	6.563264	0.998118	0.999518	1.00048	1.00188	5.922528
1149	1	-508.0872	-501.5649	-6.522283	143774.2	11.39315	0.99665	0.999142	1.00085	1.00335	3.831133
1150	0	-526.3245	-496.2589	-30.0656	832890.8	10.57441	0.998608	0.999644	1.00036	1.00139	6.010017
1151	1	-518.4175	-502.3807	-16.03675	27915.59	12.57289	0.992402	0.998047	1.00193	1.00762	4.609303
1152	0	-525.7279	-494.4694	-31.25849	364572.4	7.239271	0.997896	0.999462	1.00054	1.00211	6.366327
1153	1	-511.4167	-495.4168	-15.99995	284950.1	11.99379	0.99762	0.999391	1.00061	1.00238	4.637935
1154	0	-527.0762	-495.7345	-31.34165	316060	8.176202	0.99774	0.999422	1.00058	1.00226	6.38321
1155	1	-520.4658	-501.2305	-19.23532	324636.6	8.170976	0.99777	0.999429	1.00057	1.00223	4.901803
1156	0	-520.2027	-496.9433	-23.25933	669738.3	9.387291	0.998447	0.999603	1.0004	1.00155	5.423338
1157	1	-527.8425	-492.0473	-35.79518	238353.9	6.124142	0.997398	0.999334	1.00066	1.0026	6.909689
1158	0	-516.711	-498.1155	-18.59555	281096	8.387369	0.997604	0.999387	1.00061	1.0024	4.852837
1159	1	-527.707	-500.5102	-27.19681	904493.7	9.21633	0.998664	0.999658	1.00034	1.00134	5.853171
1160	0	-518.009	-501.423	-16.58604	811343.4	9.429652	0.998589	0.999639	1.00036	1.00141	4.714736
1161	1	-512.4941	-492.1211	-20.37294	459495.7	9.505397	0.998125	0.99952	1.00048	1.00188	5.116892
1162	0	-530.1499	-498.5188	-31.63103	721403.4	10.02753	0.998504	0.999617	1.00038	1.0015	6.234732
1163	1	-522.5746	-496.1175	-26.45713	415755.9	7.614096	0.998029	0.999496	1.0005	1.00197	5.750619
1164	0	-521.2826	-506.8853	-14.39729	614355.8	11.34518	0.998379	0.999585	1.00041	1.00162	4.523338
1165	1	-515.8568	-501.1823	-14.67456	871728.6	8.549456	0.998639	0.999652	1.00035	1.00136	4.412597
1166	0	-514.5062	-499.5429	-14.96331	548176.8	10.98531	0.998284	0.999561	1.00044	1.00172	4.579948
1167	1	-515.8398	-499.6035	-16.23632	445398	10.26894	0.998096	0.999513	1.00049	1.00191	4.702455
1168	0	-508.8253	-491.5918	-17.2335	187265	9.57805	0.997064	0.999248	1.00075	1.00294	4.789331
1169	1	-522.8236	-504.7961	-18.0274	535550.4	11.71742	0.998264	0.999556	1.00044	1.00174	4.823606
1170	0	-532.4131	-514.4547	-17.95838	105504	12.6436	0.996089	0.998998	1.001	1.00392	4.757012
1171	1	-518.6212	-500.7916	-17.82955	320945.5	11.10781	0.997757	0.999426	1.00057	1.00224	4.836187
1172	0	-514.5531	-503.0846	-11.46847	873392.9	10.87972	0.99864	0.999652	1.00035	1.00136	4.259838
1173	1	-510.8488	-497.3515	-13.49726	283378.4	11.47424	0.997613	0.999389	1.00061	1.00239	4.442049
1174	0	-519.4119	-496.1731	-23.23882	875515.2	10.2445	0.998642	0.999653	1.00035	1.00136	5.385826
1175	1	-522.3944	-501.3699	-21.02457	209804.9	11.35647	0.997226	0.99929	1.00071	1.00278	5.106678
1176	0	-510.6385	-499.8156	-10.82298	495751.6	10.16042	0.998195	0.999538	1.00046	1.00181	4.168703
1177	1	-523.819	-498.7118	-25.10724	205166	8.629816	0.997195	0.999282	1.00072	1.00281	5.633845
1178	0	-505.5919	-495.4556	-10.13621	275156.8	13.07102	0.997578	0.99938	1.00062	1.00242	4.126202
1179	1	-526.9169	-502.7812	-24.13569	309311.6	11.30465	0.997715	0.999415	1.00058	1.00229	5.385577
1180	0	-522.3895	-507.8429	-14.54658	831857.9	13.02368	0.998607	0.999644	1.00036	1.00139	4.466362
1181	1	-515.1645	-489.2117	-25.95284	145330.7	7.669829	0.996668	0.999146	1.00085	1.00334	5.690123
1182	0	-520.2789	-506.9556	-13.32326	550678.6	9.293685	0.998288	0.999562	1.00044	1.00171	4.355862
1183	1	-518.3433	-492.9201	-25.42326	505172.8	8.323787	0.998212	0.999543	1.00046	1.00179	5.665075
1184	0	-517.0867	-490.4274	-26.65928	523984.8	9.440671	0.998245	0.999551	1.00045	1.00176	5.782314
1185	1	-525.2184	-498.9442	-26.27421	855358.3	10.86636	0.998626	0.999649	1.00035	1.00137	5.622084
1186	0	-522.4409	-497.7674	-24.67347	527844.6	10.00311	0.998251	0.999553	1.00045	1.00175	5.542469
1187	1	-526.3116	-513.423	-12.88865	425005.2	12.49712	0.998051	0.999501	1.0005	1.00195	4.361887
1188	0	-514.8188	-485.2069	-29.61191	770702.5	8.272121	0.998552	0.99963	1.00037	1.00145	6.169677
1189	1	-532.8855	-506.415	-26.47054	879861.8	6.902149	0.998645	0.999654	1.00035	1.00136	5.640993
1190	0	-514.5783	-494.3299	-20.24831	640245.5	10.5983	0.998412	0.999594	1.00041	1.00159	5.080571
1191	1	-521.1899	-510.0854	-11.10444	916107.9	11.26701	0.998672	0.99966	1.00034	1.00133	4.232557
1192	0	-515.936	-506.9364	-8.999634	34570.31	11.26452	0.993172	0.998246	1.00174	1.00684	4.045683
1193	1	-533.4359	-501.9621	-31.4738	245136.2	7.515486	0.997434	0.999343	1.00065	1.00257	6.407748
1194	0	-505.4192	-492.9267	-12.49254	652395.4	11.92648	0.998427	0.999598	1.0004	1.00157	4.347088
1195	1	-529.8748	-511.2323	-18.64247	949099.2	10.10235	0.998696	0.999666	1.00033	1.00131	4.938906
1196	0	-511.2222	-502.999	-8.223208	623343.6	12.33514	0.99839	0.999588	1.00041	1.00161	3.989629
1197	1	-512.7339	-496.3278	-16.40609	213290	11.77284	0.997249	0.999296	1.0007	1.00275	4.682682
1198	0	-514.5286	-500.6263	-13.90227	259425	10.87192	0.997505	0.999361	1.00064	1.0025	4.483535
1199	1	-523.6761	-502.486	-21.19011	471463.7	10.44356	0.998149	0.999527	1.00047	1.00185	5.177166
1200	0	-508.9986	-503.8564	-5.142195	973283.2	12.92128	0.998712	0.999671	1.00033	1.00129	3.744365
1201	1	-503.1638	-492.4155	-10.74824	637779.7	12.48102	0.998409	0.999593	1.00041	1.00159	4.191011
1202	0	-519.7324	-505.7763	-13.95612	12993.63	12.03102	0.988871	0.99713	1.00283	1.01117	4.466222
1203	1	-506.7084	-491.0849	-15.62351	381623.9	11.48431	0.997943	0.999474	1.00052	1.00206	4.627018
1204	0	-529.8109	-515.3269	-14.48399	29556.11	8.607251	0.992616	0.998102	1.00188	1.0074	4.399406
1205	1	-507.9146	-499.7886	-8.125961	332436.2	12.03175	0.997796	0.999436	1.00056	1.00221	3.981632
1206	0	-538.7853	-502.3278	-36.45755	85129.78	7.801352	0.995647	0.998884	1.00111	1.00436	7.048499
1207	1	-521.8409	-502.0099	-19.83102	471713.4	8.937909	0.99815	0.999527	1.00047	1.00185	5.04259
1208	0	-524.8451	-501.7825	-23.06266	618956.5	9.711947	0.998385	0.999587	1.00041	1.00162	5.393651
1209	1	-526.9901	-502.1439	-24.84617	766252.1	9.504502	0.998548	0.999629	1.00037	1.00145	5.587532
1210	0	-520.1696	-495.472	-24.69755	725584.5	10.51451	0.998508	0.999618	1.00038	1.00149	5.507304
1211	1	-516.6112	-498.2833	-18.32796	677363	9.329189	0.998456	0.999605	1.00039	1.00154	4.895824
1212	0	-535.0097	-507.9902	-27.01946	604652.6	9.072632	0.998366	0.999582	1.00042	1.00164	5.841161
1213	1	-529.2015	-512.4309	-16.77063	708792.9	12.81215	0.998491	0.999614	1.00039	1.00151	4.65181
1214	0	-513.1478	-496.8183	-16.3295	283594	9.726003	0.997614	0.999389	1.00061	1.00239	4.700866
1215	1	-519.0071	-503.7851	-15.222	531084	12.02085	0.998256	0.999554	1.00044	1.00174	4.571889
1216	0	-524.4557	-492.0474	-32.40828	273637.5	8.095662	0.997571	0.999378	1.00062	1.00243	6.518094
1217	1	-537.3756	-516.1094	-21.26622	127651.4	9.620982	0.996445	0.999089	1.00091	1.00356	5.209933
1218	0	-530.5448	-505.233	-25.31174	911387.8	8.642314	0.998669	0.99966	1.00034	1.00133	5.657612
1219	1	-526.8429	-504.4647	-22.37822	402978.1	10.01458	0.997998	0.999488	1.00051	1.002	5.312538
1220	0	-514.2955	-489.0616	-25.23399	931682.3	8.235121	0.998683	0.999663	1.00034	1.00132	5.638917
1221	1	-505.4613	-494.4697	-10.99157	222919.9	10.02907	0.997309	0.999311	1.00069	1.00269	4.176562
1222	0	-525.5532	-501.1167	-24.43654	100794.4	8.941288	0.995999	0.998975	1.00102	1.00401	5.557849
1223	1	-524.4391	-500.737	-23.70211	871777.2	9.945438	0.998639	0.999652	1.00035	1.00136	5.44845
1224	0	-526.1864	-491.8216	-34.36479	311194.5	7.03966	0.997722	0.999417	1.00058	1.00228	6.791208
1225	1	-520.7478	-503.1041	-17.6437	780332.6	10.7003	0.998561	0.999632	1.00037	1.00144	4.832471
1226	0	-524.2255	-498.7341	-25.49139	196932.1	7.236044	0.997137	0.999267	1.00073	1.00287	5.569117
1227	1	-517.5727	-497.6282	-19.94454	617221.8	10.79275	0.998383	0.999586	1.00041	1.00162	5.043199
1228	0	-519.6112	-499.3889	-20.22235	435930.9	9.845898	0.998075	0.999508	1.00049	1.00193	5.100029
1229	1	-523.8621	-508.9899	-14.87219	252390	9.559943	0.997471	0.999353	1.00065	1.00253	4.541686
1230	0	-509.6505	-493.8616	-15.78894	299616.5	12.3327	0.997679	0.999406	1.00059	1.00232	4.603108
1231	1	-525.8595	-511.0029	-14.85664	130175.9	11.01798	0.996479	0.999098	1.0009	1.00353	4.569838
1232	0	-523.456	-497.6458	-25.81019	205583.2	9.928084	0.997198	0.999283	1.00071	1.0028	5.661687
1233	1	-522.4305	-509.5682	-12.86228	607650	9.96146	0.99837	0.999583	1.00042	1.00163	4.359429
1234	0	-522.2177	-495.805	-26.41271	641448.8	9.559714	0.998413	0.999594	1.0004	1.00159	5.748875
1235	1	-518.1256	-502.6126	-15.51303	637799.8	11.17105	0.998409	0.999593	1.00041	1.00159	4.626227
1236	0	-520.1541	-491.263	-28.89107	750710.3	8.9079	0.998533	0.999625	1.00037	1.00147	6.058077
1237	1	-513.0277	-497.7794	-15.24834	210902.6	9.624017	0.997234	0.999292	1.00071	1.00277	4.5846
1238	0	-522.0146	-492.9115	-29.10306	186960.9	8.415663	0.997062	0.999248	1.00075	1.00294	6.104824
1239	1	-517.548	-496.6824	-20.86558	126753.7	11.8525	0.996432	0.999086	1.00091	1.00357	5.055132
1240	0	-527.8246	-510.6858	-17.13881	512007.8	9.792604	0.998224	0.999546	1.00045	1.00178	4.785722
1241	1	-515.1658	-501.0661	-14.09969	695296.4	10.2893	0.998476	0.99961	1.00039	1.00152	4.494917
1242	0	-526.0053	-502.9913	-23.014	375249.3	7.528861	0.997926	0.999469	1.00053	1.00208	5.284405
1243	1	-520.1345	-504.5937	-15.54081	873608.1	10.07619	0.99864	0.999652	1.00035	1.00136	4.631304
1244	0	-524.4956	-505.2991	-19.19646	443347.2	11.29844	0.998092	0.999512	1.00049	1.00191	4.949007
1245	1	-516.1159	-493.0807	-23.03521	702099.1	7.812122	0.998483	0.999612	1.00039	1.00152	5.32937
1246	0	-520.1032	-498.4105	-21.6927	659299.8	11.81076	0.998435	0.9996	1.0004	1.00157	5.128501
1247	1	-512.9542	-498.0674	-14.8868	307154.1	10.86788	0.997707	0.999413	1.00058	1.00229	4.574122
1248	0	-531.7864	-501.6088	-30.17755	820114.6	6.698544	0.998597	0.999641	1.00036	1.0014	6.143967
1249	1	-522.5027	-486.9202	-35.58254	453448.6	7.450783	0.998113	0.999517	1.00048	1.00189	6.957396
1250	0	-548.6959	-510.8412	-37.85475	322110.3	7.445479	0.997761	0.999427	1.00057	1.00224	7.262797
1251	1	-530.7887	-496.3177	-34.47096	235749.7	7.353308	0.997383	0.99933	1.00067	1.00262	6.809773
1252	0	-529.0673	-498.5391	-30.52818	265664.9	8.87408	0.997535	0.999369	1.00063	1.00247	6.244549
1253	1	-522.9062	-502.4906	-20.41554	804013.6	9.711908	0.998583	0.999638	1.00036	1.00142	5.121088
1254	0	-521.7865	-501.6271	-20.15935	671974.8	8.394548	0.99845	0.999604	1.0004	1.00155	5.040001
1255	1	-505.7383	-493.3147	-12.42364	668482.5	9.601995	0.998446	0.999602	1.0004	1.00156	4.289228
1256	0	-511.7768	-494.7639	-17.0129	104026.8	8.665795	0.996062	0.998991	1.001	1.00394	4.700053
1257	1	-506.3962	-494.7796	-11.61666	357828.4	10.89054	0.997876	0.999456	1.00054	1.00213	4.273668
1258	0	-508.5625	-493.2932	-15.26927	157142.4	10.64682	0.996795	0.999179	1.00082	1.00321	4.610731
1259	1	-525.813	-499.9255	-25.88748	26110.34	10.62679	0.992145	0.99798	1.002	1.00788	5.609954
1260	0	-513.8092	-499.0195	-14.78969	246813.6	12.44513	0.997443	0.999345	1.00065	1.00256	4.516615
1261	1	-528.5	-513.3608	-15.13921	918134.1	10.03547	0.998674	0.999661	1.00034	1.00133	4.59031
1262	0	-516.6901	-506.4712	-10.21887	979395.2	13.23153	0.998716	0.999672	1.00033	1.00128	4.127013
1263	1	-527.1729	-510.7073	-16.46558	187600.3	11.04861	0.997067	0.999249	1.00075	1.00294	4.715053
1264	0	-512.3315	-493.5404	-18.79106	574351.7	8.687476	0.998323	0.999571	1.00043	1.00168	4.907175
1265	1	-534.7892	-512.5075	-22.2817	154288	8.571449	0.996766	0.999172	1.00082	1.00324	5.303547
1266	0	-510.7388	-494.7683	-15.97055	810690.1	10.62042	0.998589	0.999639	1.00036	1.00141	4.676798
1267	1	-512.3116	-497.1689	-15.14274	896018.5	8.363827	0.998657	0.999657	1.00034	1.00134	4.437093
1268	0	-511.6276	-499.5846	-12.04297	19363.11	12.36631	0.99088	0.997652	1.00232	1.00915	4.298361
1269	1	-514.6659	-495.7716	-18.89433	774673.9	7.75142	0.998556	0.999631	1.00037	1.00144	4.787137
