Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5000	-526.808	-502.706	-24.10198	878225.4	8.904889	0.998644	0.999653	1.00035	1.00136	5.520452
5010	-521.513	-499.2298	-22.28315	596975.7	10.1374	0.998355	0.999579	1.00042	1.00165	5.297697
5020	-525.4005	-502.4115	-22.98895	240589.8	8.925717	0.99741	0.999337	1.00066	1.00259	5.395753
5030	-518.1244	-497.6996	-20.42481	704949.8	10.26711	0.998486	0.999613	1.00039	1.00151	5.110396
5040	-522.418	-493.0628	-29.35525	74629.79	8.711895	0.995351	0.998808	1.00118	1.00466	6.121907
5050	-535.183	-510.3766	-24.80646	773492.5	11.09362	0.998555	0.99963	1.00037	1.00145	5.465664
5060	-512.0593	-498.4531	-13.60614	516063.3	11.48338	0.998231	0.999548	1.00045	1.00177	4.451372
5070	-535.4058	-511.5113	-23.89451	65046.15	9.757632	0.99502	0.998723	1.00127	1.00499	5.477242
5080	-522.6235	-491.74	-30.88344	84351.25	6.554493	0.995627	0.998879	1.00111	1.00438	6.221934
5090	-526.1793	-498.224	-27.95524	296868.7	8.064856	0.997668	0.999403	1.00059	1.00233	5.967493
5100	-522.5604	-497.7752	-24.78516	809480.3	7.819744	0.998588	0.999639	1.00036	1.00141	5.554126
5110	-525.1238	-503.7742	-21.34961	877710.7	11.10338	0.998644	0.999653	1.00035	1.00136	5.15339
5120	-522.3177	-492.8115	-29.50623	963052.6	7.833962	0.998705	0.999669	1.00033	1.0013	6.15815
5130	-508.3463	-504.258	-4.08829	645526.8	12.35752	0.998418	0.999595	1.0004	1.00158	3.654915
5140	-521.1927	-502.2093	-18.98342	491568.1	8.488903	0.998188	0.999536	1.00046	1.00181	4.910384
5150	-521.7489	-505.0834	-16.66558	502176.5	12.17666	0.998207	0.999541	1.00046	1.00179	4.683321
5160	-503.7511	-489.4281	-14.32301	251889.5	11.85239	0.997468	0.999352	1.00065	1.00253	4.503136
5170	-505.8728	-489.4703	-16.40249	4542.257	9.73793	0.981203	0.99512	1.00475	1.01892	4.708778
5180	-507.8183	-492.0764	-15.74192	808249.9	11.17772	0.998586	0.999639	1.00036	1.00141	4.646548
5190	-523.2512	-497.0248	-26.2264	878094.5	6.996132	0.998644	0.999653	1.00035	1.00136	5.626222
5200	-515.1395	-498.7346	-16.40484	686012.7	9.141818	0.998466	0.999608	1.00039	1.00154	4.676716
5210	-520.1367	-489.987	-30.14971	303046.6	8.491053	0.997692	0.999409	1.00059	1.00231	6.225677
5220	-520.3471	-500.0578	-20.28923	693724.8	9.351475	0.998474	0.99961	1.00039	1.00153	5.10642
5230	-511.697	-494.9293	-16.76774	110515.2	9.633207	0.996179	0.999021	1.00097	1.00383	4.742815
5240	-520.7832	-494.5131	-26.27015	72349.62	9.714746	0.995278	0.998789	1.0012	1.00473	5.72372
5250	-507.0717	-490.6257	-16.44592	343191.8	9.473706	0.997831	0.999445	1.00055	1.00217	4.702183
5260	-509.8755	-489.6432	-20.23226	988251.1	10.22193	0.998722	0.999673	1.00033	1.00128	5.093028
5270	-522.2397	-505.6707	-16.56904	299277.1	12.57438	0.997677	0.999406	1.00059	1.00232	4.651544
5280	-521.5713	-495.1095	-26.46185	260114.6	8.732353	0.997509	0.999362	1.00064	1.00249	5.789453
5290	-526.1807	-500.9157	-25.26496	18301.86	11.85182	0.99062	0.997585	1.00238	1.00941	5.426385
5300	-513.1921	-497.5214	-15.67068	944430.9	9.553904	0.998692	0.999666	1.00033	1.00131	4.624887
5310	-505.5552	-491.0173	-14.53793	563968.4	14.66956	0.998308	0.999567	1.00043	1.00169	4.355953
5320	-510.9613	-494.1922	-16.76908	976494.1	8.409238	0.998714	0.999671	1.00033	1.00129	4.638292
5330	-513.4715	-496.7054	-16.76605	889942.7	11.55115	0.998653	0.999656	1.00034	1.00135	4.72362
5340	-509.8689	-494.304	-15.56491	353926.6	10.31118	0.997864	0.999453	1.00054	1.00214	4.637562
5350	-513.2096	-489.0143	-24.19533	553163.7	9.18847	0.998291	0.999563	1.00044	1.00171	5.528064
5360	-533.6836	-509.1976	-24.48601	641268.6	10.26227	0.998413	0.999594	1.0004	1.00159	5.506299
5370	-520.7786	-496.8278	-23.95087	606358.4	10.13045	0.998368	0.999583	1.00042	1.00163	5.46264
5380	-521.4434	-504.1767	-17.26667	239340.7	10.41217	0.997403	0.999335	1.00066	1.0026	4.80182
5390	-524.9093	-505.6587	-19.25057	60676.06	9.878979	0.994844	0.998677	1.00131	1.00516	5.001228
5400	-528.098	-501.0115	-27.0865	885947	12.58407	0.99865	0.999655	1.00034	1.00135	5.486707
5410	-522.3477	-495.7706	-26.57712	964031.5	8.435459	0.998706	0.999669	1.00033	1.00129	5.80479
5420	-531.0513	-498.6304	-32.42085	919781.1	6.973072	0.998675	0.999661	1.00034	1.00133	6.509681
5430	-522.4865	-494.7986	-27.68792	969808.3	9.672137	0.99871	0.99967	1.00033	1.00129	5.873221
5440	-511.4344	-502.5638	-8.870566	171994	13.71296	0.996937	0.999215	1.00078	1.00307	4.009694
5450	-531.1015	-511.3557	-19.74579	824328.2	7.895709	0.9986	0.999642	1.00036	1.0014	4.922968
5460	-514.9247	-498.1344	-16.79022	298677.1	10.89886	0.997675	0.999405	1.00059	1.00233	4.748516
5470	-527.1853	-503.1071	-24.07823	516778.2	12.32737	0.998232	0.999548	1.00045	1.00177	5.275826
5480	-517.3101	-497.6584	-19.65169	944606.9	9.889516	0.998692	0.999666	1.00033	1.00131	5.041745
5490	-529.2696	-502.6948	-26.57479	800863.4	10.44656	0.99858	0.999637	1.00036	1.00142	5.692474
5500	-505.9916	-488.7231	-17.26855	464475.5	10.89348	0.998136	0.999523	1.00048	1.00187	4.792557
5510	-511.659	-505.6864	-5.972638	589851.6	10.46723	0.998345	0.999577	1.00042	1.00166	3.722217
5520	-515.0641	-498.855	-16.20913	145333	12.69899	0.996668	0.999146	1.00085	1.00334	4.615199
5530	-520.8304	-494.9651	-25.86531	806862.4	7.870963	0.998585	0.999638	1.00036	1.00142	5.696216
5540	-516.6964	-498.153	-18.5434	41858.98	9.154573	0.993794	0.998406	1.00158	1.00622	4.911295
5550	-520.9712	-500.5184	-20.45281	649373.1	10.08369	0.998423	0.999597	1.0004	1.00158	5.118597
5560	-525.613	-505.823	-19.78998	652583.4	9.998282	0.998427	0.999598	1.0004	1.00157	5.054348
5570	-531.38	-513.1126	-18.26748	643195.3	8.886043	0.998416	0.999595	1.0004	1.00159	4.863834
5580	-521.3568	-501.334	-20.0229	538438.6	7.270035	0.998268	0.999557	1.00044	1.00173	4.822823
5590	-510.8219	-500.1966	-10.62533	604069	9.21685	0.998365	0.999582	1.00042	1.00164	4.055187
5600	-509.9263	-497.5528	-12.37349	306097.5	11.18517	0.997703	0.999412	1.00059	1.0023	4.345206
5610	-520.0934	-490.7412	-29.35222	166407	9.030692	0.996886	0.999202	1.00079	1.00312	6.101366
5620	-511.6341	-497.2323	-14.40177	919829.3	12.75497	0.998675	0.999661	1.00034	1.00133	4.469955
5630	-520.2555	-503.2628	-16.99265	564489.3	9.634756	0.998309	0.999567	1.00043	1.00169	4.766215
5640	-508.7982	-504.9429	-3.855238	578741.6	11.45688	0.99833	0.999573	1.00043	1.00167	3.60075
5650	-522.7708	-510.3844	-12.38643	535790.8	10.38861	0.998264	0.999556	1.00044	1.00174	4.332275
5660	-515.7628	-499.1741	-16.58869	89763.07	10.86269	0.995761	0.998913	1.00108	1.00425	4.730833
5670	-512.9204	-498.6026	-14.31783	42547.74	10.27949	0.993844	0.998419	1.00157	1.00617	4.515885
5680	-516.4552	-498.5992	-17.85599	150036.6	9.37908	0.99672	0.99916	1.00084	1.00328	4.847398
5690	-511.7886	-503.6448	-8.143789	441222.4	11.86207	0.998087	0.999511	1.00049	1.00191	3.981886
5700	-520.1257	-499.3513	-20.77439	962848.3	10.85213	0.998705	0.999669	1.00033	1.0013	5.116763
5710	-535.2797	-509.0879	-26.19178	903533	9.486445	0.998663	0.999658	1.00034	1.00134	5.73017
5720	-505.7964	-497.0965	-8.699909	210194.9	12.64096	0.997229	0.99929	1.00071	1.00277	4.024787
5730	-513.1936	-488.5645	-24.62909	742183.1	7.187091	0.998525	0.999623	1.00038	1.00148	5.440264
5740	-518.1662	-489.2597	-28.90649	455685.8	6.563264	0.998118	0.999518	1.00048	1.00188	5.922528
5750	-526.3245	-496.2589	-30.0656	832890.8	10.57441	0.998608	0.999644	1.00036	1.00139	6.010017
5760	-525.7279	-494.4694	-31.25849	364572.4	7.239271	0.997896	0.999462	1.00054	1.00211	6.366327
5770	-527.0762	-495.7345	-31.34165	316060	8.176202	0.99774	0.999422	1.00058	1.00226	6.38321
5780	-520.2027	-496.9433	-23.25933	669738.3	9.387291	0.998447	0.999603	1.0004	1.00155	5.423338
5790	-516.711	-498.1155	-18.59555	281096	8.387369	0.997604	0.999387	1.00061	1.0024	4.852837
5800	-518.009	-501.423	-16.58604	811343.4	9.429652	0.998589	0.999639	1.00036	1.00141	4.714736
5810	-530.1499	-498.5188	-31.63103	721403.4	10.02753	0.998504	0.999617	1.00038	1.0015	6.234732
5820	-521.2826	-506.8853	-14.39729	614355.8	11.34518	0.998379	0.999585	1.00041	1.00162	4.523338
5830	-514.5062	-499.5429	-14.96331	548176.8	10.98531	0.998284	0.999561	1.00044	1.00172	4.579948
5840	-508.8253	-491.5918	-17.2335	187265	9.57805	0.997064	0.999248	1.00075	1.00294	4.789331
5850	-532.4131	-514.4547	-17.95838	105504	12.6436	0.996089	0.998998	1.001	1.00392	4.757012
5860	-514.5531	-503.0846	-11.46847	873392.9	10.87972	0.99864	0.999652	1.00035	1.00136	4.259838
5870	-519.4119	-496.1731	-23.23882	875515.2	10.2445	0.998642	0.999653	1.00035	1.00136	5.385826
5880	-510.6385	-499.8156	-10.82298	495751.6	10.16042	0.998195	0.999538	1.00046	1.00181	4.168703
5890	-505.5919	-495.4556	-10.13621	275156.8	13.07102	0.997578	0.99938	1.00062	1.00242	4.126202
5900	-522.3895	-507.8429	-14.54658	831857.9	13.02368	0.998607	0.999644	1.00036	1.00139	4.466362
5910	-520.2789	-506.9556	-13.32326	550678.6	9.293685	0.998288	0.999562	1.00044	1.00171	4.355862
5920	-517.0867	-490.4274	-26.65928	523984.8	9.440671	0.998245	0.999551	1.00045	1.00176	5.782314
5930	-522.4409	-497.7674	-24.67347	527844.6	10.00311	0.998251	0.999553	1.00045	1.00175	5.542469
5940	-514.8188	-485.2069	-29.61191	770702.5	8.272121	0.998552	0.99963	1.00037	1.00145	6.169677
5950	-514.5783	-494.3299	-20.24831	640245.5	10.5983	0.998412	0.999594	1.00041	1.00159	5.080571
5960	-515.936	-506.9364	-8.999634	34570.31	11.26452	0.993172	0.998246	1.00174	1.00684	4.045683
5970	-505.4192	-492.9267	-12.49254	652395.4	11.92648	0.998427	0.999598	1.0004	1.00157	4.347088
5980	-511.2222	-502.999	-8.223208	623343.6	12.33514	0.99839	0.999588	1.00041	1.00161	3.989629
5990	-514.5286	-500.6263	-13.90227	259425	10.87192	0.997505	0.999361	1.00064	1.0025	4.483535
6000	-508.9986	-503.8564	-5.142195	973283.2	12.92128	0.998712	0.999671	1.00033	1.00129	3.744365
6010	-519.7324	-505.7763	-13.95612	12993.63	12.03102	0.988871	0.99713	1.00283	1.01117	4.466222
6020	-529.8109	-515.3269	-14.48399	29556.11	8.607251	0.992616	0.998102	1.00188	1.0074	4.399406
6030	-538.7853	-502.3278	-36.45755	85129.78	7.801352	0.995647	0.998884	1.00111	1.00436	7.048499
6040	-524.8451	-501.7825	-23.06266	618956.5	9.711947	0.998385	0.999587	1.00041	1.00162	5.393651
6050	-520.1696	-495.472	-24.69755	725584.5	10.51451	0.998508	0.999618	1.00038	1.00149	5.507304
6060	-535.0097	-507.9902	-27.01946	604652.6	9.072632	0.998366	0.999582	1.00042	1.00164	5.841161
6070	-513.1478	-496.8183	-16.3295	283594	9.726003	0.997614	0.999389	1.00061	1.00239	4.700866
6080	-524.4557	-492.0474	-32.40828	273637.5	8.095662	0.997571	0.999378	1.00062	1.00243	6.518094
6090	-530.5448	-505.233	-25.31174	911387.8	8.642314	0.998669	0.99966	1.00034	1.00133	5.657612
6100	-514.2955	-489.0616	-25.23399	931682.3	8.235121	0.998683	0.999663	1.00034	1.00132	5.638917
6110	-525.5532	-501.1167	-24.43654	100794.4	8.941288	0.995999	0.998975	1.00102	1.00401	5.557849
6120	-526.1864	-491.8216	-34.36479	311194.5	7.03966	0.997722	0.999417	1.00058	1.00228	6.791208
6130	-524.2255	-498.7341	-25.49139	196932.1	7.236044	0.997137	0.999267	1.00073	1.00287	5.569117
6140	-519.6112	-499.3889	-20.22235	435930.9	9.845898	0.998075	0.999508	1.00049	1.00193	5.100029
6150	-509.6505	-493.8616	-15.78894	299616.5	12.3327	0.997679	0.999406	1.00059	1.00232	4.603108
6160	-523.456	-497.6458	-25.81019	205583.2	9.928084	0.997198	0.999283	1.00071	1.0028	5.661687
6170	-522.2177	-495.805	-26.41271	641448.8	9.559714	0.998413	0.999594	1.0004	1.00159	5.748875
6180	-520.1541	-491.263	-28.89107	750710.3	8.9079	0.998533	0.999625	1.00037	1.00147	6.058077
6190	-522.0146	-492.9115	-29.10306	186960.9	8.415663	0.997062	0.999248	1.00075	1.00294	6.104824
6200	-527.8246	-510.6858	-17.13881	512007.8	9.792604	0.998224	0.999546	1.00045	1.00178	4.785722
6210	-526.0053	-502.9913	-23.014	375249.3	7.528861	0.997926	0.999469	1.00053	1.00208	5.284405
6220	-524.4956	-505.2991	-19.19646	443347.2	11.29844	0.998092	0.999512	1.00049	1.00191	4.949007
6230	-520.1032	-498.4105	-21.6927	659299.8	11.81076	0.998435	0.9996	1.0004	1.00157	5.128501
6240	-531.7864	-501.6088	-30.17755	820114.6	6.698544	0.998597	0.999641	1.00036	1.0014	6.143967
6250	-548.6959	-510.8412	-37.85475	322110.3	7.445479	0.997761	0.999427	1.00057	1.00224	7.262797
6260	-529.0673	-498.5391	-30.52818	265664.9	8.87408	0.997535	0.999369	1.00063	1.00247	6.244549
6270	-521.7865	-501.6271	-20.15935	671974.8	8.394548	0.99845	0.999604	1.0004	1.00155	5.040001
6280	-511.7768	-494.7639	-17.0129	104026.8	8.665795	0.996062	0.998991	1.001	1.00394	4.700053
6290	-508.5625	-493.2932	-15.26927	157142.4	10.64682	0.996795	0.999179	1.00082	1.00321	4.610731
6300	-513.8092	-499.0195	-14.78969	246813.6	12.44513	0.997443	0.999345	1.00065	1.00256	4.516615
6310	-516.6901	-506.4712	-10.21887	979395.2	13.23153	0.998716	0.999672	1.00033	1.00128	4.127013
6320	-512.3315	-493.5404	-18.79106	574351.7	8.687476	0.998323	0.999571	1.00043	1.00168	4.907175
6330	-510.7388	-494.7683	-15.97055	810690.1	10.62042	0.998589	0.999639	1.00036	1.00141	4.676798
6340	-511.6276	-499.5846	-12.04297	19363.11	12.36631	0.99088	0.997652	1.00232	1.00915	4.298361
6350	-505.7445	-503.164	-2.580494	161564.4	13.95756	0.996839	0.999191	1.00081	1.00316	3.549865
6360	-517.2405	-492.2052	-25.03537	549828.7	9.629246	0.998286	0.999562	1.00044	1.00171	5.601266
6370	-518.2442	-508.2545	-9.989665	302323.1	11.18529	0.997689	0.999409	1.00059	1.00231	4.132085
6380	-517.7442	-502.184	-15.5602	551206.7	9.67575	0.998288	0.999562	1.00044	1.00171	4.619508
6390	-515.3659	-496.7276	-18.63832	105555.8	10.4013	0.99609	0.998998	1.001	1.00392	4.933799
6400	-519.4002	-504.1516	-15.24855	813481.8	9.900949	0.998591	0.99964	1.00036	1.00141	4.596924
6410	-552.0305	-530.1091	-21.92137	378783.9	9.08298	0.997935	0.999472	1.00053	1.00207	5.279399
6420	-530.7675	-516.2847	-14.48285	903832.5	10.31303	0.998663	0.999658	1.00034	1.00134	4.532659
6430	-519.9606	-507.304	-12.65669	622842.5	10.53981	0.99839	0.999588	1.00041	1.00161	4.362816
6440	-517.2715	-494.7464	-22.52514	57211.82	9.395431	0.994691	0.998638	1.00135	1.00532	5.345029
6450	-517.5867	-503.3561	-14.23054	723574.3	10.66688	0.998506	0.999618	1.00038	1.00149	4.513305
6460	-500.1412	-497.2032	-2.937927	37036.5	16.11617	0.993403	0.998305	1.00168	1.00661	3.524849
6470	-507.8704	-490.0387	-17.83167	274926.1	8.277887	0.997577	0.99938	1.00062	1.00243	4.746436
6480	-509.8711	-493.7499	-16.12128	735251.1	11.0476	0.998518	0.999621	1.00038	1.00148	4.683915
6490	-509.8049	-499.7915	-10.01342	989588.1	10.79049	0.998723	0.999673	1.00033	1.00128	4.122949
6500	-523.2275	-511.138	-12.0895	119061.6	9.786133	0.996319	0.999057	1.00094	1.00369	4.269608
6510	-514.1448	-497.2041	-16.94076	919675.5	11.8023	0.998675	0.999661	1.00034	1.00133	4.726596
6520	-518.4584	-503.1732	-15.28527	841817.2	12.01117	0.998615	0.999646	1.00035	1.00139	4.577582
6530	-524.7029	-501.0244	-23.6785	675525.7	8.426716	0.998454	0.999605	1.00039	1.00155	5.460764
6540	-524.325	-503.9527	-20.37229	707493.8	10.94365	0.998489	0.999614	1.00039	1.00151	5.074694
6550	-521.7593	-498.7098	-23.04953	512644.4	9.152061	0.998225	0.999546	1.00045	1.00178	5.40353
6560	-524.6971	-512.7309	-11.96618	289956.4	10.47567	0.99764	0.999396	1.0006	1.00236	4.29512
6570	-513.3103	-499.7122	-13.59812	486354.7	11.69582	0.998178	0.999534	1.00046	1.00182	4.446131
6580	-527.3505	-502.8754	-24.47512	85649.68	11.23144	0.99566	0.998887	1.00111	1.00435	5.422705
6590	-530.8751	-504.4946	-26.38048	413954	11.57951	0.998025	0.999495	1.0005	1.00198	5.552658
6600	-527.6268	-504.6701	-22.9567	582454.1	9.777399	0.998335	0.999574	1.00042	1.00167	5.380404
6610	-521.8608	-503.7285	-18.13229	90454.56	9.322883	0.995777	0.998917	1.00108	1.00423	4.874583
6620	-535.3392	-503.5092	-31.82998	586476.6	6.245226	0.998341	0.999576	1.00042	1.00166	6.296811
6630	-532.5518	-500.9804	-31.57148	602023.2	7.713194	0.998362	0.999581	1.00042	1.00164	6.422732
6640	-515.176	-497.629	-17.54694	448270.2	9.930165	0.998102	0.999514	1.00048	1.0019	4.829399
6650	-525.2527	-494.8032	-30.44945	865306	8.789835	0.998634	0.999651	1.00035	1.00137	6.242013
6660	-507.8162	-497.749	-10.06724	271680.1	10.14209	0.997562	0.999376	1.00062	1.00244	4.093003
6670	-516.2039	-506.3678	-9.836054	791846.1	10.1883	0.998572	0.999635	1.00036	1.00143	4.073597
6680	-523.3327	-499.7925	-23.54026	698393.1	11.22465	0.998479	0.999611	1.00039	1.00152	5.340072
6690	-524.9804	-499.3307	-25.6497	481600.5	10.20367	0.998169	0.999532	1.00047	1.00183	5.624493
6700	-528.4804	-507.2915	-21.18885	940483.9	13.11249	0.99869	0.999665	1.00033	1.00131	4.96775
6710	-522.6217	-495.7216	-26.90012	939637.4	9.781409	0.998689	0.999665	1.00033	1.00131	5.783409
6720	-510.55	-503.1807	-7.369257	320905.2	10.98492	0.997757	0.999426	1.00057	1.00224	3.888636
6730	-505.4661	-498.0682	-7.397922	873102.4	12.26508	0.99864	0.999652	1.00035	1.00136	3.922588
6740	-510.6603	-495.5906	-15.06971	588070.8	9.58862	0.998343	0.999576	1.00042	1.00166	4.564036
6750	-519.5318	-500.4943	-19.03742	482322.7	11.58574	0.99817	0.999532	1.00047	1.00183	4.918131
6760	-518.2353	-510.9738	-7.261519	740829.2	14.61328	0.998524	0.999622	1.00038	1.00148	3.862153
6770	-531.8404	-503.9864	-27.85407	375980.4	12.0734	0.997928	0.99947	1.00053	1.00207	5.615818
6780	-530.3099	-512.9597	-17.35018	880980.6	10.4031	0.998646	0.999654	1.00035	1.00135	4.809937
6790	-516.6025	-500.4721	-16.13038	667944.5	9.695615	0.998445	0.999602	1.0004	1.00156	4.67923
6800	-519.2945	-503.2549	-16.03961	370329.2	12.57133	0.997912	0.999466	1.00053	1.00209	4.609623
6810	-512.6867	-496.0056	-16.68103	508282.9	9.429056	0.998218	0.999544	1.00045	1.00178	4.724779
6820	-520.9088	-497.0419	-23.86691	998038.1	8.665877	0.998728	0.999675	1.00032	1.00127	5.490981
6830	-528.127	-499.5273	-28.59978	734837.5	6.540594	0.998518	0.999621	1.00038	1.00148	5.869876
6840	-513.1411	-499.168	-13.97304	719065.6	11.26411	0.998501	0.999617	1.00038	1.0015	4.487199
6850	-517.4452	-505.9668	-11.4784	579662.9	12.35472	0.998331	0.999573	1.00043	1.00167	4.253014
6860	-530.2899	-511.4061	-18.88382	739065.7	10.66427	0.998522	0.999622	1.00038	1.00148	4.949631
6870	-537.631	-503.9452	-33.68581	983658.6	9.356014	0.998719	0.999672	1.00033	1.00128	6.538359
6880	-522.3878	-502.8073	-19.5805	570547.6	8.809964	0.998318	0.99957	1.00043	1.00168	5.006825
6890	-522.3144	-505.1283	-17.18609	221691.9	10.74481	0.997302	0.999309	1.00069	1.0027	4.788739
6900	-511.3944	-507.5382	-3.856219	235836.7	15.8146	0.997384	0.99933	1.00067	1.00262	3.593028
6910	-516.165	-501.6366	-14.52845	291518.6	12.83638	0.997647	0.999398	1.0006	1.00236	4.475484
6920	-521.0327	-504.0839	-16.94889	899092.3	13.28539	0.99866	0.999657	1.00034	1.00134	4.631637
6930	-524.1587	-500.9233	-23.2354	938187.8	9.722909	0.998688	0.999665	1.00033	1.00131	5.411028
6940	-526.2778	-504.7588	-21.51899	496597.9	9.833666	0.998197	0.999539	1.00046	1.0018	5.232032
6950	-515.549	-496.2794	-19.26968	762368.6	9.33521	0.998545	0.999628	1.00037	1.00146	4.99694
6960	-537.3366	-509.9858	-27.35079	461960.8	8.309903	0.99813	0.999522	1.00048	1.00187	5.896584
6970	-527.925	-503.5732	-24.35181	236129.1	7.486566	0.997385	0.999331	1.00067	1.00262	5.455706
6980	-522.7371	-503.9052	-18.83187	932033.7	7.604379	0.998684	0.999663	1.00034	1.00132	4.746913
6990	-518.52	-507.1613	-11.35862	373723.4	10.94695	0.997922	0.999468	1.00053	1.00208	4.251113
7000	-518.6685	-495.7099	-22.95865	660416.8	7.462679	0.998436	0.9996	1.0004	1.00156	5.265286
7010	-512.7409	-493.1441	-19.59675	247393.5	9.843133	0.997446	0.999346	1.00065	1.00256	5.036505
7020	-511.5184	-496.4906	-15.02777	561824	12.69207	0.998305	0.999566	1.00043	1.0017	4.522555
7030	-519.1132	-498.1632	-20.94997	593429.4	10.4012	0.99835	0.999578	1.00042	1.00165	5.156049
7040	-514.4535	-492.011	-22.44243	390152	9.671796	0.997966	0.999479	1.00052	1.00204	5.3309
7050	-523.4148	-506.4215	-16.99323	89818.32	10.64396	0.995762	0.998914	1.00108	1.00424	4.772702
7060	-513.8968	-497.9132	-15.98358	448441.1	9.256712	0.998102	0.999515	1.00048	1.0019	4.63949
7070	-521.278	-506.5275	-14.75046	238483.7	9.168142	0.997398	0.999334	1.00066	1.0026	4.49826
7080	-526.0831	-509.9706	-16.11248	101454.9	12.24211	0.996012	0.998978	1.00102	1.00399	4.634366
7090	-528.4962	-504.5396	-23.95657	419024.5	7.924321	0.998037	0.999498	1.0005	1.00196	5.459126
7100	-523.1183	-509.2068	-13.9115	404711.6	10.35196	0.998003	0.999489	1.00051	1.002	4.478231
7110	-529.0815	-508.725	-20.35654	285237.2	10.64694	0.997621	0.999391	1.00061	1.00238	5.088545
7120	-523.7699	-495.0579	-28.71204	163171.4	8.388411	0.996855	0.999195	1.0008	1.00315	6.058973
7130	-517.1057	-497.9169	-19.18881	561464.1	8.853814	0.998304	0.999566	1.00043	1.0017	4.965398
7140	-515.311	-490.8915	-24.41954	189096.8	10.81539	0.997078	0.999252	1.00075	1.00292	5.455867
7150	-528.8952	-512.6888	-16.20637	521995.3	12.30167	0.998241	0.99955	1.00045	1.00176	4.638713
7160	-522.2566	-502.0483	-20.20831	712001.7	11.71183	0.998494	0.999615	1.00038	1.00151	5.010139
7170	-519.2887	-506.357	-12.93166	434826.6	9.581192	0.998073	0.999507	1.00049	1.00193	4.340454
7180	-508.504	-489.8355	-18.66858	622557.9	12.19596	0.998389	0.999588	1.00041	1.00161	4.846451
7190	-510.9965	-489.1957	-21.8008	401676.3	9.33138	0.997995	0.999487	1.00051	1.00201	5.268078
7200	-518.298	-510.0838	-8.21415	531629.5	12.42613	0.998257	0.999554	1.00044	1.00174	3.988385
7210	-516.0676	-498.1336	-17.93401	116694.8	9.5051	0.996281	0.999047	1.00095	1.00372	4.860299
7220	-518.2305	-495.6895	-22.54101	210390	9.107844	0.99723	0.999291	1.00071	1.00277	5.347782
7230	-538.7998	-512.3177	-26.48217	52663.17	11.40867	0.994466	0.99858	1.00141	1.00554	5.581271
7240	-507.0769	-502.906	-4.170941	822937.7	13.40339	0.998599	0.999642	1.00036	1.0014	3.669411
7250	-518.0959	-492.7483	-25.3476	275307.4	7.554531	0.997578	0.99938	1.00062	1.00242	5.597649
7260	-521.6568	-501.3405	-20.31632	467670.7	8.610298	0.998142	0.999525	1.00047	1.00186	5.077241
7270	-531.4186	-495.4552	-35.96342	862052.5	7.936284	0.998631	0.99965	1.00035	1.00137	6.973195
7280	-520.1369	-499.6886	-20.44832	82920.78	10.46755	0.995589	0.998869	1.00112	1.00442	5.105156
7290	-524.2142	-504.1578	-20.05641	695166.4	13.07521	0.998476	0.99961	1.00039	1.00152	4.884769
7300	-514.5696	-502.8276	-11.74195	254454.1	13.8465	0.997481	0.999355	1.00064	1.00252	4.212161
7310	-530.2047	-512.1729	-18.03176	648168.5	8.013106	0.998422	0.999596	1.0004	1.00158	4.727946
7320	-530.9425	-511.4526	-19.48988	609202.6	9.472472	0.998372	0.999584	1.00042	1.00163	5.023468
7330	-528.7603	-505.8091	-22.95123	441490.7	6.884881	0.998088	0.999511	1.00049	1.00191	5.125923
7340	-503.651	-491.1177	-12.53329	19913.83	11.78642	0.991007	0.997685	1.00229	1.00902	4.353463
7350	-516.6017	-496.6649	-19.93672	915280.3	11.33349	0.998672	0.99966	1.00034	1.00133	5.012337
7360	-521.0478	-498.677	-22.37086	165632.4	10.02654	0.996878	0.999201	1.0008	1.00312	5.311299
7370	-517.1048	-492.0557	-25.04912	182789.8	8.551706	0.997028	0.999239	1.00076	1.00297	5.62611
7380	-521.7499	-510.1421	-11.60778	541763.2	10.17006	0.998274	0.999558	1.00044	1.00173	4.246485
7390	-521.6974	-502.5823	-19.11513	425035.4	12.23976	0.998051	0.999501	1.0005	1.00195	4.879813
7400	-521.0306	-500.8063	-20.22434	567029.9	11.81698	0.998312	0.999568	1.00043	1.00169	5.00371
7410	-541.6761	-514.9289	-26.74718	185754.7	10.58388	0.997052	0.999245	1.00075	1.00295	5.69524
7420	-533.2837	-505.7605	-27.52322	340818.9	10.73776	0.997824	0.999443	1.00056	1.00218	5.751587
7430	-522.9697	-499.9623	-23.00745	63560.46	11.51628	0.994963	0.998708	1.00128	1.00505	5.267103
7440	-531.9762	-499.0523	-32.92396	594961.5	5.212213	0.998353	0.999579	1.00042	1.00165	6.025105
7450	-515.3979	-494.8356	-20.56236	813385.3	9.354415	0.998591	0.99964	1.00036	1.00141	5.135664
7460	-514.241	-498.561	-15.67991	933559.3	10.68925	0.998685	0.999664	1.00034	1.00132	4.649027
7470	-520.0482	-502.4125	-17.63574	941018.5	11.118	0.99869	0.999665	1.00033	1.00131	4.818346
7480	-522.8312	-499.301	-23.53019	76996.96	9.766563	0.995423	0.998826	1.00117	1.00458	5.439525
7490	-515.7402	-498.2084	-17.5318	872826.8	8.80309	0.99864	0.999652	1.00035	1.00136	4.773643
