Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5000	-520.4589	-499.8293	-20.62965	424286.4	11.06126	0.998049	0.999501	1.0005	1.00195	5.091163
5010	-513.077	-489.1857	-23.89131	111305.2	7.947494	0.996193	0.999024	1.00097	1.00381	5.453152
5020	-529.6377	-506.2805	-23.35727	931046.2	10.78014	0.998683	0.999663	1.00034	1.00132	5.360377
5030	-515.5144	-489.2716	-26.24285	650754	9.464657	0.998425	0.999597	1.0004	1.00158	5.736827
5040	-517.2394	-497.4738	-19.7656	450859.5	9.806941	0.998108	0.999516	1.00048	1.00189	5.053891
5050	-517.5814	-505.8589	-11.72255	878729.6	9.821059	0.998644	0.999653	1.00035	1.00136	4.23485
5060	-527.9106	-500.0796	-27.83105	674871.5	7.470919	0.998453	0.999604	1.00039	1.00155	5.918974
5070	-516.3939	-503.8987	-12.49523	421917.4	11.33913	0.998044	0.999499	1.0005	1.00196	4.355716
5080	-519.9241	-494.4955	-25.42866	815232.7	8.287187	0.998593	0.99964	1.00036	1.00141	5.66451
5090	-529.1121	-494.1756	-34.93649	102468.3	7.32733	0.996032	0.998983	1.00101	1.00397	6.873525
5100	-515.0572	-499.9706	-15.08656	821626	10.68247	0.998598	0.999641	1.00036	1.0014	4.593531
5110	-512.7813	-501.5489	-11.23246	718419.4	10.9897	0.998501	0.999617	1.00038	1.0015	4.240407
5120	-521.283	-497.4365	-23.84652	308216.9	7.818924	0.997711	0.999414	1.00058	1.00229	5.433998
5130	-521.6266	-491.4841	-30.14245	557314.1	6.518069	0.998298	0.999565	1.00043	1.0017	6.100536
5140	-521.5737	-496.7693	-24.80436	470349.7	12.07277	0.998147	0.999526	1.00047	1.00185	5.36329
5150	-512.668	-495.2255	-17.44243	244168.7	9.955562	0.997429	0.999342	1.00066	1.00257	4.819156
5160	-522.2893	-505.6007	-16.68864	644108.5	8.221892	0.998417	0.999595	1.0004	1.00158	4.598999
5170	-521.3457	-499.0595	-22.28624	492450.6	11.96594	0.998189	0.999537	1.00046	1.00181	5.164636
5180	-517.3994	-488.1161	-29.28326	517899.3	6.761841	0.998234	0.999548	1.00045	1.00177	6.023262
5190	-522.0323	-498.0962	-23.93601	861999.5	8.753375	0.998631	0.99965	1.00035	1.00137	5.500522
5200	-538.7361	-510.0218	-28.71423	16079.16	8.069025	0.989994	0.997422	1.00254	1.01004	6.061634
5210	-519.6895	-509.3036	-10.38587	141139.1	10.50848	0.996619	0.999134	1.00086	1.00339	4.145878
5220	-534.9023	-506.2655	-28.63683	502532.7	7.90997	0.998207	0.999541	1.00046	1.00179	6.049397
5230	-513.4859	-492.7957	-20.6902	352656.5	9.803796	0.99786	0.999452	1.00055	1.00214	5.148218
5240	-521.404	-495.5	-25.90397	347759.6	7.756528	0.997845	0.999449	1.00055	1.00216	5.691893
5250	-529.4376	-502.0797	-27.35788	611533.6	7.72134	0.998375	0.999584	1.00041	1.00163	5.87701
5260	-518.578	-504.5105	-14.06752	237994	14.1699	0.997396	0.999333	1.00066	1.00261	4.358679
5270	-509.805	-497.3629	-12.44213	282993.5	11.68899	0.997612	0.999389	1.00061	1.00239	4.347402
5280	-522.6477	-507.6113	-15.0364	11142.83	11.08225	0.987984	0.996899	1.00305	1.01207	4.585163
5290	-524.0686	-499.9702	-24.0984	506582.4	8.091641	0.998215	0.999543	1.00046	1.00179	5.491329
5300	-520.31	-505.9681	-14.34192	62814.62	11.6358	0.994933	0.9987	1.00129	1.00508	4.51147
5310	-509.5717	-487.3964	-22.17528	310410	9.531661	0.997719	0.999416	1.00058	1.00228	5.306096
5320	-530.4137	-502.4391	-27.97456	658579	8.998536	0.998434	0.9996	1.0004	1.00157	5.950568
5330	-526.0516	-504.2255	-21.82608	599602.6	9.069783	0.998359	0.99958	1.00042	1.00164	5.268691
5340	-520.5071	-503.5972	-16.90987	292802.7	10.92555	0.997652	0.999399	1.0006	1.00235	4.758795
5350	-512.3703	-497.3745	-14.99572	867457.7	9.87132	0.998636	0.999651	1.00035	1.00137	4.570226
5360	-514.6905	-506.515	-8.175571	374641.5	14.55022	0.997924	0.999469	1.00053	1.00208	3.92742
5370	-517.3031	-497.493	-19.81004	414483.2	8.954707	0.998026	0.999495	1.0005	1.00198	5.041107
5380	-511.3773	-496.8623	-14.51503	327461.7	10.79698	0.99778	0.999432	1.00057	1.00222	4.540123
5390	-516.1396	-500.3244	-15.81519	180838.6	13.21417	0.997013	0.999235	1.00076	1.00299	4.551139
5400	-521.6011	-498.0138	-23.58723	969196.3	9.714946	0.998709	0.99967	1.00033	1.00129	5.447542
5410	-523.3136	-500.087	-23.22661	732429.1	9.336115	0.998515	0.99962	1.00038	1.00149	5.420796
5420	-513.5703	-494.4551	-19.11524	665730.5	8.200431	0.998443	0.999602	1.0004	1.00156	4.891214
5430	-522.2286	-496.5652	-25.66337	507335.2	11.99847	0.998216	0.999544	1.00046	1.00179	5.443094
5440	-521.4276	-497.5539	-23.87374	716350.4	8.895038	0.998499	0.999616	1.00038	1.0015	5.494782
5450	-521.3994	-503.3987	-18.00067	872157.2	8.285993	0.998639	0.999652	1.00035	1.00136	4.768016
5460	-523.4001	-497.1208	-26.27933	624293.1	7.794954	0.998392	0.999589	1.00041	1.00161	5.743336
5470	-525.9427	-500.1738	-25.76893	799111.3	9.387362	0.998578	0.999636	1.00036	1.00142	5.690675
5480	-523.6049	-495.3031	-28.30185	754449.2	7.252921	0.998537	0.999626	1.00037	1.00146	5.959568
5490	-520.67	-494.6936	-25.97643	172072.7	8.644662	0.996937	0.999216	1.00078	1.00307	5.734513
5500	-520.2515	-500.6824	-19.56912	908686	9.00727	0.998667	0.999659	1.00034	1.00133	5.016912
5510	-523.2641	-496.0066	-27.25752	970269	8.389158	0.99871	0.99967	1.00033	1.00129	5.885576
5520	-514.8393	-504.1534	-10.68592	796223	11.62935	0.998576	0.999636	1.00036	1.00142	4.197275
5530	-520.4036	-502.019	-18.38466	866268	12.05506	0.998635	0.999651	1.00035	1.00137	4.832721
5540	-522.2193	-497.1074	-25.11198	215174.7	8.878477	0.997261	0.999299	1.0007	1.00274	5.634165
5550	-516.0821	-499.0373	-17.04474	918042	9.085611	0.998674	0.999661	1.00034	1.00133	4.742697
5560	-519.254	-497.6712	-21.58282	225904.4	10.0377	0.997327	0.999316	1.00068	1.00268	5.232316
5570	-506.4005	-495.7044	-10.69606	367655.8	13.01394	0.997904	0.999464	1.00053	1.0021	4.171046
5580	-506.8738	-495.717	-11.15679	891761.9	12.01068	0.998654	0.999656	1.00034	1.00135	4.23387
5590	-521.3539	-497.135	-24.21891	987655.7	10.10115	0.998721	0.999673	1.00033	1.00128	5.490977
5600	-516.7914	-496.3177	-20.4737	955023.3	8.398525	0.9987	0.999667	1.00033	1.0013	5.077826
5610	-533.3147	-508.0508	-25.26391	881899.6	7.915862	0.998647	0.999654	1.00035	1.00135	5.623446
5620	-538.8101	-515.1093	-23.70083	732109.9	10.71816	0.998515	0.99962	1.00038	1.00149	5.397149
5630	-516.0427	-493.233	-22.8097	147986.1	9.094917	0.996698	0.999154	1.00084	1.00331	5.377246
5640	-528.2343	-492.3461	-35.88825	61881.87	8.641873	0.994895	0.99869	1.0013	1.00511	6.881478
5650	-521.4128	-496.2112	-25.20151	998876.7	7.255247	0.998728	0.999675	1.00032	1.00127	5.532523
5660	-507.4595	-493.325	-14.13448	481496.3	10.84901	0.998169	0.999532	1.00047	1.00183	4.504911
5670	-512.871	-498.9645	-13.90656	512871.4	11.39777	0.998226	0.999546	1.00045	1.00178	4.479183
5680	-511.6669	-496.0938	-15.57311	575036.1	10.64342	0.998324	0.999571	1.00043	1.00168	4.639284
5690	-521.2107	-499.5352	-21.67549	51374.9	7.552753	0.994398	0.998562	1.00143	1.00561	5.111229
5700	-513.8163	-497.2002	-16.61603	719641	9.079903	0.998502	0.999617	1.00038	1.0015	4.695059
5710	-513.5136	-498.5024	-15.01115	145715.3	12.85721	0.996672	0.999148	1.00085	1.00333	4.511884
5720	-518.4041	-496.8222	-21.58189	197495.9	8.242088	0.997141	0.999268	1.00073	1.00286	5.196111
5730	-518.1647	-496.0165	-22.14822	568551	9.548134	0.998315	0.999569	1.00043	1.00169	5.302985
5740	-508.0872	-501.5649	-6.522283	143774.2	11.39315	0.99665	0.999142	1.00085	1.00335	3.831133
5750	-518.4175	-502.3807	-16.03675	27915.59	12.57289	0.992402	0.998047	1.00193	1.00762	4.609303
5760	-511.4167	-495.4168	-15.99995	284950.1	11.99379	0.99762	0.999391	1.00061	1.00238	4.637935
5770	-520.4658	-501.2305	-19.23532	324636.6	8.170976	0.99777	0.999429	1.00057	1.00223	4.901803
5780	-527.8425	-492.0473	-35.79518	238353.9	6.124142	0.997398	0.999334	1.00066	1.0026	6.909689
5790	-527.707	-500.5102	-27.19681	904493.7	9.21633	0.998664	0.999658	1.00034	1.00134	5.853171
5800	-512.4941	-492.1211	-20.37294	459495.7	9.505397	0.998125	0.99952	1.00048	1.00188	5.116892
5810	-522.5746	-496.1175	-26.45713	415755.9	7.614096	0.998029	0.999496	1.0005	1.00197	5.750619
5820	-515.8568	-501.1823	-14.67456	871728.6	8.549456	0.998639	0.999652	1.00035	1.00136	4.412597
5830	-515.8398	-499.6035	-16.23632	445398	10.26894	0.998096	0.999513	1.00049	1.00191	4.702455
5840	-522.8236	-504.7961	-18.0274	535550.4	11.71742	0.998264	0.999556	1.00044	1.00174	4.823606
5850	-518.6212	-500.7916	-17.82955	320945.5	11.10781	0.997757	0.999426	1.00057	1.00224	4.836187
5860	-510.8488	-497.3515	-13.49726	283378.4	11.47424	0.997613	0.999389	1.00061	1.00239	4.442049
5870	-522.3944	-501.3699	-21.02457	209804.9	11.35647	0.997226	0.99929	1.00071	1.00278	5.106678
5880	-523.819	-498.7118	-25.10724	205166	8.629816	0.997195	0.999282	1.00072	1.00281	5.633845
5890	-526.9169	-502.7812	-24.13569	309311.6	11.30465	0.997715	0.999415	1.00058	1.00229	5.385577
5900	-515.1645	-489.2117	-25.95284	145330.7	7.669829	0.996668	0.999146	1.00085	1.00334	5.690123
5910	-518.3433	-492.9201	-25.42326	505172.8	8.323787	0.998212	0.999543	1.00046	1.00179	5.665075
5920	-525.2184	-498.9442	-26.27421	855358.3	10.86636	0.998626	0.999649	1.00035	1.00137	5.622084
5930	-526.3116	-513.423	-12.88865	425005.2	12.49712	0.998051	0.999501	1.0005	1.00195	4.361887
5940	-532.8855	-506.415	-26.47054	879861.8	6.902149	0.998645	0.999654	1.00035	1.00136	5.640993
5950	-521.1899	-510.0854	-11.10444	916107.9	11.26701	0.998672	0.99966	1.00034	1.00133	4.232557
5960	-533.4359	-501.9621	-31.4738	245136.2	7.515486	0.997434	0.999343	1.00065	1.00257	6.407748
5970	-529.8748	-511.2323	-18.64247	949099.2	10.10235	0.998696	0.999666	1.00033	1.00131	4.938906
5980	-512.7339	-496.3278	-16.40609	213290	11.77284	0.997249	0.999296	1.0007	1.00275	4.682682
5990	-523.6761	-502.486	-21.19011	471463.7	10.44356	0.998149	0.999527	1.00047	1.00185	5.177166
6000	-503.1638	-492.4155	-10.74824	637779.7	12.48102	0.998409	0.999593	1.00041	1.00159	4.191011
6010	-506.7084	-491.0849	-15.62351	381623.9	11.48431	0.997943	0.999474	1.00052	1.00206	4.627018
6020	-507.9146	-499.7886	-8.125961	332436.2	12.03175	0.997796	0.999436	1.00056	1.00221	3.981632
6030	-521.8409	-502.0099	-19.83102	471713.4	8.937909	0.99815	0.999527	1.00047	1.00185	5.04259
6040	-526.9901	-502.1439	-24.84617	766252.1	9.504502	0.998548	0.999629	1.00037	1.00145	5.587532
6050	-516.6112	-498.2833	-18.32796	677363	9.329189	0.998456	0.999605	1.00039	1.00154	4.895824
6060	-529.2015	-512.4309	-16.77063	708792.9	12.81215	0.998491	0.999614	1.00039	1.00151	4.65181
6070	-519.0071	-503.7851	-15.222	531084	12.02085	0.998256	0.999554	1.00044	1.00174	4.571889
6080	-537.3756	-516.1094	-21.26622	127651.4	9.620982	0.996445	0.999089	1.00091	1.00356	5.209933
6090	-526.8429	-504.4647	-22.37822	402978.1	10.01458	0.997998	0.999488	1.00051	1.002	5.312538
6100	-505.4613	-494.4697	-10.99157	222919.9	10.02907	0.997309	0.999311	1.00069	1.00269	4.176562
6110	-524.4391	-500.737	-23.70211	871777.2	9.945438	0.998639	0.999652	1.00035	1.00136	5.44845
6120	-520.7478	-503.1041	-17.6437	780332.6	10.7003	0.998561	0.999632	1.00037	1.00144	4.832471
6130	-517.5727	-497.6282	-19.94454	617221.8	10.79275	0.998383	0.999586	1.00041	1.00162	5.043199
6140	-523.8621	-508.9899	-14.87219	252390	9.559943	0.997471	0.999353	1.00065	1.00253	4.541686
6150	-525.8595	-511.0029	-14.85664	130175.9	11.01798	0.996479	0.999098	1.0009	1.00353	4.569838
6160	-522.4305	-509.5682	-12.86228	607650	9.96146	0.99837	0.999583	1.00042	1.00163	4.359429
6170	-518.1256	-502.6126	-15.51303	637799.8	11.17105	0.998409	0.999593	1.00041	1.00159	4.626227
6180	-513.0277	-497.7794	-15.24834	210902.6	9.624017	0.997234	0.999292	1.00071	1.00277	4.5846
6190	-517.548	-496.6824	-20.86558	126753.7	11.8525	0.996432	0.999086	1.00091	1.00357	5.055132
6200	-515.1658	-501.0661	-14.09969	695296.4	10.2893	0.998476	0.99961	1.00039	1.00152	4.494917
6210	-520.1345	-504.5937	-15.54081	873608.1	10.07619	0.99864	0.999652	1.00035	1.00136	4.631304
6220	-516.1159	-493.0807	-23.03521	702099.1	7.812122	0.998483	0.999612	1.00039	1.00152	5.32937
6230	-512.9542	-498.0674	-14.8868	307154.1	10.86788	0.997707	0.999413	1.00058	1.00229	4.574122
6240	-522.5027	-486.9202	-35.58254	453448.6	7.450783	0.998113	0.999517	1.00048	1.00189	6.957396
6250	-530.7887	-496.3177	-34.47096	235749.7	7.353308	0.997383	0.99933	1.00067	1.00262	6.809773
6260	-522.9062	-502.4906	-20.41554	804013.6	9.711908	0.998583	0.999638	1.00036	1.00142	5.121088
6270	-505.7383	-493.3147	-12.42364	668482.5	9.601995	0.998446	0.999602	1.0004	1.00156	4.289228
6280	-506.3962	-494.7796	-11.61666	357828.4	10.89054	0.997876	0.999456	1.00054	1.00213	4.273668
6290	-525.813	-499.9255	-25.88748	26110.34	10.62679	0.992145	0.99798	1.002	1.00788	5.609954
6300	-528.5	-513.3608	-15.13921	918134.1	10.03547	0.998674	0.999661	1.00034	1.00133	4.59031
6310	-527.1729	-510.7073	-16.46558	187600.3	11.04861	0.997067	0.999249	1.00075	1.00294	4.715053
6320	-534.7892	-512.5075	-22.2817	154288	8.571449	0.996766	0.999172	1.00082	1.00324	5.303547
6330	-512.3116	-497.1689	-15.14274	896018.5	8.363827	0.998657	0.999657	1.00034	1.00134	4.437093
6340	-514.6659	-495.7716	-18.89433	774673.9	7.75142	0.998556	0.999631	1.00037	1.00144	4.787137
6350	-505.5355	-500.5126	-5.022883	671964.8	13.78233	0.99845	0.999604	1.0004	1.00155	3.728003
6360	-520.0637	-509.0968	-10.96686	772034	13.46809	0.998554	0.99963	1.00037	1.00145	4.173651
6370	-522.7458	-512.0773	-10.6685	738766	14.00539	0.998522	0.999622	1.00038	1.00148	4.127009
6380	-527.2554	-508.176	-19.07933	975164.2	11.59615	0.998713	0.999671	1.00033	1.00129	4.9211
6390	-509.4178	-494.9488	-14.46904	131784.9	11.62817	0.996501	0.999103	1.00089	1.0035	4.522617
6400	-526.6644	-505.5084	-21.15593	244778.4	7.979881	0.997432	0.999343	1.00066	1.00257	5.113415
6410	-512.7819	-498.1674	-14.61447	983449.9	11.63828	0.998719	0.999672	1.00033	1.00128	4.534818
6420	-527.5019	-503.7865	-23.71538	154180.8	9.644919	0.996765	0.999171	1.00082	1.00324	5.463579
6430	-525.9029	-505.4004	-20.50247	632320.1	10.17564	0.998402	0.999591	1.00041	1.0016	5.120912
6440	-526.3085	-504.6841	-21.62446	640557.5	10.47806	0.998412	0.999594	1.00041	1.00159	5.216967
6450	-526.0195	-501.73	-24.28955	997922.6	9.718213	0.998728	0.999675	1.00032	1.00127	5.519675
6460	-506.9987	-486.6178	-20.38095	33897.7	9.497152	0.993105	0.998228	1.00175	1.00691	5.117692
6470	-517.3718	-487.9987	-29.37317	792396.9	7.864833	0.998572	0.999635	1.00036	1.00143	6.141778
6480	-517.483	-492.3484	-25.13458	692716.2	10.81427	0.998473	0.99961	1.00039	1.00153	5.522084
6490	-508.5034	-496.777	-11.7264	552193.5	11.9167	0.99829	0.999563	1.00044	1.00171	4.283017
6500	-515.0164	-499.293	-15.72349	20368.28	14.01283	0.991108	0.997711	1.00226	1.00892	4.487384
6510	-505.0541	-492.9782	-12.07591	192315.7	11.30166	0.997103	0.999258	1.00074	1.0029	4.318781
6520	-516.476	-496.4422	-20.03385	287085.8	11.76762	0.997629	0.999393	1.0006	1.00237	4.991209
6530	-531.7161	-503.9401	-27.77606	106865.7	8.85694	0.996114	0.999004	1.00099	1.00389	5.935158
6540	-522.5223	-503.3277	-19.19462	492032.4	9.706746	0.998188	0.999537	1.00046	1.00181	4.995344
6550	-513.0629	-496.727	-16.3359	392952.6	11.6826	0.997973	0.999481	1.00052	1.00203	4.680798
6560	-521.2143	-504.3438	-16.87051	834668	9.925433	0.998609	0.999644	1.00036	1.00139	4.761196
6570	-527.4059	-499.3166	-28.08933	10854.53	7.892189	0.987826	0.996858	1.00309	1.01223	5.979562
6580	-531.9042	-498.3148	-33.58942	500503	6.901309	0.998204	0.999541	1.00046	1.0018	6.67233
6590	-529.1937	-494.3758	-34.81795	155121	5.647316	0.996774	0.999174	1.00082	1.00323	6.60492
6600	-524.3495	-500.0761	-24.27338	918339.9	10.53088	0.998674	0.999661	1.00034	1.00133	5.465688
6610	-513.9776	-501.6969	-12.28068	987419.3	8.701355	0.998721	0.999673	1.00033	1.00128	4.160181
6620	-517.9294	-501.0708	-16.85858	33820.6	10.64785	0.993097	0.998226	1.00176	1.00692	4.75999
6630	-512.7754	-500.0854	-12.68998	205206.1	9.466898	0.997195	0.999282	1.00072	1.00281	4.305091
6640	-520.4105	-504.3335	-16.07696	495646	11.8698	0.998195	0.999538	1.00046	1.00181	4.650311
6650	-526.6939	-502.2345	-24.45935	584820.5	10.53764	0.998338	0.999575	1.00042	1.00166	5.482807
6660	-524.7227	-509.1643	-15.55832	379002.7	9.308628	0.997936	0.999472	1.00053	1.00207	4.597457
6670	-526.8966	-491.8903	-35.00626	717176.5	8.694874	0.998499	0.999616	1.00038	1.0015	6.772737
6680	-529.1965	-497.0249	-32.17161	265134.7	7.778564	0.997532	0.999368	1.00063	1.00247	6.49956
6690	-538.7747	-514.389	-24.38577	64016.75	9.302426	0.994981	0.998712	1.00128	1.00503	5.545942
6700	-518.5067	-510.2369	-8.269854	547946.9	12.56351	0.998283	0.999561	1.00044	1.00172	3.991653
6710	-515.8103	-509.2539	-6.556459	782181.3	13.79367	0.998563	0.999633	1.00037	1.00144	3.838994
6720	-517.6096	-511.2278	-6.381743	597654.3	12.32548	0.998356	0.99958	1.00042	1.00164	3.840267
6730	-527.6078	-510.3654	-17.24244	36912.68	10.01685	0.993392	0.998302	1.00168	1.00662	4.799729
6740	-538.6889	-519.8922	-18.79668	904959.6	9.931508	0.998664	0.999658	1.00034	1.00134	4.955249
6750	-518.957	-507.7854	-11.17164	771706.8	10.19385	0.998553	0.99963	1.00037	1.00145	4.205014
6760	-541.0503	-509.426	-31.62426	995966	7.202125	0.998727	0.999674	1.00033	1.00127	6.414553
6770	-522.7297	-489.5334	-33.19631	512370.5	5.448603	0.998225	0.999546	1.00045	1.00178	6.220182
6780	-521.2305	-502.8006	-18.4299	254751.7	10.00985	0.997483	0.999356	1.00064	1.00252	4.918293
6790	-517.9845	-503.3629	-14.62159	36720.32	10.51628	0.993375	0.998298	1.00169	1.00664	4.54903
6800	-514.4806	-494.4917	-19.98893	162022.8	10.53339	0.996844	0.999192	1.0008	1.00316	5.058742
6810	-508.8616	-493.1092	-15.75247	409780.3	10.11807	0.998015	0.999492	1.00051	1.00199	4.653132
6820	-513.3968	-489.9575	-23.43927	565202.1	8.308612	0.99831	0.999568	1.00043	1.00169	5.4258
6830	-518.536	-495.3488	-23.18723	358600.5	9.971272	0.997878	0.999457	1.00054	1.00212	5.395448
6840	-511.679	-498.4071	-13.27194	705370.4	14.35923	0.998487	0.999613	1.00039	1.00151	4.290308
6850	-518.752	-497.1427	-21.60926	500202.7	9.929067	0.998203	0.99954	1.00046	1.0018	5.238521
6860	-533.2009	-506.2249	-26.976	635441.5	10.52482	0.998406	0.999592	1.00041	1.0016	5.722946
6870	-524.4537	-505.5309	-18.92281	942514.4	8.437414	0.998691	0.999665	1.00033	1.00131	4.897612
6880	-516.5585	-505.9772	-10.58137	666686	15.7997	0.998444	0.999602	1.0004	1.00156	4.019213
6890	-521.5682	-499.7789	-21.7893	577701.3	10.13732	0.998328	0.999572	1.00043	1.00167	5.248984
6900	-510.8152	-496.775	-14.04016	240646.7	8.984523	0.99741	0.999337	1.00066	1.00259	4.400381
6910	-518.279	-503.0988	-15.18012	332972.1	10.74842	0.997798	0.999437	1.00056	1.0022	4.602027
6920	-507.0662	-499.2451	-7.821153	920113.5	14.62759	0.998675	0.999661	1.00034	1.00133	3.89985
6930	-508.3122	-492.8076	-15.50463	686620.9	11.52235	0.998466	0.999608	1.00039	1.00153	4.615401
6940	-512.5026	-501.1191	-11.38351	623540.1	11.57211	0.998391	0.999588	1.00041	1.00161	4.257561
6950	-512.407	-503.236	-9.170967	128963.8	14.92703	0.996463	0.999094	1.0009	1.00354	3.977269
6960	-523.2775	-501.047	-22.23045	935184.2	11.83998	0.998686	0.999664	1.00034	1.00131	5.171412
6970	-533.4438	-503.9962	-29.44757	639959.6	6.201115	0.998412	0.999594	1.00041	1.00159	5.900539
6980	-529.606	-502.0425	-27.56346	610189.7	10.72623	0.998373	0.999584	1.00042	1.00163	5.756627
6990	-527.2177	-500.9506	-26.26705	563857.7	7.4801	0.998308	0.999567	1.00043	1.00169	5.710749
7000	-516.27	-499.2054	-17.06466	576115	9.969771	0.998326	0.999572	1.00043	1.00168	4.781407
7010	-504.746	-491.2111	-13.53488	668087.8	10.89323	0.998445	0.999602	1.0004	1.00156	4.449813
7020	-519.6221	-506.8315	-12.79062	941846.7	8.310198	0.998691	0.999665	1.00033	1.00131	4.144502
7030	-516.6996	-489.6223	-27.07726	418408.8	7.513143	0.998036	0.999497	1.0005	1.00197	5.822512
7040	-511.6056	-505.432	-6.173588	160664.2	11.58433	0.996831	0.999188	1.00081	1.00317	3.807767
7050	-512.3523	-497.6646	-14.6877	862272.9	10.0849	0.998631	0.99965	1.00035	1.00137	4.546908
7060	-509.5687	-506.6286	-2.940072	330664.8	13.38137	0.99779	0.999435	1.00056	1.00221	3.577528
7070	-506.066	-499.9888	-6.07727	916758.1	15.15426	0.998673	0.999661	1.00034	1.00133	3.76133
7080	-515.4984	-504.7463	-10.75205	70637.29	13.18704	0.995221	0.998774	1.00122	1.00479	4.169017
7090	-521.3824	-512.3795	-9.002923	769281.4	14.72921	0.998551	0.999629	1.00037	1.00145	3.975769
7100	-511.9607	-500.5124	-11.44833	134423.4	10.75468	0.996535	0.999112	1.00088	1.00347	4.255002
7110	-511.2467	-495.3204	-15.92625	341210.2	9.474212	0.997825	0.999443	1.00055	1.00218	4.647358
7120	-514.8845	-500.7138	-14.17063	481381.8	9.237429	0.998169	0.999531	1.00047	1.00183	4.441818
7130	-518.1418	-498.6382	-19.50359	778563.6	10.13931	0.99856	0.999632	1.00037	1.00144	5.023472
7140	-510.1912	-492.0855	-18.10576	284626	10.44926	0.997618	0.99939	1.00061	1.00238	4.881722
7150	-513.8907	-502.7317	-11.15903	623802.2	10.49594	0.998391	0.999588	1.00041	1.00161	4.21893
7160	-512.9708	-492.9989	-19.97197	658807.7	8.191137	0.998434	0.9996	1.0004	1.00157	4.994523
7170	-501.937	-487.8176	-14.11936	777512.4	13.47283	0.998559	0.999631	1.00037	1.00144	4.407435
7180	-503.7932	-490.5906	-13.20262	688102.7	15.07325	0.998468	0.999608	1.00039	1.00153	4.237199
7190	-515.8445	-497.2649	-18.57968	100258.2	9.01688	0.995988	0.998972	1.00102	1.00402	4.907652
7200	-510.9739	-498.4492	-12.52469	947304.7	9.936649	0.998694	0.999666	1.00033	1.00131	4.32404
7210	-535.6721	-514.3463	-21.32573	219457.3	8.390578	0.997288	0.999306	1.00069	1.00271	5.178616
7220	-523.7207	-500.9991	-22.72161	896416.2	8.132889	0.998658	0.999657	1.00034	1.00134	5.325064
7230	-507.6994	-493.6414	-14.05801	65160.29	10.46319	0.995025	0.998724	1.00127	1.00498	4.494594
7240	-510.3473	-491.9046	-18.44272	354917.5	11.41006	0.997867	0.999454	1.00054	1.00213	4.876519
7250	-513.9529	-496.8179	-17.13502	39343.17	9.776797	0.993599	0.998356	1.00163	1.00642	4.784968
7260	-524.1689	-500.4627	-23.70627	201996.1	9.03824	0.997173	0.999276	1.00072	1.00283	5.476143
7270	-520.3046	-500.3592	-19.94539	979142.2	12.77355	0.998716	0.999672	1.00033	1.00128	4.902966
7280	-530.1717	-505.6634	-24.50827	542742.3	9.542348	0.998275	0.999559	1.00044	1.00173	5.550406
7290	-537.4135	-517.172	-20.24142	588335.2	9.691569	0.998343	0.999576	1.00042	1.00166	5.103257
7300	-526.1349	-511.5584	-14.57648	193856.2	8.130174	0.997115	0.999261	1.00074	1.00289	4.322975
7310	-524.4709	-497.7031	-26.76784	933929	8.827381	0.998685	0.999664	1.00034	1.00132	5.822172
7320	-511.2008	-484.3936	-26.80722	673172.3	8.661958	0.998451	0.999604	1.0004	1.00155	5.830345
7330	-510.7115	-496.7543	-13.95715	675847	12.80069	0.998454	0.999605	1.00039	1.00155	4.432796
7340	-507.2089	-499.1509	-8.058068	129689	13.40408	0.996473	0.999096	1.0009	1.00353	3.959403
7350	-514.8674	-495.9884	-18.87903	931574	8.821114	0.998683	0.999663	1.00034	1.00132	4.928034
7360	-508.9437	-498.5773	-10.36638	199636	12.1394	0.997157	0.999272	1.00073	1.00285	4.166529
7370	-512.5672	-495.9807	-16.58649	443891.9	8.613616	0.998093	0.999512	1.00049	1.00191	4.644473
7380	-516.8352	-494.9673	-21.86792	578496.5	10.81362	0.998329	0.999573	1.00043	1.00167	5.220058
7390	-522.396	-508.5693	-13.82672	498086.1	10.1857	0.9982	0.999539	1.00046	1.0018	4.465201
7400	-525.6975	-507.0911	-18.60639	247032.3	7.953173	0.997444	0.999346	1.00065	1.00256	4.789191
7410	-517.7547	-502.1755	-15.57918	677445	14.45192	0.998456	0.999605	1.00039	1.00154	4.443864
7420	-513.953	-496.7653	-17.18778	130863	8.468085	0.996488	0.9991	1.0009	1.00352	4.696112
7430	-511.0201	-492.6942	-18.3259	716298.1	10.20739	0.998499	0.999616	1.00038	1.0015	4.906692
7440	-523.2924	-503.1178	-20.17462	102484.8	11.37012	0.996032	0.998983	1.00101	1.00397	5.030942
7450	-513.1815	-507.2964	-5.885041	112150.5	11.79047	0.996207	0.999028	1.00097	1.0038	3.789519
7460	-520.9887	-502.3107	-18.67809	108170.3	9.281023	0.996138	0.99901	1.00098	1.00387	4.931551
7470	-510.8282	-495.2274	-15.60076	660307.2	9.828578	0.998436	0.9996	1.0004	1.00156	4.630013
7480	-525.2742	-509.0343	-16.23987	597575.8	10.41306	0.998356	0.99958	1.00042	1.00164	4.703204
7490	-515.938	-497.5432	-18.39479	368866.2	10.82858	0.997908	0.999465	1.00053	1.00209	4.898343
