Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2510	-21817.97	-21812.67	-5.297769	5.045357e+07	0.0881343	0.130371	0.110447	0.0868754	0.0849378	0.120915	0.196657	0.105639	0.109525	0.0837417	0.182114	0.127116	0.1149	0.139806	0.138513	0.0784075	0.0814519	0.113704	0.109856	0.158471	0.174201	0.122144	0.243254	0.106298	0.0790061	0.0380863	0.0506896	0.0307983	0.0296412	0.081393	0.0121805	0.147643	0.065508	0.03612	0.00822881	0.0222269	0.0434096	0.0600344	0.0141749	0.052182	0.0183889	0.0196028	0.0177473	0.103123	0.304566	0.0736206	0.0155085	0.479529	0.0236533	0.999821	0.999954	1.00005	1.00018	0.294004	0.303328	0.131413	0.271255	0.4211212	3.834542
2520	-21814.17	-21808.62	-5.551442	6.291115e+07	0.102055	0.093037	0.11604	0.0620288	0.0983092	0.140253	0.162247	0.0837187	0.100923	0.123596	0.160072	0.11614	0.105939	0.125966	0.138364	0.0918417	0.11085	0.132426	0.11023	0.142985	0.209641	0.112859	0.220614	0.138255	0.121645	0.0314703	0.0491115	0.0216126	0.041547	0.0620603	0.0117688	0.138102	0.0656004	0.0317632	0.031112	0.012924	0.0393943	0.0660081	0.0149966	0.0347928	0.0285396	0.0361097	0.0229638	0.10202	0.313803	0.0721281	0.0211998	0.46555	0.0252998	0.99984	0.999958	1.00004	1.00016	0.322433	0.297908	0.119545	0.260114	0.4105135	3.859909
2530	-21828.13	-21821.71	-6.416571	6.997208e+07	0.103005	0.131233	0.0989819	0.0866586	0.115533	0.138499	0.163177	0.0945061	0.113401	0.0905035	0.148735	0.116397	0.118561	0.152095	0.126107	0.0959144	0.0917691	0.117398	0.132933	0.147478	0.222088	0.125571	0.218017	0.126773	0.0774638	0.0268456	0.0404187	0.0262618	0.012571	0.0874645	0.0257653	0.178848	0.0879907	0.0243593	0.0206108	0.0326622	0.042921	0.062992	0.0161121	0.0292173	0.0160753	0.0281255	0.0343816	0.0917903	0.326215	0.0758934	0.0286733	0.447114	0.030314	0.999848	0.999961	1.00004	1.00015	0.319256	0.294891	0.111931	0.273922	0.4063338	3.946422
2540	-21807.53	-21802.22	-5.312898	8.373569e+07	0.0994222	0.117696	0.112926	0.0798324	0.0876363	0.13438	0.156572	0.0898759	0.119514	0.0894479	0.166876	0.114042	0.119865	0.152251	0.132492	0.0718457	0.0942507	0.124274	0.117286	0.14292	0.192974	0.11373	0.225666	0.114253	0.0927614	0.02782	0.0610422	0.0183843	0.02241	0.0928594	0.0278814	0.154451	0.0646352	0.0267697	0.017224	0.0307284	0.0351443	0.0621813	0.0124811	0.0491011	0.0234285	0.0269722	0.0197525	0.0938391	0.314419	0.0775873	0.0225112	0.471715	0.0199292	0.999861	0.999965	1.00004	1.00014	0.30237	0.316336	0.120466	0.260828	0.4315326	3.836055
2550	-21811.85	-21805.71	-6.135384	9.436731e+07	0.0871697	0.1093	0.110269	0.0843841	0.0867487	0.145317	0.197737	0.103368	0.100176	0.0857171	0.168086	0.107754	0.114204	0.154014	0.13256	0.0713222	0.0976579	0.114471	0.12428	0.15424	0.224615	0.118822	0.238769	0.113625	0.102636	0.0297814	0.0653276	0.0252637	0.0443367	0.0467118	0.0122935	0.15242	0.0526551	0.0317931	0.0194917	0.0318935	0.0445149	0.0527007	0.0114185	0.0513514	0.0290683	0.0410498	0.0289889	0.104003	0.317284	0.069717	0.0261955	0.456894	0.0259064	0.999869	0.999967	1.00003	1.00013	0.304397	0.307366	0.120473	0.267764	0.4100618	3.918303
2560	-21812.24	-21805.89	-6.346917	9.033757e+07	0.0876501	0.108495	0.117401	0.0700509	0.0938716	0.153073	0.164946	0.0799522	0.117077	0.0856852	0.176801	0.126982	0.111001	0.148729	0.148851	0.108106	0.0892575	0.119325	0.121386	0.126054	0.205836	0.117887	0.2652	0.120519	0.0993215	0.0266401	0.0492638	0.0157785	0.0270426	0.0832116	0.0160151	0.152364	0.063643	0.0268501	0.0191755	0.027816	0.0469208	0.0527007	0.0300865	0.0442016	0.0288105	0.0445343	0.0209423	0.101125	0.316588	0.0745336	0.0209868	0.455891	0.0308761	0.999867	0.999966	1.00003	1.00013	0.313525	0.296914	0.118712	0.270849	0.4040268	3.939457
2570	-21822.08	-21815.88	-6.202048	8.721676e+07	0.109618	0.115862	0.128999	0.0957965	0.0971808	0.143362	0.127686	0.0927945	0.122658	0.0892268	0.178311	0.120026	0.11772	0.152616	0.133442	0.0699386	0.0962485	0.119325	0.138034	0.12926	0.201755	0.116796	0.221404	0.107409	0.114057	0.0146271	0.0710743	0.0129868	0.0264455	0.0660278	0.0340931	0.146212	0.0480722	0.0335114	0.0234193	0.0184576	0.0473925	0.0729945	0.0124395	0.0515364	0.0363517	0.0366074	0.0331951	0.1031	0.307644	0.0720878	0.0205533	0.464794	0.0318212	0.999863	0.999966	1.00003	1.00014	0.305677	0.303452	0.125632	0.265239	0.4188591	3.92497
2580	-21817.23	-21810.66	-6.565558	9.91366e+07	0.0801623	0.121994	0.121514	0.0817157	0.0971808	0.144299	0.164956	0.0705632	0.119277	0.11747	0.20417	0.133354	0.104754	0.14266	0.13124	0.0942428	0.0960201	0.127084	0.120774	0.140874	0.179517	0.106095	0.2217	0.1535	0.111581	0.0424709	0.0596299	0.0175227	0.0242243	0.059962	0.0233716	0.164175	0.0582539	0.0371337	0.0105516	0.0307782	0.0358492	0.0662105	0.0284948	0.0342771	0.0293174	0.0252267	0.0271717	0.0957489	0.302528	0.0770753	0.0260697	0.478575	0.020003	0.999872	0.999967	1.00003	1.00013	0.303658	0.312253	0.125127	0.258962	0.4050516	3.961321
2590	-21824.86	-21818.57	-6.291715	9.606501e+07	0.0838611	0.100347	0.111663	0.0908898	0.104176	0.152959	0.195181	0.0900309	0.122449	0.104257	0.160028	0.105203	0.120526	0.148058	0.154614	0.0873733	0.0799421	0.121141	0.126955	0.140454	0.225328	0.143245	0.214718	0.102868	0.0622079	0.0369782	0.066049	0.018357	0.0371873	0.0811431	0.0380099	0.130258	0.0721023	0.0225093	0.011025	0.0178436	0.0296707	0.0674188	0.0190928	0.0590045	0.0226183	0.0341708	0.0220227	0.0913141	0.310817	0.0804863	0.021538	0.474687	0.021157	0.99987	0.999967	1.00003	1.00013	0.319059	0.304626	0.120021	0.256293	0.3919317	3.933936
2600	-21822.09	-21815.85	-6.239914	9.486198e+07	0.0967012	0.100504	0.130843	0.0848823	0.0931915	0.126061	0.193231	0.0818399	0.118539	0.0934702	0.186357	0.106103	0.136035	0.149822	0.156328	0.0906179	0.0718149	0.128513	0.12608	0.133721	0.18601	0.138899	0.241113	0.108623	0.0882477	0.0420362	0.0485735	0.0224051	0.0428542	0.0810748	0.0118504	0.112861	0.0852267	0.0335169	0.0376368	0.00509807	0.0381648	0.0494761	0.0348138	0.0403272	0.0173028	0.0226305	0.0353606	0.0972526	0.321718	0.0718235	0.0194198	0.467039	0.0227475	0.999869	0.999966	1.00003	1.00013	0.316392	0.299483	0.122342	0.261783	0.4259994	3.928756
2610	-21821.51	-21816.46	-5.048419	9.978175e+07	0.0850792	0.121492	0.108173	0.0811363	0.0916878	0.104186	0.156177	0.0836051	0.104729	0.12102	0.1462	0.110452	0.106043	0.141894	0.151902	0.0898497	0.0862938	0.129483	0.109431	0.133721	0.187008	0.100113	0.211417	0.115219	0.0746076	0.044903	0.0534756	0.0377416	0.0325093	0.0664078	0.0259743	0.182879	0.0923787	0.038064	0.024587	0.01914	0.04184	0.0479502	0.0169998	0.0621617	0.0302647	0.0239412	0.0174676	0.091319	0.307039	0.0787842	0.025987	0.46671	0.0301606	0.999873	0.999967	1.00003	1.00013	0.308176	0.315264	0.120711	0.255848	0.4224583	3.809607
2620	-21818.56	-21814.11	-4.449925	8.439624e+07	0.101272	0.104142	0.115089	0.0733029	0.0943765	0.121709	0.125601	0.107806	0.12931	0.0852441	0.166703	0.108285	0.128971	0.135149	0.143104	0.08665	0.0831152	0.121773	0.116838	0.140706	0.181672	0.132476	0.227992	0.114349	0.0811969	0.0336469	0.0512158	0.0144256	0.0498027	0.0630473	0.0175074	0.120675	0.0664574	0.0377888	0.0197013	0.0243602	0.029681	0.0417224	0.0245714	0.0400618	0.0237267	0.0419661	0.0225689	0.101224	0.314937	0.0737926	0.0184894	0.446715	0.0448419	0.999862	0.999964	1.00004	1.00014	0.308507	0.301648	0.120841	0.269004	0.4109705	3.749757
2630	-21827.7	-21821.19	-6.507929	9.413449e+07	0.0709476	0.122872	0.119633	0.0745254	0.106333	0.126998	0.182776	0.0819962	0.130405	0.121775	0.193838	0.130903	0.116025	0.145265	0.123144	0.103569	0.0742346	0.120072	0.125118	0.144314	0.2332	0.142517	0.205239	0.112868	0.0835626	0.0285006	0.0598312	0.0269965	0.0268134	0.0709359	0.0379326	0.130188	0.0552492	0.0455588	0.0174118	0.0217619	0.0345037	0.0692016	0.00756243	0.0599918	0.0353047	0.0199374	0.0157469	0.102735	0.32085	0.0666162	0.0182905	0.455847	0.0356616	0.999869	0.999966	1.00003	1.00013	0.296024	0.315394	0.117562	0.27102	0.3995037	3.955558
2640	-21821.94	-21813.65	-8.283686	8.350759e+07	0.0991938	0.134889	0.134618	0.0758592	0.0923425	0.138032	0.184846	0.0940381	0.113042	0.11414	0.190772	0.108879	0.146473	0.164624	0.128638	0.0734695	0.104443	0.121468	0.122206	0.158911	0.215509	0.134829	0.266102	0.101264	0.0992009	0.0176733	0.0619062	0.023755	0.0238665	0.0886968	0.0177904	0.14765	0.0694135	0.0667379	0.0150719	0.0286095	0.0599935	0.0563348	0.0100546	0.0521224	0.0318717	0.0135948	0.0302021	0.105768	0.322216	0.0721206	0.0254593	0.453904	0.0205322	0.999861	0.999964	1.00004	1.00014	0.30553	0.302139	0.120631	0.271699	0.3895392	4.133134
2650	-21819.09	-21811.18	-7.918331	9.454244e+07	0.103211	0.131012	0.142475	0.0972171	0.107198	0.13334	0.160899	0.0781093	0.105617	0.078848	0.164183	0.13395	0.115211	0.161502	0.151037	0.096429	0.105307	0.125718	0.130341	0.176624	0.19479	0.137718	0.252083	0.113343	0.0896995	0.0333474	0.0598704	0.0254318	0.0213317	0.0955417	0.012833	0.165228	0.0468552	0.030365	0.0279451	0.0245042	0.0345358	0.0680635	0.0278016	0.0455954	0.0211889	0.0347459	0.0355544	0.10073	0.33232	0.0670074	0.0233741	0.457396	0.0191726	0.999869	0.999966	1.00003	1.00013	0.30507	0.312537	0.11192	0.270473	0.3938814	4.096598
2660	-21818.42	-21812.37	-6.046196	8.908504e+07	0.0876004	0.1105	0.121242	0.0918436	0.118599	0.126267	0.163253	0.0939562	0.117129	0.0927911	0.148121	0.106326	0.122689	0.137526	0.154541	0.0683933	0.0972263	0.11687	0.112841	0.125208	0.168752	0.129568	0.228188	0.126875	0.0865212	0.0441751	0.05712	0.0223789	0.0270077	0.0724649	0.0382479	0.183596	0.0644951	0.0445818	0.0167687	0.0169986	0.0374474	0.069558	0.0133251	0.0589288	0.0370802	0.016827	0.0355544	0.100841	0.303195	0.0702228	0.0172487	0.482859	0.0256333	0.999865	0.999965	1.00004	1.00013	0.322837	0.303863	0.123054	0.250246	0.4169437	3.909385
2670	-21821.16	-21814.32	-6.841129	9.387075e+07	0.110238	0.0997451	0.119054	0.103354	0.0850481	0.136017	0.164801	0.103596	0.112346	0.098879	0.173386	0.108647	0.112787	0.12246	0.118696	0.0725429	0.114697	0.119629	0.148609	0.155926	0.205822	0.118943	0.236041	0.12609	0.0968226	0.0365724	0.0549786	0.0203484	0.0358992	0.0900565	0.0214822	0.148397	0.0892207	0.0507795	0.0174344	0.0240687	0.0435531	0.0626736	0.017723	0.0382075	0.0327465	0.0151582	0.025401	0.0978091	0.296808	0.0686485	0.0239054	0.484618	0.028211	0.999869	0.999966	1.00003	1.00013	0.301235	0.317925	0.120464	0.260377	0.4134543	3.988878
2680	-21819.44	-21812.82	-6.612042	9.930854e+07	0.0782804	0.103857	0.125802	0.0739991	0.0946767	0.130879	0.177745	0.0797681	0.131855	0.098879	0.155742	0.125867	0.138834	0.155167	0.14565	0.0648384	0.0698646	0.127479	0.126485	0.150888	0.196861	0.127665	0.216804	0.109721	0.101028	0.0560817	0.0612877	0.0204356	0.0387491	0.0689777	0.0183404	0.124095	0.0957539	0.0648053	0.021209	0.027691	0.061243	0.05169	0.0291832	0.0454682	0.0270454	0.0257607	0.0195154	0.0973107	0.319673	0.0684588	0.0207731	0.470008	0.0237767	0.999873	0.999967	1.00003	1.00013	0.309404	0.30872	0.124454	0.257421	0.4106058	3.965969
2690	-21815.01	-21810.32	-4.696189	8.770944e+07	0.0972703	0.0884336	0.127527	0.0741416	0.104776	0.136353	0.157134	0.0700778	0.128557	0.0718935	0.154355	0.109865	0.103166	0.148514	0.13305	0.093261	0.084853	0.119526	0.11756	0.132713	0.170807	0.13637	0.193351	0.110457	0.0850958	0.0438173	0.059257	0.0162816	0.045061	0.0740531	0.01269	0.137506	0.0756074	0.0480153	0.017782	0.0213144	0.0475278	0.0449334	0.0299805	0.0550437	0.0272529	0.0402964	0.0288573	0.0957967	0.309139	0.076525	0.0214237	0.456054	0.0410625	0.999864	0.999965	1.00003	1.00014	0.304831	0.311598	0.12375	0.259821	0.4145383	3.774384
2700	-21818.39	-21812.91	-5.478015	8.865971e+07	0.102414	0.105179	0.116179	0.0626668	0.107588	0.115721	0.165097	0.0749532	0.119322	0.105664	0.176249	0.107956	0.105401	0.127833	0.147016	0.0862476	0.0915385	0.135449	0.11756	0.16197	0.18576	0.112533	0.227375	0.100824	0.0926353	0.0319011	0.060302	0.0154282	0.0236205	0.0820507	0.0400665	0.163387	0.0450736	0.0428684	0.0115747	0.0380199	0.0318368	0.0598257	0.010176	0.0478505	0.0427555	0.0329859	0.0217121	0.103805	0.293113	0.0762201	0.0213898	0.482526	0.0229455	0.999865	0.999965	1.00004	1.00013	0.301747	0.306252	0.126693	0.265309	0.413826	3.852567
2710	-21815.89	-21811.21	-4.685681	9.649701e+07	0.0723696	0.121672	0.1061	0.0718036	0.0949488	0.121473	0.134327	0.0999255	0.122038	0.115039	0.157247	0.11646	0.122439	0.15568	0.145356	0.0823047	0.0882251	0.122983	0.105873	0.143456	0.210105	0.109837	0.22089	0.100824	0.0921097	0.0284179	0.0539733	0.0272658	0.025903	0.0683863	0.0326307	0.131393	0.0601558	0.0363221	0.0116545	0.0318214	0.0310934	0.0428515	0.0299947	0.0369982	0.0315515	0.0402868	0.0191487	0.118197	0.282751	0.0731497	0.0175505	0.485602	0.0227503	0.99987	0.999968	1.00003	1.00013	0.29673	0.307204	0.135731	0.260335	0.4106517	3.773333
2720	-21808.38	-21802.79	-5.59676	9.939896e+07	0.0767314	0.108468	0.116773	0.0655458	0.0986871	0.122492	0.165761	0.0954201	0.115917	0.103073	0.14525	0.115671	0.131132	0.149533	0.131716	0.0892133	0.0796097	0.136445	0.117525	0.133211	0.22533	0.111204	0.209569	0.116136	0.089858	0.0401881	0.0633489	0.0244604	0.0390306	0.0683863	0.0268116	0.15995	0.0645831	0.0406603	0.0324084	0.0217204	0.0386047	0.0623171	0.0257073	0.0277256	0.0259875	0.0286488	0.0236317	0.101213	0.308793	0.0724651	0.0189677	0.472028	0.0265333	0.999873	0.999967	1.00003	1.00013	0.316424	0.296045	0.1242	0.26333	0.4191132	3.864441
2730	-21825.66	-21820.34	-5.317832	8.751358e+07	0.0840007	0.0982331	0.116773	0.0822095	0.114109	0.130446	0.169695	0.0856728	0.101517	0.101102	0.155174	0.100587	0.138862	0.117869	0.12021	0.0793761	0.104101	0.117053	0.110406	0.117771	0.183908	0.0999319	0.240151	0.13808	0.0829494	0.0295372	0.068822	0.030863	0.0376282	0.0683863	0.0363338	0.174086	0.0666365	0.0496296	0.00566969	0.0286646	0.0478292	0.0650056	0.0205228	0.0446118	0.0188089	0.0191203	0.0342033	0.107951	0.287612	0.0814062	0.0218886	0.471696	0.0294464	0.999865	0.999965	1.00003	1.00014	0.299127	0.306082	0.130795	0.263996	0.4130963	3.836548
2740	-21814.67	-21809.28	-5.389435	8.442292e+07	0.0857966	0.134714	0.109507	0.0778705	0.0957491	0.124545	0.176323	0.0761681	0.110982	0.0958066	0.184818	0.109111	0.11681	0.169325	0.139295	0.0951952	0.0748944	0.12765	0.115786	0.135259	0.180132	0.122502	0.220516	0.124612	0.0719748	0.0274958	0.0628358	0.0156356	0.0271152	0.0732483	0.0241705	0.141144	0.0453077	0.0470943	0.0243334	0.0304747	0.0551614	0.0570904	0.0148791	0.0600029	0.0177358	0.0278626	0.0167784	0.101207	0.304174	0.0751892	0.0244545	0.467047	0.0279277	0.999862	0.999965	1.00003	1.00014	0.302037	0.300847	0.127112	0.270004	0.4085576	3.843708
2750	-21820.01	-21813.26	-6.7504	8.708522e+07	0.0888777	0.11397	0.127634	0.0640905	0.101548	0.112118	0.173181	0.0928994	0.13608	0.108071	0.167601	0.10206	0.115507	0.170781	0.148254	0.0880699	0.0936217	0.135146	0.144969	0.143628	0.180132	0.117907	0.252078	0.0994335	0.0933968	0.0357852	0.0509408	0.0191937	0.0164095	0.0685909	0.0191868	0.139611	0.089924	0.0454259	0.0206269	0.0229595	0.0420661	0.046967	0.0360851	0.0487931	0.0270476	0.025475	0.0536635	0.10231	0.319044	0.0671816	0.0233623	0.453039	0.0350627	0.999864	0.999965	1.00003	1.00014	0.298289	0.319595	0.124795	0.25732	0.3939062	3.979805
2760	-21820.64	-21815.33	-5.308989	7.151413e+07	0.0936195	0.0981043	0.102743	0.0751902	0.0967243	0.130871	0.1806	0.0899753	0.114359	0.0942232	0.167567	0.0928045	0.129943	0.138078	0.107302	0.0711841	0.10195	0.105316	0.122341	0.153872	0.166043	0.102647	0.243738	0.134215	0.105105	0.0417833	0.0728402	0.0255314	0.0385647	0.0913019	0.0210324	0.127017	0.0748805	0.0466617	0.0137113	0.0132721	0.0515375	0.0581407	0.0119582	0.0355756	0.035527	0.0340536	0.0237611	0.0978093	0.322572	0.0703845	0.0211821	0.45175	0.0363021	0.99985	0.999961	1.00004	1.00015	0.318369	0.310727	0.110649	0.260256	0.4277552	3.835664
2770	-21815.07	-21810.39	-4.679114	7.3594e+07	0.0950643	0.10888	0.102501	0.0869556	0.0827424	0.140869	0.179418	0.0714712	0.11196	0.0897874	0.154971	0.102651	0.110275	0.149999	0.138526	0.099277	0.107712	0.108642	0.106841	0.124959	0.191882	0.119468	0.267965	0.0977695	0.119945	0.0233919	0.0544549	0.0285168	0.0284782	0.0715193	0.0205333	0.13267	0.0512518	0.027665	0.00762739	0.0265462	0.0409083	0.068796	0.0118399	0.0367368	0.0207774	0.022512	0.0279199	0.108166	0.322937	0.0720978	0.0186926	0.452261	0.0258455	0.999852	0.999962	1.00004	1.00015	0.306233	0.298346	0.126128	0.269293	0.4186475	3.772676
2780	-21818	-21811.7	-6.298017	7.778692e+07	0.102896	0.12476	0.109455	0.0791107	0.0944726	0.146364	0.193312	0.0814088	0.132353	0.0941063	0.169093	0.0824179	0.128133	0.143287	0.153873	0.0803077	0.0971577	0.118942	0.122201	0.134803	0.185852	0.116925	0.198282	0.13935	0.107384	0.0364407	0.0525755	0.0382466	0.0261027	0.0656102	0.0344981	0.140695	0.0578966	0.0531561	0.0124465	0.0266803	0.0399678	0.0527744	0.0130264	0.0618945	0.0284784	0.0311076	0.0267219	0.100264	0.331717	0.0792941	0.0187562	0.445127	0.0248418	0.999856	0.999963	1.00004	1.00014	0.304022	0.314099	0.11938	0.2625	0.4117493	3.934567
2790	-21813.93	-21807.71	-6.219007	8.640718e+07	0.0957076	0.0964452	0.0958394	0.0811073	0.0920909	0.159601	0.175194	0.0835259	0.128635	0.0952393	0.169103	0.10437	0.111898	0.149512	0.138159	0.0764518	0.0893443	0.11617	0.134199	0.14196	0.200527	0.113139	0.221956	0.126245	0.116118	0.028397	0.0671162	0.0283209	0.028612	0.07084	0.0315538	0.138712	0.068419	0.0381062	0.0269066	0.0404723	0.0298058	0.074018	0.0144782	0.0407552	0.0355279	0.0369429	0.0151431	0.100461	0.325045	0.0736061	0.0232518	0.450544	0.0270914	0.999863	0.999965	1.00003	1.00014	0.304353	0.311657	0.118003	0.265986	0.3912516	3.926666
2800	-21812.85	-21806.81	-6.040304	9.598694e+07	0.084685	0.120057	0.106453	0.0789786	0.0903015	0.139327	0.191888	0.0789773	0.108595	0.0871223	0.14093	0.121429	0.125312	0.135293	0.140568	0.0771174	0.0967406	0.119881	0.133365	0.132094	0.195672	0.139113	0.251921	0.111711	0.114187	0.0349744	0.0814406	0.026523	0.0305428	0.0636269	0.0235776	0.128474	0.0496135	0.0385009	0.0280173	0.0268628	0.0456367	0.0546372	0.0135605	0.045076	0.0422597	0.0261657	0.027589	0.0948268	0.300486	0.0779945	0.0307395	0.465405	0.0305481	0.999871	0.999967	1.00003	1.00013	0.311297	0.309626	0.119911	0.259166	0.4156893	3.908795
2810	-21822.05	-21816.91	-5.141983	9.990301e+07	0.0914763	0.0999807	0.104789	0.0703235	0.0848362	0.129886	0.169368	0.0841861	0.122391	0.0908093	0.150547	0.131397	0.111809	0.162445	0.12902	0.0755487	0.0928323	0.113692	0.111123	0.129129	0.180816	0.115238	0.250144	0.134495	0.0810325	0.0255377	0.0584805	0.0216596	0.0332161	0.0757855	0.0241474	0.201116	0.0421912	0.0322458	0.0266106	0.0296548	0.0365098	0.0460013	0.0349795	0.0407962	0.0152521	0.025052	0.0324101	0.0941922	0.315801	0.071487	0.0305338	0.457642	0.0303437	0.999873	0.999968	1.00003	1.00013	0.319623	0.296593	0.115248	0.268537	0.4193449	3.818963
2820	-21809.63	-21802.86	-6.771181	9.676935e+07	0.11972	0.109227	0.119537	0.0874205	0.0949949	0.146991	0.158885	0.0915118	0.122061	0.087051	0.177878	0.114272	0.125942	0.145787	0.161989	0.0875019	0.0975583	0.143903	0.138062	0.126513	0.188013	0.1158	0.218869	0.11498	0.0921401	0.039873	0.0584805	0.0302559	0.0252157	0.0802318	0.0318143	0.131249	0.067548	0.0463934	0.0125551	0.0143496	0.0547136	0.0630632	0.0250784	0.0444565	0.0274326	0.0234245	0.0191417	0.100096	0.318634	0.075525	0.0212912	0.462453	0.0220006	0.999871	0.999967	1.00003	1.00013	0.307396	0.309997	0.123481	0.259126	0.4035131	3.981883
2830	-21821.62	-21815.78	-5.833271	9.983182e+07	0.0987943	0.112773	0.111215	0.0753798	0.116234	0.130044	0.199982	0.0898703	0.110761	0.0855508	0.173888	0.104406	0.102582	0.135959	0.128712	0.0661686	0.0871812	0.122134	0.111203	0.130735	0.192697	0.132169	0.233554	0.135945	0.0739663	0.0333479	0.0546104	0.0286181	0.0333227	0.0908531	0.0451206	0.114697	0.0645775	0.0345311	0.017063	0.0244464	0.0416673	0.0485494	0.0208349	0.0596191	0.0319022	0.0437052	0.0387202	0.0999644	0.320974	0.0667834	0.016039	0.464549	0.0316904	0.999873	0.999968	1.00003	1.00013	0.315052	0.314152	0.116202	0.254594	0.4207721	3.888092
2840	-21814.26	-21807.65	-6.610071	9.909984e+07	0.108841	0.121828	0.109936	0.0993142	0.0821207	0.141795	0.146602	0.0961387	0.131731	0.0885951	0.166503	0.11115	0.120221	0.139917	0.146496	0.0676005	0.086396	0.123541	0.113265	0.158257	0.196337	0.110162	0.238016	0.11549	0.125268	0.0330329	0.0560784	0.014163	0.00910013	0.0996152	0.0399748	0.154165	0.0723533	0.0475219	0.013703	0.023977	0.0472619	0.0643373	0.0244786	0.0424183	0.0277669	0.0283289	0.0219744	0.108555	0.307007	0.0729257	0.0144832	0.471287	0.025742	0.999872	0.999968	1.00003	1.00013	0.299908	0.306446	0.121747	0.271899	0.4099429	3.965772
2850	-21807.91	-21802.68	-5.228328	8.446272e+07	0.0882673	0.116893	0.123981	0.0736836	0.0842277	0.130283	0.166187	0.0926676	0.105411	0.0948063	0.152074	0.0998895	0.109721	0.133595	0.15878	0.0800148	0.0930747	0.102225	0.149942	0.145057	0.200866	0.126524	0.222338	0.11732	0.0769928	0.0292691	0.0581251	0.0163442	0.0280171	0.0705755	0.0390954	0.156196	0.0697617	0.0387709	0.0168212	0.010568	0.0497882	0.0571071	0.00802289	0.0433847	0.0307464	0.0301079	0.030075	0.108433	0.301273	0.0714383	0.0223751	0.475191	0.0212895	0.999861	0.999964	1.00004	1.00014	0.30791	0.299901	0.126097	0.266092	0.4062278	3.827598
2860	-21812.36	-21806.55	-5.811317	8.202013e+07	0.0954149	0.107881	0.109489	0.0890756	0.0833816	0.111633	0.17419	0.0846403	0.134203	0.108671	0.172425	0.123835	0.126835	0.130546	0.12213	0.0920943	0.0834265	0.11491	0.116252	0.145675	0.187616	0.136436	0.222338	0.108168	0.0762084	0.0327506	0.0600796	0.0224707	0.0136679	0.0572191	0.0296215	0.192071	0.0791002	0.0401344	0.0227498	0.0268774	0.0376997	0.0497769	0.0225126	0.0517654	0.0182588	0.0385	0.033168	0.108399	0.314416	0.0688844	0.0201779	0.458089	0.0300338	0.99986	0.999963	1.00004	1.00014	0.299051	0.306443	0.127411	0.267095	0.4132192	3.885897
2870	-21817.04	-21811.56	-5.482589	7.630811e+07	0.0874708	0.0933918	0.120476	0.0868049	0.0962963	0.133071	0.188402	0.0844082	0.137138	0.0986321	0.160809	0.103939	0.124328	0.145362	0.141024	0.0919054	0.107911	0.126952	0.12076	0.119993	0.17918	0.109878	0.224567	0.104232	0.0841991	0.0420286	0.0549526	0.0124869	0.0251659	0.0776883	0.0345475	0.150607	0.0647634	0.037299	0.0179147	0.0338992	0.0466522	0.0645432	0.0255647	0.0233768	0.0248444	0.0253553	0.0202052	0.111777	0.27786	0.0725734	0.0230455	0.485147	0.0295972	0.999854	0.999963	1.00004	1.00015	0.299039	0.306431	0.127406	0.267123	0.4125621	3.853024
2880	-21812.95	-21807.09	-5.860768	6.980056e+07	0.0994926	0.115227	0.103102	0.0946935	0.0914015	0.138651	0.155374	0.0891728	0.142559	0.0961911	0.166503	0.126892	0.121295	0.123349	0.146156	0.0937593	0.0867283	0.11816	0.139122	0.152167	0.212155	0.117246	0.186915	0.133274	0.087593	0.0326393	0.047811	0.0214489	0.0182429	0.0659038	0.0296916	0.152907	0.0746326	0.0621252	0.0127891	0.0240596	0.0366478	0.0520815	0.026234	0.0304239	0.0110783	0.0284983	0.0264483	0.106318	0.299561	0.0710758	0.0247509	0.474548	0.0237456	0.999848	0.999961	1.00004	1.00015	0.308841	0.294839	0.128382	0.267938	0.4054471	3.890842
