Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
310	-21824.64	-21819.47	-5.16804	6.23357e+07	0.0891747	0.144031	0.112884	0.0671126	0.0772486	0.120832	0.141688	0.0834437	0.100602	0.0970175	0.150789	0.127015	0.1464	0.144291	0.110527	0.0896045	0.0958532	0.111458	0.11295	0.151008	0.219616	0.131184	0.217912	0.0692913	0.0203437	0.0324888	0.0192628	0.0278289	0.0163159	0.060546	0.0872492	0.0670628	0.16168	0.0378525	0.0225188	0.065218	0.114506	0.00976985	0.0145437	0.0321168	0.044115	0.0178978	0.0583196	0.107969	0.330925	0.0680788	0.0253706	0.444287	0.0233707	0.999839	0.999959	1.00004	1.00016	0.303567	0.31496	0.112783	0.268691	0.4077915	3.821569
320	-21813.85	-21808.89	-4.954102	8.729856e+07	0.0882941	0.0935922	0.122315	0.0712527	0.0874232	0.131137	0.145621	0.0838022	0.134428	0.0984611	0.184932	0.1118	0.115251	0.150917	0.132613	0.0771501	0.0739714	0.114397	0.111065	0.141272	0.203398	0.0977474	0.252673	0.0584993	0.012597	0.0364054	0.0223086	0.0196775	0.0552201	0.0523531	0.0821324	0.0979306	0.132158	0.042427	0.0195432	0.0662648	0.0771343	0.019647	0.0336023	0.038536	0.0402394	0.0267697	0.0432161	0.0987864	0.330772	0.0720458	0.0223863	0.453965	0.0220449	0.999864	0.999966	1.00003	1.00014	0.309879	0.315207	0.11803	0.256884	0.4128374	3.800175
330	-21825.14	-21818.76	-6.371749	9.528324e+07	0.0889734	0.0936659	0.14363	0.0675358	0.120516	0.134713	0.138877	0.084686	0.128322	0.104918	0.176166	0.112429	0.126895	0.135438	0.154219	0.0832444	0.0883431	0.11652	0.121044	0.114352	0.194252	0.122018	0.261116	0.0755337	0.0276217	0.0258489	0.0298468	0.03716	0.0336612	0.0518018	0.0980437	0.0952467	0.165362	0.0295923	0.0291138	0.071848	0.0880814	0.0139279	0.029696	0.0258809	0.04243	0.0165687	0.0428019	0.0945142	0.316467	0.0766498	0.017803	0.471151	0.0234149	0.99987	0.999967	1.00003	1.00013	0.310416	0.314021	0.118234	0.257329	0.4175051	3.94194
340	-21822.54	-21817.93	-4.613987	9.948263e+07	0.0948019	0.118828	0.0960205	0.0587807	0.101285	0.114413	0.19628	0.109497	0.0917508	0.119244	0.158319	0.108824	0.116788	0.161988	0.140321	0.0804533	0.097996	0.11049	0.0956459	0.137235	0.211096	0.0957187	0.231597	0.0503491	0.0162516	0.0184504	0.0353349	0.0299834	0.0316222	0.0561684	0.0709937	0.0847133	0.136335	0.0485158	0.0239848	0.0524449	0.105862	0.0202135	0.00898066	0.0309233	0.0368122	0.0298511	0.0309986	0.0992506	0.311476	0.0754408	0.0226353	0.467899	0.023299	0.999873	0.999968	1.00003	1.00013	0.309168	0.299462	0.118947	0.272423	0.4245986	3.766164
350	-21814.62	-21809.48	-5.140512	8.407301e+07	0.0923185	0.120982	0.119005	0.0883099	0.0850472	0.135208	0.16387	0.0820866	0.102518	0.0960374	0.153854	0.119223	0.116662	0.157893	0.154931	0.0861576	0.0965348	0.101806	0.121542	0.151539	0.181469	0.117471	0.24817	0.0530529	0.0278605	0.0232137	0.0211955	0.0204548	0.0218663	0.0594783	0.0760541	0.0645072	0.179442	0.0516151	0.0196052	0.0845082	0.0783444	0.0148532	0.00787782	0.0305417	0.033366	0.0185945	0.0397503	0.0985014	0.32206	0.0748713	0.0239884	0.456368	0.0242104	0.999861	0.999965	1.00004	1.00014	0.302539	0.312089	0.11915	0.266222	0.4199224	3.818816
360	-21807.59	-21801.41	-6.185783	5.616904e+07	0.1023	0.0964352	0.116074	0.06423	0.0919942	0.132448	0.18121	0.109387	0.123698	0.100327	0.160426	0.114342	0.116662	0.145348	0.135161	0.0784874	0.0931804	0.12584	0.116227	0.152276	0.214455	0.128768	0.23946	0.0514834	0.0163187	0.0535114	0.0183085	0.0190994	0.0350278	0.0450764	0.0723995	0.0935443	0.167656	0.0465878	0.0170112	0.0663707	0.104138	0.0185588	0.015809	0.0300385	0.0398039	0.0323301	0.0415341	0.097688	0.320931	0.0784064	0.024993	0.454768	0.0232134	0.99983	0.999957	1.00004	1.00017	0.309009	0.307885	0.120311	0.262795	0.4064052	3.923343
370	-21810.99	-21804.21	-6.778049	6.170881e+07	0.0977683	0.110201	0.102448	0.0814846	0.0983156	0.135422	0.188321	0.0925532	0.114236	0.0940553	0.157661	0.131548	0.120014	0.146849	0.135161	0.0838052	0.0825766	0.116834	0.124237	0.152276	0.203538	0.112043	0.235512	0.0496308	0.0120552	0.0248028	0.0194412	0.0148636	0.0396736	0.0690956	0.0721833	0.11814	0.153265	0.0414928	0.0339587	0.0730706	0.116923	0.0194424	0.0144855	0.0429302	0.0581212	0.0361275	0.0560076	0.100326	0.296615	0.0809962	0.0282942	0.469789	0.0239801	0.999838	0.999959	1.00004	1.00016	0.301978	0.303181	0.126526	0.268314	0.4084808	3.98257
380	-21816.04	-21809.92	-6.117651	5.824868e+07	0.0985707	0.134517	0.132025	0.0827611	0.102911	0.138413	0.178235	0.0863477	0.112836	0.0926009	0.146146	0.109964	0.113574	0.132151	0.154156	0.0717777	0.096021	0.116533	0.121002	0.142011	0.19707	0.114106	0.235512	0.0487717	0.0217184	0.040695	0.0247944	0.0346314	0.0253353	0.0749307	0.0865737	0.104373	0.134526	0.039887	0.0200383	0.0508383	0.113008	0.0239745	0.0120257	0.0334208	0.0426073	0.0363681	0.0387706	0.0945097	0.300869	0.0729749	0.0287	0.476527	0.0264191	0.999833	0.999958	1.00004	1.00017	0.316064	0.297063	0.123973	0.2629	0.4197228	3.91653
390	-21811.6	-21807.01	-4.590353	6.365703e+07	0.0860093	0.0967234	0.132208	0.0709527	0.0759526	0.131476	0.146056	0.0967268	0.121231	0.0947136	0.17088	0.106858	0.114808	0.15938	0.139707	0.0833097	0.0793845	0.101615	0.122123	0.141969	0.196977	0.125278	0.238381	0.0572348	0.0252681	0.0295378	0.0154186	0.0358059	0.0301221	0.0569041	0.0622097	0.0846958	0.162548	0.026944	0.023074	0.0550086	0.0848346	0.0138144	0.0197737	0.0298786	0.0359137	0.032695	0.0494	0.100881	0.312817	0.0708987	0.0210807	0.472033	0.0222898	0.999841	0.99996	1.00004	1.00016	0.305011	0.301864	0.125976	0.267149	0.4279648	3.7638
400	-21822.41	-21816.96	-5.455045	5.482438e+07	0.0736775	0.115983	0.109907	0.057604	0.0878024	0.150702	0.181772	0.101901	0.120569	0.119414	0.163013	0.0959927	0.10064	0.145393	0.147936	0.0948618	0.0876617	0.116167	0.121006	0.141976	0.16698	0.109098	0.233681	0.0559849	0.0252985	0.034396	0.0238228	0.0190091	0.025403	0.0545644	0.0876945	0.0891527	0.134585	0.050059	0.0110389	0.0624405	0.124934	0.02263	0.0164044	0.0500679	0.0538371	0.0162925	0.0489162	0.108675	0.305152	0.0804756	0.0235404	0.460467	0.0216896	0.999828	0.999956	1.00004	1.00017	0.306833	0.296041	0.134063	0.263062	0.4052618	3.85027
410	-21821.83	-21815.52	-6.312803	5.264436e+07	0.0791532	0.138943	0.130395	0.0898332	0.106559	0.125735	0.170727	0.119054	0.111478	0.106279	0.169863	0.126497	0.130022	0.151418	0.133109	0.0625496	0.0896728	0.134056	0.122533	0.161263	0.17058	0.12479	0.222207	0.0618134	0.0171934	0.0226084	0.0266288	0.0224256	0.0370424	0.0618901	0.0706398	0.0874563	0.137352	0.0396932	0.0210117	0.0575914	0.0930639	0.00256861	0.0344996	0.0404371	0.0433607	0.037742	0.0443118	0.0978243	0.304282	0.0741485	0.0215013	0.478321	0.0239228	0.999825	0.999955	1.00004	1.00018	0.30205	0.306751	0.138218	0.252981	0.40144	3.936045
420	-21827.86	-21821.54	-6.323077	4.756329e+07	0.0894295	0.127217	0.11077	0.0834439	0.0962573	0.139714	0.176038	0.0927741	0.138474	0.131765	0.151559	0.0994592	0.131062	0.138021	0.141239	0.0721747	0.0877491	0.134125	0.123673	0.121683	0.198738	0.0939761	0.237869	0.0355857	0.0219224	0.0280535	0.0173773	0.0329097	0.0457368	0.051315	0.0800685	0.121962	0.12781	0.0328217	0.0207406	0.0650428	0.125778	0.0156136	0.0340023	0.0552767	0.0329598	0.0301741	0.044712	0.103383	0.269395	0.0865109	0.0293192	0.491909	0.0194827	0.999816	0.999953	1.00005	1.00018	0.309331	0.306446	0.135627	0.248596	0.40144	3.937073
430	-21816.06	-21811.68	-4.38574	4.173129e+07	0.100819	0.120719	0.0999393	0.0706626	0.0962573	0.120959	0.161107	0.0932797	0.120671	0.101294	0.164663	0.116259	0.0987196	0.138021	0.14834	0.0810274	0.0629401	0.11851	0.12431	0.120275	0.185148	0.114022	0.237869	0.0613891	0.0346422	0.0327712	0.0269711	0.0471662	0.0207222	0.0455408	0.0719886	0.0997159	0.136243	0.0346426	0.0100525	0.0602126	0.0959163	0.0265987	0.0245688	0.022873	0.0350126	0.0241819	0.0363166	0.106178	0.27181	0.078196	0.0194316	0.504075	0.0203101	0.999803	0.99995	1.00005	1.0002	0.304147	0.300467	0.138763	0.256623	0.4237741	3.743339
440	-21819.66	-21815.43	-4.22344	3.753845e+07	0.083189	0.098571	0.0985041	0.0780931	0.0787139	0.0923363	0.144726	0.105195	0.126397	0.110311	0.154279	0.113518	0.109606	0.136135	0.125194	0.0719451	0.0979688	0.124989	0.134405	0.163097	0.190907	0.123402	0.190746	0.0605323	0.0250344	0.0438782	0.0301558	0.0125369	0.0265633	0.0571865	0.0875668	0.0933341	0.12995	0.0362729	0.0201068	0.0771829	0.0946242	0.0155906	0.0107558	0.040424	0.0540078	0.0245398	0.034638	0.103127	0.287924	0.075946	0.0229043	0.491006	0.019092	0.999792	0.999947	1.00005	1.00021	0.301992	0.312223	0.13076	0.255026	0.4263399	3.727109
450	-21816.78	-21811.65	-5.129495	3.988886e+07	0.0932524	0.123226	0.106814	0.0652363	0.0892516	0.116209	0.164676	0.0810413	0.136973	0.0856236	0.148855	0.108775	0.138233	0.15798	0.111952	0.0830379	0.085614	0.114124	0.148111	0.144933	0.227802	0.124676	0.202238	0.0541598	0.0273922	0.0326994	0.0379189	0.0192326	0.016588	0.0609843	0.0613839	0.0936523	0.133276	0.0495529	0.0120613	0.0732366	0.0910266	0.0318816	0.0179836	0.0312064	0.0490426	0.0254426	0.0403567	0.101729	0.28982	0.0800058	0.0227322	0.491662	0.014051	0.999799	0.999949	1.00005	1.0002	0.309621	0.296553	0.137914	0.255912	0.4134215	3.817714
460	-21820.37	-21813.58	-6.7904	4.025813e+07	0.12222	0.128058	0.114706	0.0959978	0.101431	0.125289	0.181423	0.0964198	0.112177	0.114455	0.180154	0.128237	0.100802	0.139909	0.137321	0.0817368	0.083331	0.13754	0.14031	0.152206	0.213863	0.115097	0.196652	0.0498503	0.0216373	0.0228896	0.0229173	0.0224402	0.0357193	0.0602693	0.0686935	0.100323	0.163216	0.0440361	0.0138875	0.0556489	0.105261	0.0119147	0.0190931	0.0455095	0.0414424	0.0248395	0.0548819	0.109467	0.290402	0.0665684	0.0301164	0.492649	0.010797	0.9998	0.999949	1.00005	1.0002	0.306933	0.294678	0.136579	0.261809	0.3976055	3.983805
470	-21815.79	-21810.39	-5.397746	3.076533e+07	0.0804306	0.123466	0.116681	0.0769324	0.0800995	0.132314	0.173575	0.0790156	0.13147	0.101362	0.152192	0.142092	0.116859	0.145448	0.135624	0.105646	0.083331	0.136674	0.114	0.125753	0.212129	0.114712	0.242357	0.0525542	0.0291804	0.0151278	0.0281086	0.0200198	0.0307415	0.0553506	0.0628435	0.102654	0.135645	0.0440361	0.0262005	0.0668019	0.0920032	0.0197922	0.0161469	0.0249731	0.0340257	0.0211697	0.0450022	0.1147	0.285034	0.0674322	0.0245898	0.492407	0.0158372	0.999771	0.999941	1.00006	1.00023	0.318509	0.290695	0.130145	0.260651	0.3998647	3.84454
480	-21806.17	-21800.9	-5.271173	3.318576e+07	0.0821163	0.107	0.111286	0.0726176	0.082854	0.126883	0.16227	0.0914615	0.117387	0.0881269	0.152192	0.10948	0.126748	0.145448	0.157137	0.0743423	0.091636	0.126693	0.120292	0.144219	0.192079	0.13665	0.227569	0.0591877	0.0324158	0.0289421	0.0298493	0.0114961	0.0315318	0.0576847	0.0574154	0.0914487	0.142694	0.0331027	0.0224239	0.0623826	0.108807	0.0226532	0.0376171	0.0467355	0.0463909	0.029816	0.0328004	0.103403	0.283526	0.0745243	0.0256988	0.490539	0.022309	0.999779	0.999944	1.00006	1.00022	0.312247	0.303979	0.122626	0.261148	0.4137612	3.831882
490	-21815.17	-21808.51	-6.664001	4.064954e+07	0.0907352	0.103518	0.132972	0.0884468	0.0948358	0.149145	0.151699	0.0982741	0.119221	0.0920784	0.169747	0.0892483	0.111627	0.145448	0.138066	0.0760628	0.0858431	0.126693	0.111097	0.14671	0.207685	0.116609	0.253326	0.0411906	0.0169396	0.0352437	0.0244403	0.0230347	0.0243428	0.0531509	0.0787876	0.118789	0.16295	0.0406279	0.047284	0.0764893	0.139216	0.0226532	0.0156182	0.0338029	0.0473996	0.0269898	0.0431258	0.0986634	0.2886	0.0737843	0.0204215	0.490874	0.027656	0.9998	0.999949	1.00005	1.0002	0.312247	0.303979	0.122626	0.261148	0.4025188	3.971165
500	-21813.48	-21807.49	-5.994185	3.497458e+07	0.107469	0.115748	0.100121	0.0794865	0.101242	0.141823	0.153744	0.0864596	0.120475	0.0980101	0.169183	0.121925	0.127744	0.126313	0.139431	0.096985	0.0766585	0.127164	0.137721	0.143986	0.177573	0.102824	0.24664	0.0671686	0.0243134	0.021381	0.0330193	0.0167482	0.0300635	0.0661091	0.060172	0.0889472	0.156872	0.0385755	0.027571	0.0755424	0.0938026	0.0136117	0.0322314	0.0351669	0.0469506	0.0375829	0.0396261	0.102782	0.303166	0.0823296	0.0174478	0.467582	0.0266925	0.999785	0.999945	1.00005	1.00022	0.3094	0.301207	0.130626	0.258767	0.4042767	3.904183
510	-21818.71	-21812.53	-6.170769	3.009395e+07	0.0965096	0.106898	0.125749	0.0891322	0.0853143	0.144957	0.179202	0.0863906	0.10299	0.0978632	0.143477	0.108075	0.102946	0.153514	0.124435	0.0950184	0.09535	0.157087	0.118871	0.135349	0.227816	0.103785	0.209945	0.0738416	0.0261913	0.0324804	0.0185784	0.0255891	0.0355702	0.0563063	0.0722207	0.104239	0.141614	0.0453422	0.0226397	0.0560727	0.130955	0.0183818	0.0339649	0.0241811	0.0427526	0.0266362	0.0436104	0.101234	0.315303	0.0716692	0.0196531	0.470266	0.0218751	0.999768	0.999941	1.00006	1.00023	0.306982	0.298853	0.129605	0.26456	0.3924449	3.921842
520	-21828.62	-21822.02	-6.599474	2.766505e+07	0.0977518	0.102006	0.107463	0.0876786	0.098054	0.128331	0.18338	0.0789558	0.124734	0.104443	0.163045	0.122016	0.125219	0.130037	0.143786	0.110224	0.0936131	0.132187	0.113577	0.152175	0.181002	0.0991603	0.195846	0.0774247	0.0237746	0.0142167	0.0172407	0.012863	0.0467082	0.0522812	0.094364	0.0985257	0.173236	0.0472491	0.0110207	0.0951496	0.0877637	0.00850051	0.0333042	0.0501267	0.0518927	0.0201168	0.0742704	0.103342	0.31303	0.0721085	0.0210694	0.465569	0.0248811	0.999758	0.999938	1.00006	1.00024	0.307237	0.297816	0.129976	0.264971	0.4028788	3.964712
530	-21812.87	-21806.89	-5.977032	3.262809e+07	0.0879328	0.128274	0.111815	0.0833461	0.086071	0.114376	0.158278	0.104083	0.115259	0.0978592	0.174185	0.120576	0.122665	0.129398	0.113111	0.0841744	0.100849	0.125876	0.148826	0.135738	0.212221	0.115706	0.256174	0.0526041	0.0146656	0.0358979	0.0130044	0.0270914	0.0415903	0.0570989	0.0680079	0.0777354	0.133385	0.0420102	0.0275697	0.0769285	0.122195	0.0258213	0.0143971	0.0357089	0.042018	0.0388934	0.0290547	0.103449	0.304072	0.0745819	0.0212036	0.472038	0.0246552	0.999777	0.999943	1.00006	1.00022	0.309647	0.297171	0.126133	0.267049	0.4078941	3.902468
540	-21812.4	-21807.07	-5.330726	3.166259e+07	0.0979575	0.103913	0.112067	0.0758769	0.102666	0.143761	0.162061	0.098906	0.108378	0.0786058	0.153705	0.109897	0.107159	0.145351	0.140126	0.0736259	0.0903843	0.120809	0.129008	0.145375	0.192019	0.121901	0.233697	0.0772411	0.0125511	0.0160972	0.0232839	0.0166241	0.0193908	0.0675234	0.0653634	0.100869	0.130145	0.0562056	0.0180549	0.0563651	0.0968863	0.0182319	0.0237675	0.0425635	0.0556054	0.0452011	0.0486169	0.101434	0.298147	0.0775527	0.0302095	0.462841	0.0298156	0.999774	0.999942	1.00006	1.00023	0.309463	0.301284	0.124495	0.264758	0.4043228	3.837838
550	-21815.4	-21809.45	-5.946029	4.132082e+07	0.0913447	0.128646	0.115897	0.0737249	0.0730847	0.146775	0.162061	0.0909056	0.128453	0.0956586	0.1632	0.124268	0.117302	0.138257	0.119934	0.0868498	0.0807242	0.115926	0.112785	0.14412	0.176004	0.123096	0.236597	0.0403602	0.0403169	0.0309936	0.0397399	0.0277166	0.0424464	0.0664881	0.0913911	0.094973	0.137922	0.0420563	0.0157546	0.0581872	0.10771	0.018664	0.0466324	0.0345206	0.0413634	0.0298094	0.0467094	0.103584	0.30365	0.0733246	0.0208341	0.471383	0.0272246	0.999802	0.999949	1.00005	1.0002	0.30825	0.290978	0.137053	0.263719	0.400229	3.899368
560	-21808.02	-21802.4	-5.620895	2.949379e+07	0.0959273	0.111787	0.117009	0.093319	0.0879169	0.130809	0.188538	0.0948315	0.128453	0.0850283	0.166674	0.115745	0.117481	0.131947	0.139103	0.0811505	0.0866453	0.109025	0.104257	0.147078	0.185663	0.124467	0.248491	0.0490874	0.0287193	0.0274705	0.0110198	0.0171824	0.0437598	0.0507314	0.0810213	0.0956118	0.137922	0.042514	0.0235621	0.0776245	0.108463	0.0184338	0.017605	0.0388153	0.0263128	0.0348201	0.0448324	0.107	0.28811	0.0752678	0.0217554	0.477619	0.0302474	0.999766	0.99994	1.00006	1.00023	0.310468	0.296344	0.13227	0.260917	0.400229	3.866854
570	-21820.85	-21814.84	-6.010148	3.546448e+07	0.0806692	0.115098	0.124746	0.0772635	0.0949639	0.142332	0.188969	0.104029	0.100312	0.107561	0.131925	0.111387	0.109111	0.170767	0.125739	0.0815568	0.0865545	0.130983	0.119546	0.122583	0.21637	0.113173	0.248902	0.0649156	0.0310661	0.029605	0.039171	0.0249472	0.0337948	0.0425921	0.0661124	0.0932657	0.163589	0.0519463	0.0195369	0.0679185	0.0850098	0.0224932	0.0230458	0.0323789	0.0318584	0.0450872	0.0329046	0.105923	0.281928	0.0656221	0.0223114	0.491314	0.0329013	0.999786	0.999946	1.00005	1.00021	0.318515	0.291158	0.131308	0.259019	0.3931124	3.90578
580	-21813.78	-21808.9	-4.875372	4.79611e+07	0.090809	0.121534	0.100789	0.0754643	0.102424	0.118943	0.164097	0.0922461	0.118197	0.0928442	0.174822	0.107785	0.109991	0.142221	0.160233	0.0618434	0.0841796	0.109868	0.11172	0.145781	0.228978	0.122005	0.225458	0.0502806	0.0245052	0.034171	0.0229558	0.0177927	0.0305271	0.0641883	0.0715367	0.0822941	0.148078	0.0176344	0.0219049	0.0639832	0.114305	0.0155357	0.0202255	0.0306347	0.0322086	0.0325253	0.0347838	0.104009	0.305289	0.0610838	0.0216212	0.476114	0.0318835	0.999816	0.999953	1.00005	1.00018	0.317404	0.284796	0.128439	0.269362	0.4154948	3.792302
590	-21826.27	-21821.21	-5.069785	3.609832e+07	0.0837551	0.101421	0.118646	0.081357	0.0838193	0.13287	0.156305	0.11984	0.126353	0.0870774	0.172594	0.116679	0.115732	0.132829	0.103806	0.0870215	0.0994645	0.125831	0.12334	0.122534	0.206147	0.152233	0.186821	0.0558451	0.0200961	0.044693	0.0388423	0.0184816	0.0371487	0.0382342	0.059014	0.0966257	0.141793	0.0233664	0.022355	0.059658	0.10477	0.026009	0.0297367	0.0333792	0.0444699	0.0470512	0.0336972	0.106165	0.305392	0.0612587	0.017266	0.477477	0.0324404	0.999788	0.999946	1.00005	1.00021	0.307419	0.300945	0.130034	0.261601	0.4208453	3.811744
600	-21820.65	-21816.47	-4.180101	3.674289e+07	0.105816	0.111659	0.108792	0.0678282	0.069464	0.134802	0.138985	0.0957639	0.121701	0.0836438	0.129372	0.101178	0.124056	0.152425	0.120535	0.0739766	0.0782278	0.102655	0.125528	0.155904	0.231447	0.114348	0.221236	0.0555983	0.0135261	0.0245551	0.0208782	0.0300524	0.0385736	0.0562388	0.0672735	0.0900362	0.121756	0.0289303	0.0413133	0.0704623	0.0999439	0.0192868	0.037725	0.0421985	0.0314898	0.0314211	0.0321745	0.103565	0.304946	0.075581	0.0233833	0.465784	0.0267396	0.99979	0.999947	1.00005	1.00021	0.309791	0.303268	0.131038	0.255903	0.4122465	3.722775
610	-21810.49	-21804.39	-6.102623	2.922203e+07	0.0854756	0.0962671	0.104849	0.0779286	0.0994434	0.135073	0.164345	0.0851128	0.132856	0.0947988	0.142125	0.106978	0.115693	0.132897	0.145866	0.090223	0.0819862	0.137995	0.12423	0.144058	0.231447	0.113852	0.230788	0.0602258	0.0143466	0.0407679	0.0232147	0.0280574	0.0374881	0.0820998	0.0743872	0.101672	0.140469	0.0464953	0.0211905	0.0787425	0.120029	0.0153069	0.0224557	0.0376345	0.0225874	0.030208	0.0433617	0.0968776	0.310723	0.0705538	0.0160683	0.472054	0.0337233	0.999765	0.99994	1.00006	1.00024	0.311249	0.303331	0.121567	0.263853	0.4092614	3.915027
620	-21809.83	-21804.04	-5.788727	3.561443e+07	0.0829712	0.111059	0.10723	0.0697291	0.0837132	0.132845	0.152165	0.0995425	0.107191	0.108529	0.183525	0.103529	0.131893	0.132897	0.13856	0.0880684	0.08829	0.136679	0.121438	0.157614	0.17103	0.116491	0.226268	0.0523312	0.0155131	0.0310207	0.0277651	0.0225087	0.0462856	0.0510604	0.0631869	0.0890504	0.164232	0.0621747	0.0199998	0.0745008	0.136501	0.0239971	0.0193533	0.0365285	0.0258798	0.0274808	0.043011	0.0987745	0.303825	0.0721854	0.0190212	0.475529	0.0306647	0.999787	0.999946	1.00005	1.00021	0.315882	0.300386	0.124908	0.258824	0.4083674	3.883638
630	-21812.12	-21807.25	-4.868041	3.784577e+07	0.0848164	0.109127	0.126512	0.0804248	0.0974865	0.126689	0.152977	0.0845716	0.132435	0.110725	0.140345	0.102214	0.128292	0.124705	0.12365	0.0846784	0.0864415	0.106196	0.109589	0.141372	0.208136	0.12511	0.200463	0.0406959	0.020351	0.0538138	0.018347	0.0203515	0.0285538	0.0642377	0.0670905	0.121036	0.133382	0.0474768	0.0306335	0.0708119	0.117146	0.0361304	0.00743492	0.0365285	0.0215508	0.0253125	0.0437303	0.103236	0.297423	0.0706961	0.0178439	0.483682	0.0271184	0.999793	0.999947	1.00005	1.00021	0.315524	0.298296	0.128207	0.257974	0.4211879	3.791569
640	-21814.86	-21808.22	-6.641434	4.11231e+07	0.0792889	0.100809	0.125877	0.0862743	0.0899109	0.123644	0.164853	0.0916586	0.128838	0.0928135	0.162333	0.151024	0.123324	0.143904	0.149416	0.108601	0.0925206	0.13745	0.130605	0.146373	0.185068	0.106881	0.262771	0.0599019	0.017026	0.0389891	0.0207494	0.0119154	0.0280379	0.0504155	0.0731926	0.119523	0.138394	0.0393827	0.0176513	0.0765115	0.13411	0.026062	0.00830482	0.0321152	0.0227705	0.0253125	0.0443051	0.101094	0.312308	0.0710148	0.0204561	0.472706	0.0224205	0.999802	0.99995	1.00005	1.0002	0.3059	0.308242	0.124994	0.260864	0.4142004	3.968908
650	-21818.74	-21812.53	-6.213466	4.099755e+07	0.0897444	0.103732	0.151027	0.107021	0.0718532	0.117994	0.176675	0.0915726	0.119672	0.0763663	0.178369	0.115537	0.114381	0.134152	0.150908	0.0827889	0.0879766	0.125865	0.107531	0.139979	0.20031	0.134139	0.245819	0.0525988	0.0183444	0.0338889	0.0311774	0.0173399	0.0359963	0.0478541	0.0731926	0.0819177	0.176721	0.0352034	0.028376	0.0683906	0.0991499	0.0184753	0.0183832	0.0504268	0.0336543	0.0254804	0.0561276	0.0998297	0.309504	0.0804128	0.0146047	0.46648	0.0291685	0.999801	0.999949	1.00005	1.0002	0.305733	0.308621	0.124926	0.260721	0.4088262	3.926112
660	-21821.35	-21814.8	-6.550261	3.036392e+07	0.0877409	0.111656	0.125777	0.0895896	0.0941884	0.14115	0.177865	0.0887485	0.150022	0.0764874	0.157481	0.115506	0.132435	0.163299	0.143018	0.0659088	0.0949433	0.123269	0.142588	0.149776	0.197882	0.112157	0.199896	0.0508531	0.0223445	0.0638707	0.0151592	0.00956542	0.0270726	0.0595035	0.0795532	0.107457	0.176046	0.0427224	0.0186564	0.0665551	0.0915204	0.0290746	0.0253861	0.0360161	0.0228743	0.0265652	0.0476103	0.0919827	0.310201	0.0821549	0.0145117	0.462764	0.0383852	0.999769	0.999941	1.00006	1.00023	0.307124	0.304262	0.122071	0.266543	0.40074	3.959791
670	-21816.06	-21809.51	-6.550756	2.133422e+07	0.0703846	0.123025	0.108249	0.0837095	0.116639	0.131328	0.151392	0.0856994	0.123231	0.0932602	0.157597	0.141992	0.126054	0.167748	0.127651	0.0825033	0.0901055	0.11305	0.112674	0.149776	0.208438	0.132366	0.2366	0.0638952	0.0242734	0.0427206	0.0117651	0.0304643	0.024484	0.0729812	0.0698739	0.108648	0.152148	0.040943	0.0215985	0.0760254	0.112646	0.0213478	0.0255465	0.0279431	0.0330656	0.0262875	0.0397112	0.0933212	0.306713	0.0813908	0.0259682	0.467897	0.0247107	0.999725	0.99993	1.00007	1.00028	0.317888	0.307778	0.119694	0.25464	0.4041174	3.959841
680	-21819.69	-21812.34	-7.347392	2.085692e+07	0.099183	0.115849	0.101177	0.0793101	0.108455	0.120163	0.171939	0.0800057	0.132153	0.0878566	0.176102	0.122724	0.136101	0.152099	0.150185	0.0694173	0.0904243	0.127355	0.1047	0.149324	0.200045	0.136128	0.248885	0.0653737	0.0397977	0.0553606	0.0238817	0.0361036	0.0442114	0.0556951	0.0705384	0.0958975	0.148639	0.0538181	0.0314366	0.0527625	0.126184	0.0181821	0.0232814	0.040368	0.0349419	0.0283015	0.0351492	0.0941618	0.327382	0.0773406	0.0155861	0.456898	0.0286314	0.999722	0.999929	1.00007	1.00028	0.296622	0.313791	0.120368	0.269219	0.3974566	4.039504
