Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
12240	-15810.3	-15823.18	12.87652	0.105931	0.102579	0.115675	0.113137	0.130787	0.084434	0.099372	0.0770071	0.0989202	0.149147	0.0750336	0.0829556	0.106962	0.0826451	0.101102	0.131414	0.119974	0.143646	0.119287	0.102339	0.102247	0.0695783	0.158016	0.0343425	0.0428806	0.0226358	0.0430401	0.0184212	0.0417206	0.0517768	0.00959056	0.0393269	0.0132532	0.0633898	0.0496152	0.0476878	0.0294337	0.0166788	0.0279122	0.030918	0.0341198	0.0682935	0.0440304	3.201256
12250	-15802.84	-15815.77	12.93622	0.107445	0.111122	0.0999136	0.0942663	0.124139	0.0862722	0.151943	0.0927057	0.0983856	0.16346	0.0930604	0.0589926	0.0821806	0.0826451	0.112398	0.112447	0.12793	0.110659	0.107664	0.0737428	0.0851657	0.08553	0.20044	0.0285082	0.0311707	0.023633	0.023072	0.0301075	0.027376	0.0489757	0.0233762	0.0508932	0.0223027	0.0709322	0.0569836	0.0542267	0.0301378	0.0201413	0.0327067	0.0398318	0.0285069	0.05069	0.0392057	3.195286
12260	-15794.09	-15807.03	12.93369	0.112746	0.103774	0.0916345	0.0897895	0.124526	0.0954963	0.113227	0.0890662	0.0963771	0.16419	0.0878028	0.0861504	0.10788	0.0902071	0.118052	0.115182	0.131093	0.110659	0.111762	0.0736396	0.102763	0.0865605	0.179755	0.0262847	0.0376933	0.0221995	0.0234663	0.0286341	0.03294	0.0500346	0.024918	0.0330064	0.0191114	0.0837019	0.0433724	0.0480248	0.0258958	0.0314629	0.0360264	0.0355533	0.0228717	0.0515023	0.0365058	3.195539
12270	-15801	-15813.69	12.69153	0.129399	0.0896334	0.0966957	0.0897895	0.119442	0.0852959	0.150982	0.0715284	0.0932407	0.168645	0.0842396	0.0829545	0.0882826	0.0965003	0.106821	0.133342	0.111419	0.115547	0.111762	0.0717261	0.0866326	0.0923839	0.170948	0.0198858	0.0330163	0.0289856	0.0359178	0.0411164	0.0396027	0.0500346	0.00779757	0.042894	0.0366654	0.0879694	0.0621179	0.0554488	0.043132	0.030742	0.0241927	0.0437177	0.0264231	0.0331494	0.0297371	3.219755
12280	-15808.18	-15820.3	12.1179	0.163939	0.101292	0.090995	0.0943641	0.106896	0.0872737	0.133315	0.0831819	0.0932407	0.163013	0.0846917	0.0988438	0.0878564	0.119083	0.0929374	0.137778	0.126331	0.112874	0.121727	0.0717261	0.0723801	0.0792254	0.186427	0.0104284	0.0238241	0.028181	0.0243607	0.0234518	0.0463067	0.0574072	0.026878	0.0406727	0.0247197	0.0697627	0.0603293	0.0608956	0.0414011	0.0287308	0.0352747	0.0462264	0.0151905	0.0565829	0.0471018	3.277118
12290	-15810.31	-15824.05	13.73297	0.117569	0.0848285	0.0970214	0.118338	0.122026	0.0871442	0.162221	0.0675857	0.0940512	0.159992	0.0836793	0.0759757	0.103101	0.0968766	0.0949227	0.129862	0.126331	0.106654	0.112756	0.0775045	0.0704578	0.080727	0.120767	0.020175	0.0488237	0.0309676	0.038054	0.0273611	0.0366004	0.0458119	0.0166709	0.0470248	0.026472	0.0760126	0.0381543	0.061872	0.0360005	0.0397845	0.0243978	0.0305372	0.0099306	0.0296423	0.0409265	3.115611
12300	-15800.87	-15813.89	13.02496	0.147329	0.106774	0.0965871	0.107466	0.124721	0.0797633	0.119571	0.0725567	0.11136	0.13652	0.0874653	0.0695229	0.0908538	0.104857	0.0993694	0.136218	0.129194	0.122282	0.104426	0.0775045	0.0843824	0.0786462	0.156244	0.0161066	0.035722	0.0278876	0.0329622	0.0287071	0.0371903	0.038065	0.0112792	0.0552336	0.0312286	0.0737279	0.062074	0.0459949	0.0276886	0.0466608	0.0223919	0.0408316	0.0153858	0.0429363	0.050724	3.186412
12310	-15801.37	-15813.98	12.61141	0.128438	0.106774	0.0918603	0.102746	0.100055	0.060677	0.12175	0.0727953	0.104564	0.182574	0.0847181	0.0811792	0.0939799	0.109905	0.123933	0.130864	0.12323	0.125452	0.115888	0.0820921	0.10799	0.0958749	0.156244	0.0289797	0.0349015	0.0158731	0.0394931	0.0206503	0.0342888	0.0512853	0.0177133	0.0537392	0.0303827	0.0814541	0.0422841	0.038962	0.0272824	0.0275652	0.023949	0.0199374	0.0286365	0.068501	0.0383075	3.227767
12320	-15800.66	-15813.45	12.79043	0.129724	0.10754	0.0957651	0.0799487	0.126954	0.0906516	0.123248	0.0894479	0.0847757	0.17782	0.0703353	0.0791893	0.108285	0.0849291	0.126739	0.119719	0.113517	0.109047	0.137232	0.0674458	0.0880791	0.0884128	0.151546	0.016722	0.0469809	0.0233221	0.029261	0.0291253	0.0402208	0.0583258	0.0126006	0.0454648	0.0246963	0.0820214	0.0542477	0.0590702	0.0277744	0.03382	0.0403495	0.0226025	0.0313956	0.0465887	0.0349217	3.209865
12330	-15806.02	-15818.24	12.22205	0.129407	0.100825	0.113033	0.0946947	0.11561	0.0878892	0.107145	0.0757226	0.120515	0.17716	0.068079	0.082749	0.0896787	0.0964923	0.0946542	0.119379	0.140135	0.127128	0.10059	0.0736217	0.108451	0.100429	0.173902	0.0242639	0.040154	0.0181391	0.028882	0.0352424	0.0390686	0.0585066	0.0158287	0.056819	0.0353033	0.0847068	0.0387643	0.0537098	0.0166318	0.0321925	0.0306663	0.0470613	0.0157154	0.0488589	0.0488976	3.266703
12340	-15804.78	-15818.29	13.50627	0.113617	0.117194	0.0800018	0.0815125	0.112908	0.0736119	0.114941	0.0670108	0.0918304	0.152528	0.0763063	0.0878784	0.0857524	0.0832205	0.119816	0.115782	0.11662	0.113248	0.124995	0.0694175	0.0862809	0.112155	0.173902	0.0297447	0.035442	0.0433822	0.0270453	0.0352424	0.0324227	0.0553076	0.0125497	0.0416915	0.0248937	0.0800683	0.0435146	0.0495123	0.0294298	0.0263602	0.0426578	0.0414102	0.0115214	0.0556452	0.0499104	3.13828
12350	-15801.37	-15813.73	12.35524	0.138493	0.0838417	0.0985973	0.12199	0.117052	0.0758659	0.134025	0.0870784	0.0907714	0.158232	0.0668566	0.0897166	0.0895882	0.100462	0.102565	0.115782	0.126479	0.129553	0.121638	0.0900379	0.112649	0.0887973	0.180289	0.0167401	0.0369544	0.0429579	0.0364498	0.0337078	0.034017	0.0419486	0.0112143	0.0451487	0.0369205	0.0676787	0.0415814	0.0349276	0.0367295	0.0332881	0.0302362	0.0345603	0.0233212	0.044713	0.049928	3.253384
12360	-15801.23	-15813.74	12.51438	0.137453	0.0903288	0.0976544	0.121951	0.115765	0.0842988	0.116477	0.0697674	0.120154	0.16578	0.0990344	0.0787962	0.0991571	0.1087	0.0932393	0.129108	0.126886	0.111467	0.129575	0.0702313	0.0888322	0.0845912	0.183602	0.0133876	0.0328634	0.0423918	0.0297737	0.0277108	0.0344372	0.0270107	0.0167517	0.0605349	0.0249361	0.0832239	0.0517426	0.0370082	0.0327925	0.0318784	0.0244811	0.042948	0.0109983	0.0526918	0.0370604	3.23747
12370	-15797.06	-15809.57	12.5067	0.148079	0.104484	0.101983	0.0995185	0.100233	0.0706429	0.137094	0.0894288	0.10447	0.155916	0.0645146	0.090308	0.105399	0.107007	0.124029	0.142311	0.124021	0.121533	0.123417	0.0734549	0.0896147	0.0906683	0.159384	0.0220262	0.0335748	0.0278363	0.0383628	0.0256656	0.0292728	0.0428809	0.022919	0.0559256	0.019519	0.0800485	0.0519459	0.0523738	0.028108	0.0234569	0.0389078	0.0294489	0.0121864	0.0436095	0.0326573	3.238238
12380	-15800.73	-15813.63	12.89619	0.119203	0.105351	0.101215	0.114868	0.122701	0.0886556	0.131185	0.0753223	0.0943308	0.148486	0.073113	0.0868552	0.0901349	0.0844019	0.111168	0.125302	0.132925	0.116521	0.113769	0.0761494	0.082644	0.078999	0.19831	0.0129702	0.022945	0.0202316	0.0315788	0.0289216	0.0405004	0.049224	0.0236682	0.0459505	0.0321443	0.0660004	0.0525718	0.0566194	0.0283392	0.0234731	0.0334418	0.0489632	0.0280227	0.0475726	0.0345422	3.199289
12390	-15802.79	-15815.86	13.06352	0.119195	0.105351	0.106286	0.0846388	0.0970006	0.0913793	0.121975	0.0792488	0.0943308	0.17753	0.0728986	0.0941243	0.099028	0.100626	0.105762	0.10676	0.112147	0.105445	0.126361	0.0618531	0.0820763	0.0733274	0.156106	0.0198475	0.0291362	0.0407162	0.0343008	0.0284562	0.0468112	0.0512573	0.0271843	0.0415992	0.0304323	0.0863828	0.0566962	0.07167	0.028293	0.0351962	0.0227422	0.0492861	0.0285212	0.039948	0.0406293	3.182556
12400	-15807.22	-15820.21	12.98838	0.128533	0.121388	0.090817	0.0907738	0.109709	0.0711819	0.121975	0.0972025	0.103053	0.17595	0.0698029	0.0806946	0.0962006	0.0926493	0.113344	0.145684	0.118659	0.113123	0.141062	0.0916115	0.0738073	0.085107	0.16151	0.0259183	0.0296075	0.0211038	0.026657	0.0213478	0.0271742	0.0536683	0.0162691	0.044785	0.0311537	0.0828271	0.0528498	0.0526149	0.0268481	0.033524	0.0172631	0.0324547	0.00554402	0.0685038	0.0261163	3.19007
12410	-15801.76	-15814.31	12.549	0.109781	0.10982	0.105959	0.100068	0.0981978	0.105274	0.137507	0.0952154	0.114491	0.173157	0.0745213	0.0879785	0.092995	0.0926493	0.100694	0.131143	0.121111	0.109606	0.114748	0.0795469	0.0846658	0.0882429	0.16297	0.023285	0.0317112	0.0395311	0.0224801	0.00878297	0.0414806	0.0492139	0.0172509	0.0520282	0.0292623	0.0994603	0.0525522	0.0497934	0.0164389	0.0275868	0.0367401	0.0372226	0.0218609	0.0510534	0.0359293	3.234007
12420	-15805.36	-15817.84	12.48549	0.115602	0.0947193	0.104696	0.107722	0.0936093	0.0754246	0.111401	0.0785517	0.10195	0.168461	0.0631786	0.0842549	0.109335	0.092083	0.12786	0.124297	0.108677	0.118602	0.117151	0.0899904	0.101005	0.0857417	0.172939	0.0255471	0.0461998	0.0219784	0.0178255	0.0285017	0.0454796	0.051242	0.0101432	0.0482864	0.0385037	0.090406	0.0557317	0.0578138	0.0358194	0.0402958	0.0309824	0.0459616	0.0180609	0.0538648	0.0304652	3.240359
12430	-15810.4	-15822.07	11.66649	0.139148	0.0918713	0.10735	0.102983	0.11914	0.0976843	0.139541	0.084266	0.115097	0.186376	0.0460568	0.10211	0.106918	0.0861795	0.0991036	0.124124	0.13774	0.115869	0.126423	0.0651955	0.10095	0.0915371	0.172939	0.0311647	0.0287955	0.0189216	0.0421158	0.0184183	0.0368697	0.0438289	0.013645	0.0537021	0.0370581	0.07464	0.0559836	0.061818	0.0250217	0.0267721	0.0188113	0.0418683	0.0222598	0.0545903	0.0573701	3.322258
12440	-15800.92	-15813.97	13.04329	0.122789	0.106504	0.0965902	0.0895139	0.11914	0.0919001	0.126754	0.0789337	0.0948879	0.18612	0.0750528	0.0835702	0.108774	0.0951098	0.117668	0.134475	0.139633	0.0968273	0.124	0.0668627	0.0746721	0.108916	0.167007	0.0232587	0.0344332	0.0188646	0.0264712	0.0262929	0.0464413	0.057473	0.00817049	0.0465557	0.0231915	0.0673793	0.0534798	0.0485244	0.0257573	0.021159	0.0348717	0.0267465	0.0172313	0.0420217	0.0305543	3.184579
12450	-15800.86	-15814.15	13.29151	0.114133	0.0971005	0.0877795	0.0856137	0.0921338	0.0813651	0.135303	0.0780889	0.110112	0.149843	0.0779386	0.0894558	0.103484	0.101892	0.106235	0.122065	0.124457	0.107566	0.115366	0.0859446	0.0951545	0.0717548	0.15716	0.0502418	0.0379351	0.0509205	0.0342464	0.0225489	0.0353509	0.0479549	0.02321	0.0512449	0.0296644	0.0857819	0.0435349	0.0480876	0.0210065	0.0177115	0.0376323	0.0377458	0.0211137	0.048755	0.0251241	3.159757
12460	-15804.96	-15816.65	11.68623	0.112048	0.0978111	0.114061	0.098544	0.1226	0.0999039	0.149594	0.0951726	0.104789	0.175995	0.0876055	0.0908427	0.11629	0.107465	0.106235	0.122065	0.115414	0.105812	0.115366	0.0836703	0.0872118	0.0878871	0.177509	0.0510918	0.0276669	0.0361526	0.0391184	0.0142097	0.0379207	0.0593576	0.0230893	0.0526645	0.0279623	0.0638998	0.0580266	0.0339085	0.0340852	0.0217271	0.0282147	0.0310356	0.0226119	0.0463656	0.0372834	3.320285
12470	-15803.48	-15815.86	12.3811	0.115231	0.106268	0.0819862	0.111844	0.1226	0.101596	0.122937	0.067961	0.124136	0.15917	0.0631031	0.0855788	0.110304	0.108571	0.118482	0.109007	0.118347	0.120828	0.134981	0.0794106	0.0838298	0.0851777	0.179422	0.0354959	0.0366803	0.0252036	0.0386423	0.0168263	0.0264282	0.045904	0.0211763	0.063379	0.0203951	0.0756753	0.0558006	0.051844	0.0163203	0.0188765	0.0366474	0.031181	0.0254579	0.048958	0.0491343	3.250798
12480	-15804.1	-15816.66	12.55742	0.122629	0.0978438	0.100258	0.10051	0.125474	0.0739013	0.118619	0.0775387	0.119238	0.166721	0.068782	0.0726758	0.0875098	0.10164	0.123603	0.125026	0.136103	0.104883	0.132127	0.0836539	0.0814218	0.0814778	0.188866	0.0263653	0.0524304	0.011931	0.0269542	0.0255484	0.0390009	0.047012	0.0311087	0.0448462	0.0247568	0.0814498	0.0819957	0.0485387	0.031723	0.0141044	0.0280656	0.036078	0.0175085	0.0450775	0.02817	3.233166
12490	-15803.69	-15816.3	12.61572	0.116767	0.100054	0.0968692	0.123604	0.0901486	0.0968771	0.130892	0.083797	0.082106	0.165593	0.080785	0.0860472	0.109268	0.0906348	0.107981	0.135442	0.142505	0.104883	0.120509	0.0757786	0.0771868	0.098379	0.188866	0.0260701	0.0257644	0.0174836	0.0255361	0.025181	0.0435215	0.0359391	0.0456912	0.0415436	0.0311879	0.0823235	0.0631831	0.0392622	0.037569	0.0125451	0.0350928	0.0434549	0.0228761	0.0358295	0.0323089	3.227336
12500	-15809.38	-15821.32	11.94837	0.131171	0.092607	0.109939	0.127075	0.11226	0.0926265	0.121926	0.0561421	0.129476	0.165593	0.080993	0.0900023	0.120912	0.101685	0.107981	0.124946	0.123421	0.123523	0.0966868	0.0824324	0.0921395	0.0756529	0.160256	0.0328736	0.0337618	0.0198568	0.0274595	0.0412334	0.0425343	0.0411414	0.0415901	0.051374	0.0300343	0.0707611	0.0644244	0.0537034	0.0268971	0.00706152	0.0373515	0.0345954	0.0151117	0.0394126	0.0634477	3.294071
12510	-15798.25	-15810.9	12.65034	0.120416	0.0975591	0.10462	0.0987827	0.119286	0.0739955	0.103113	0.0824943	0.0932304	0.156689	0.0936423	0.0929363	0.0863469	0.0873721	0.130755	0.130003	0.136618	0.12135	0.141011	0.081233	0.092423	0.0905427	0.174269	0.0312671	0.0349681	0.0202335	0.0342696	0.0330679	0.0418651	0.0465025	0.0289131	0.038198	0.0275508	0.0616377	0.0452813	0.047874	0.031828	0.013122	0.0277076	0.0394214	0.0148769	0.0372525	0.0593461	3.223874
12520	-15803.79	-15815.71	11.92477	0.123916	0.0960312	0.099524	0.114248	0.106925	0.0802991	0.133856	0.084448	0.100812	0.178572	0.0813029	0.0756118	0.0985666	0.104542	0.135866	0.136741	0.147971	0.130124	0.131135	0.059332	0.0843023	0.100069	0.192099	0.0263786	0.0319494	0.0216088	0.0311852	0.0371318	0.029607	0.0400289	0.0420056	0.030177	0.0247125	0.06319	0.0666208	0.036689	0.0325891	0.0152722	0.022512	0.0407352	0.0255158	0.0447811	0.037448	3.296431
12530	-15810.08	-15820.71	10.62329	0.123464	0.0960312	0.101795	0.114248	0.11388	0.0940737	0.132394	0.0896862	0.0953281	0.175814	0.0958422	0.0811685	0.0951419	0.106643	0.131067	0.133802	0.127726	0.130124	0.110977	0.0860427	0.0778458	0.106185	0.175444	0.0443034	0.0491063	0.0219299	0.0347126	0.0275994	0.0461067	0.0570593	0.0152385	0.0589854	0.0251541	0.0882004	0.0447782	0.0544635	0.0307927	0.020932	0.0453598	0.0449149	0.023846	0.0552646	0.043108	3.426579
12540	-15798	-15810.95	12.95124	0.122031	0.10471	0.0878497	0.124151	0.120489	0.0850579	0.11412	0.0817836	0.0908162	0.160663	0.0878358	0.0707755	0.0886999	0.0954969	0.118928	0.105537	0.126732	0.119196	0.144116	0.0622165	0.0943496	0.0894821	0.170218	0.0226673	0.039322	0.0285881	0.0297812	0.0332345	0.0290146	0.0612886	0.0164653	0.0346574	0.0260569	0.0819201	0.0429191	0.0421435	0.0198765	0.0260671	0.0358839	0.0426945	0.0232538	0.0523479	0.0403483	3.193784
12550	-15806.76	-15819.31	12.54714	0.144168	0.10471	0.12415	0.10864	0.103948	0.0715074	0.11412	0.0781034	0.105685	0.165692	0.0742134	0.0706273	0.107055	0.0770627	0.121598	0.123502	0.149446	0.110684	0.132591	0.0832779	0.0893828	0.0874244	0.163707	0.0218644	0.0393372	0.0330106	0.0372828	0.03248	0.0228445	0.0523758	0.0090902	0.0373343	0.0181177	0.0798269	0.0529581	0.0520914	0.0373956	0.0190949	0.0315808	0.0324035	0.0225499	0.0646709	0.0265899	3.234194
12560	-15806.54	-15818.76	12.22215	0.133419	0.10471	0.0980319	0.111949	0.138	0.0715504	0.101793	0.0737633	0.0970488	0.15621	0.079681	0.0947374	0.113221	0.103224	0.0922471	0.128281	0.124056	0.128442	0.132591	0.0723039	0.100009	0.0826115	0.171196	0.0306262	0.0238508	0.0209918	0.0301275	0.0272382	0.0275923	0.0689627	0.00810108	0.0517118	0.0279397	0.0843487	0.0454447	0.0594725	0.0325107	0.0241828	0.0288436	0.0435553	0.0203396	0.0657686	0.0360097	3.266693
12570	-15812.46	-15824.76	12.29398	0.139212	0.118171	0.107978	0.125852	0.104618	0.0991027	0.121969	0.0610966	0.0970488	0.181879	0.0853391	0.105406	0.0990973	0.0959072	0.113815	0.136715	0.118862	0.114434	0.134908	0.0715165	0.0844491	0.0756358	0.16067	0.0307759	0.0342421	0.021263	0.040768	0.0116075	0.0331792	0.0598289	0.00871432	0.0302466	0.0385171	0.0716644	0.0447096	0.0576359	0.0368788	0.0156033	0.0208565	0.0294399	0.0326732	0.0455851	0.0416382	3.25951
12580	-15811.47	-15824.41	12.94502	0.112693	0.095156	0.0901831	0.115544	0.111687	0.0625961	0.111357	0.0705604	0.0876832	0.16744	0.0705565	0.0800953	0.0750208	0.0944023	0.110398	0.117808	0.133563	0.128252	0.139971	0.0788429	0.0850133	0.0812601	0.213252	0.0513294	0.0242317	0.0332944	0.051484	0.0400697	0.0273831	0.0381956	0.0223288	0.0448448	0.0282213	0.0787308	0.0606839	0.0451583	0.0231578	0.0336648	0.0256534	0.0307937	0.0186877	0.0389835	0.0441748	3.194406
12590	-15806.16	-15820	13.83725	0.118323	0.103842	0.0838666	0.101733	0.0958509	0.0839128	0.122142	0.0802807	0.10824	0.18462	0.0842052	0.0843369	0.110521	0.0944023	0.110398	0.119086	0.116197	0.0855128	0.107717	0.0783553	0.0852252	0.0662337	0.171511	0.0210559	0.0254832	0.0365837	0.0348878	0.0271516	0.0356133	0.0345979	0.0140633	0.0245738	0.0229143	0.0787308	0.0554079	0.0507178	0.0270883	0.0356236	0.031568	0.0425103	0.00720205	0.062743	0.0401524	3.105183
12600	-15801.14	-15813.68	12.53633	0.108996	0.12293	0.112387	0.0996222	0.122802	0.075937	0.122992	0.0740501	0.106937	0.171536	0.0915114	0.0800228	0.088321	0.0961434	0.110398	0.121649	0.116197	0.0966697	0.13844	0.0844945	0.0908658	0.0910096	0.171511	0.0218902	0.0347612	0.0379398	0.0294513	0.0249275	0.0287769	0.0377272	0.0227789	0.0368976	0.0345348	0.0807141	0.04812	0.0690363	0.0320308	0.0280407	0.0225427	0.0504321	0.0161438	0.0494028	0.0337048	3.235275
12610	-15801.24	-15814.55	13.31111	0.108996	0.097037	0.093293	0.0861695	0.119184	0.0716699	0.107989	0.0990837	0.0856142	0.171536	0.0915114	0.0947571	0.081257	0.0968821	0.0992669	0.114408	0.12135	0.121558	0.130059	0.06856	0.0786921	0.0785491	0.161012	0.0321895	0.0416008	0.047631	0.0391753	0.0203469	0.0387067	0.0442259	0.0206118	0.037968	0.0345011	0.0937709	0.0515789	0.0507774	0.0260712	0.0292931	0.0396291	0.0353413	0.0134876	0.0421054	0.0403513	3.157797
12620	-15802.96	-15815.02	12.06593	0.159257	0.107281	0.100507	0.125214	0.114222	0.0769334	0.125903	0.105982	0.0952201	0.171536	0.0955984	0.072261	0.113138	0.105767	0.112386	0.128037	0.139382	0.107761	0.114679	0.0784189	0.102154	0.079269	0.154254	0.0186136	0.0430141	0.0264064	0.0317941	0.0295065	0.0361527	0.0507903	0.0205378	0.0346724	0.0239803	0.0659875	0.0532032	0.0524011	0.0148233	0.0313082	0.023891	0.0325269	0.00929472	0.0494659	0.048783	3.282314
12630	-15805.74	-15818.36	12.61635	0.14188	0.09768	0.0907604	0.123542	0.086857	0.0800686	0.126576	0.0826993	0.0906181	0.155139	0.0794	0.0695647	0.109694	0.104416	0.108031	0.140899	0.141026	0.122921	0.150995	0.0626891	0.0837144	0.0840301	0.157385	0.020582	0.042791	0.0230504	0.0379258	0.0188503	0.0341443	0.0507903	0.023949	0.0379112	0.0391329	0.074643	0.0709	0.0378815	0.0201323	0.0422776	0.0271051	0.037472	0.0133559	0.0373309	0.0464616	3.227273
12640	-15806.98	-15819.97	12.99111	0.126057	0.101292	0.0970719	0.0969581	0.111708	0.0766905	0.128488	0.076215	0.101899	0.161744	0.0721821	0.0978353	0.108811	0.0955681	0.126536	0.122098	0.125274	0.129462	0.109877	0.0802258	0.0735788	0.122246	0.143892	0.0141027	0.0379215	0.0336278	0.0415533	0.0212587	0.0323699	0.0435811	0.0257505	0.0286142	0.0220069	0.0752289	0.0516531	0.065797	0.0201048	0.0346016	0.0255266	0.0280891	0.00676248	0.0379539	0.0575834	3.189797
12650	-15803.81	-15817.31	13.5036	0.12624	0.104149	0.0970719	0.108556	0.122278	0.0745162	0.143546	0.0767953	0.0818982	0.159245	0.0839965	0.0834089	0.0911619	0.0967949	0.106092	0.134779	0.101709	0.117956	0.129608	0.0847248	0.0837403	0.0858662	0.162779	0.0319724	0.0279119	0.0303594	0.0365557	0.0244476	0.0401111	0.0258088	0.0188308	0.0498428	0.0186333	0.0832195	0.0482508	0.0500465	0.0263611	0.0270466	0.0141052	0.0288252	0.00676248	0.0482248	0.04432	3.138548
12660	-15805.08	-15817.17	12.08854	0.12221	0.118656	0.101676	0.110794	0.129175	0.0911782	0.145125	0.0692535	0.114571	0.179197	0.0853696	0.106503	0.0965634	0.101266	0.120188	0.108798	0.127393	0.11189	0.136286	0.0807827	0.106767	0.0699196	0.145366	0.0379252	0.0440449	0.0200564	0.032631	0.020952	0.0304254	0.0394374	0.0246388	0.0464882	0.0224667	0.0932145	0.0598309	0.0408207	0.0248058	0.0178685	0.0228288	0.0258191	0.0199745	0.0455384	0.0313589	3.280054
12670	-15795.58	-15808.72	13.14156	0.120826	0.11575	0.104651	0.100628	0.100119	0.0853359	0.129573	0.0729331	0.0999998	0.1489	0.0825425	0.0883556	0.0983412	0.103298	0.112825	0.13908	0.112761	0.117259	0.102488	0.0801502	0.0923603	0.0954915	0.173785	0.0274253	0.0293851	0.0225008	0.0380593	0.0300057	0.0342237	0.049044	0.0129432	0.0425362	0.021062	0.0900787	0.0475738	0.046789	0.0181535	0.0180084	0.0360696	0.0250215	0.0221812	0.0480559	0.038182	3.174752
12680	-15794.52	-15807.62	13.10179	0.118708	0.0961807	0.0913815	0.105162	0.109773	0.0774868	0.113545	0.0748945	0.10748	0.181338	0.0753817	0.0780933	0.0855311	0.101938	0.113406	0.124743	0.113627	0.119986	0.111917	0.0735278	0.0805593	0.0903313	0.168037	0.0325981	0.0294861	0.0390635	0.0486473	0.0298269	0.0355377	0.0483945	0.0167392	0.0366496	0.0233145	0.0773619	0.0521782	0.0621165	0.028162	0.0392542	0.0275348	0.041479	0.0192814	0.0471695	0.030906	3.178729
12690	-15802.18	-15814.9	12.7157	0.142442	0.104034	0.0928224	0.101922	0.105024	0.0680033	0.122732	0.0794873	0.0990732	0.167007	0.0754155	0.0841559	0.0949042	0.101938	0.101335	0.115272	0.117351	0.127949	0.136511	0.0767681	0.111674	0.0642484	0.159317	0.022318	0.0310519	0.0344827	0.034538	0.0211974	0.0352938	0.0640289	0.0179883	0.0464907	0.0218987	0.0773697	0.0564082	0.0493422	0.0263056	0.0415988	0.0238358	0.0425313	0.0149014	0.071414	0.0349556	3.217338
12700	-15807.24	-15821.32	14.08198	0.130656	0.105231	0.0928224	0.100382	0.108093	0.0655148	0.126148	0.0681803	0.0915692	0.168351	0.0809834	0.0758832	0.0837322	0.115868	0.117416	0.125103	0.118117	0.103455	0.101598	0.0824905	0.0761973	0.0760273	0.139115	0.0511622	0.0252121	0.0394033	0.0439352	0.0313047	0.0216504	0.0561816	0.0165099	0.0374747	0.0249556	0.0692387	0.0434122	0.0467136	0.0262132	0.038532	0.0243415	0.0350956	0.0187665	0.0458611	0.0318112	3.080709
12710	-15797.82	-15810.75	12.92539	0.11625	0.104485	0.0798322	0.0856879	0.113329	0.0672667	0.127685	0.0833798	0.0993595	0.171505	0.0869757	0.0802315	0.100425	0.125798	0.109854	0.128231	0.130249	0.11345	0.109009	0.0647733	0.0870204	0.0844502	0.146527	0.0355301	0.035551	0.0229031	0.0329998	0.0314023	0.0425188	0.0497239	0.0261563	0.0460431	0.0236167	0.0800668	0.0629503	0.0576281	0.0293723	0.0312209	0.0362476	0.0376594	0.0239663	0.0377315	0.0373073	3.196369
12720	-15795.62	-15808.32	12.70037	0.130375	0.0983783	0.106119	0.0998808	0.118329	0.0883203	0.105263	0.0819915	0.0976603	0.170487	0.0753073	0.0821253	0.0892775	0.101369	0.0897477	0.128811	0.13386	0.122319	0.136235	0.0704627	0.091126	0.0895743	0.153813	0.0125251	0.0297853	0.0376169	0.0359602	0.0361845	0.0371663	0.0583529	0.0232585	0.0451402	0.031574	0.0681285	0.0483996	0.0516095	0.033815	0.0344506	0.0322155	0.0419016	0.0118101	0.0466314	0.0415139	3.218871
12730	-15808.53	-15821.12	12.5918	0.108097	0.0897814	0.113395	0.0857941	0.114402	0.0706434	0.137329	0.0879452	0.0733676	0.173913	0.0969134	0.0805813	0.0927214	0.107143	0.112095	0.102435	0.129344	0.103929	0.115327	0.0773017	0.0856786	0.0854162	0.203947	0.0359693	0.0483146	0.0395334	0.0500829	0.0354093	0.0354717	0.0374566	0.017447	0.0432111	0.0341884	0.0836447	0.0484967	0.0465737	0.0235275	0.0287588	0.0366306	0.027998	0.0148303	0.0440689	0.0506141	3.229728
12740	-15810.27	-15822.84	12.56958	0.115426	0.108919	0.0998453	0.0973385	0.116183	0.0927082	0.137329	0.0811677	0.109574	0.157733	0.056064	0.0898629	0.113243	0.0910448	0.123317	0.135399	0.106448	0.121128	0.120777	0.0667896	0.0842399	0.0704207	0.188699	0.0159608	0.0166617	0.0167052	0.0358908	0.0235405	0.0539241	0.0516398	0.00904829	0.0423995	0.033573	0.0979193	0.0461563	0.0619742	0.0418119	0.0435831	0.0235743	0.0286079	0.0190472	0.0504926	0.035783	3.23195
