Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
16060	-15806.65	-15819.24	12.58949	0.114574	0.102157	0.108112	0.106243	0.104315	0.0669567	0.152516	0.0814275	0.10762	0.173868	0.0710497	0.0890467	0.102086	0.101054	0.11519	0.12547	0.116008	0.126619	0.107381	0.0789566	0.0790448	0.101591	0.171254	0.0281831	0.021202	0.0430456	0.0291641	0.0436882	0.0367598	0.0346131	0.015113	0.0245552	0.0536441	0.0468047	0.0523998	0.0339431	0.0746848	0.0334206	0.0395083	0.0229404	0.0418004	0.0322531	0.0196982	3.229959
16070	-15809.29	-15822.2	12.90505	0.114839	0.0939025	0.0974369	0.113719	0.0870184	0.10529	0.106445	0.0878246	0.103426	0.171833	0.0592705	0.0907193	0.102719	0.0906174	0.105709	0.131458	0.115561	0.102229	0.135561	0.0735661	0.101679	0.0830405	0.171254	0.0331566	0.022374	0.03668	0.0364103	0.0342667	0.0265166	0.0195455	0.0333745	0.0295789	0.0606852	0.0286713	0.0553392	0.0363828	0.0746848	0.0563568	0.01407	0.0186485	0.0488454	0.0516264	0.0360705	3.198403
16080	-15808.83	-15821.01	12.17925	0.1033	0.0973901	0.0974369	0.115772	0.129693	0.0669015	0.141436	0.0894814	0.126419	0.155332	0.0555693	0.0983408	0.107066	0.0918871	0.116503	0.15436	0.113197	0.117894	0.109058	0.0779156	0.103791	0.0984899	0.184803	0.0446654	0.02352	0.039136	0.0346842	0.0343138	0.0326208	0.035213	0.0307076	0.02235	0.0554696	0.044275	0.0467233	0.0218051	0.0677277	0.0322247	0.0210099	0.0277413	0.0434425	0.031744	0.029572	3.270983
16090	-15805.94	-15818.82	12.87696	0.122058	0.108592	0.0952538	0.0904526	0.0990049	0.0748619	0.114054	0.0784354	0.0773043	0.192123	0.0880088	0.0862416	0.0755162	0.0795569	0.145468	0.131247	0.156553	0.117649	0.124725	0.0757379	0.0892999	0.0740549	0.183229	0.0323402	0.0285728	0.0287025	0.0391083	0.0351897	0.0312697	0.0334474	0.0276024	0.0224968	0.063143	0.033332	0.051738	0.0285015	0.06165	0.0496603	0.0140177	0.0276967	0.0470592	0.0405149	0.0257426	3.201212
16100	-15809.6	-15823.54	13.93261	0.125346	0.0879473	0.0813214	0.117365	0.121754	0.0606507	0.103112	0.0737221	0.0934076	0.166018	0.0657726	0.0733788	0.0781346	0.0969257	0.116304	0.124297	0.110816	0.112732	0.10814	0.0749003	0.0892999	0.0938754	0.158899	0.0358272	0.0198944	0.0325766	0.0428201	0.0450265	0.0376065	0.0281053	0.0541767	0.0164519	0.0556387	0.0308594	0.0579098	0.0233179	0.0826798	0.0354409	0.0240091	0.0158858	0.0475878	0.0467172	0.0289944	3.095647
16110	-15811.4	-15824.26	12.85745	0.127416	0.0974021	0.121925	0.113466	0.100135	0.0808089	0.137012	0.0672175	0.0791614	0.190266	0.0781739	0.0825999	0.073128	0.0937912	0.1172	0.119962	0.120222	0.109613	0.14047	0.0798065	0.0888029	0.0653924	0.189569	0.0325832	0.0176515	0.0615091	0.044488	0.0533403	0.0369995	0.0384732	0.0293781	0.029706	0.0546299	0.0131572	0.0501656	0.0195969	0.0567999	0.0462004	0.0152954	0.0319879	0.0465563	0.0324071	0.0186963	3.203163
16120	-15802.97	-15814.98	12.01664	0.114725	0.113695	0.105564	0.112826	0.0965221	0.0982102	0.141618	0.0861784	0.0962654	0.159249	0.0770357	0.0891252	0.0833385	0.102969	0.11913	0.122959	0.133228	0.120635	0.155427	0.0736362	0.093783	0.079738	0.163817	0.0161214	0.0305249	0.0442057	0.0302034	0.0477033	0.0166518	0.0386745	0.0334047	0.0292257	0.0475812	0.0276416	0.0477074	0.0314595	0.0796969	0.0630089	0.0152828	0.0342745	0.0518912	0.0417885	0.0205206	3.287244
16130	-15806.43	-15819.13	12.6971	0.112625	0.112172	0.0993511	0.114535	0.130931	0.0695556	0.130006	0.0820458	0.11018	0.166147	0.0767401	0.0629672	0.0819354	0.11053	0.12837	0.137495	0.12921	0.118693	0.139116	0.067733	0.0805142	0.0704358	0.145582	0.0204805	0.0192985	0.0467607	0.0342865	0.0496402	0.0332061	0.0272706	0.0232074	0.0282151	0.0384873	0.0322775	0.0651959	0.0395497	0.0907259	0.0448617	0.00797146	0.0340776	0.0549861	0.0314796	0.020351	3.219198
16140	-15805.4	-15819.77	14.37111	0.124237	0.0955602	0.0831317	0.0965829	0.0950373	0.0840547	0.133273	0.0801454	0.0901244	0.186869	0.0701811	0.0931354	0.103022	0.0887887	0.0994917	0.117853	0.108782	0.0958044	0.139116	0.0811117	0.0853313	0.0605925	0.169985	0.0250826	0.0189872	0.0323949	0.0223455	0.0464057	0.0273697	0.0385549	0.0164852	0.0219857	0.050394	0.0196567	0.0328127	0.0360344	0.0825764	0.0310433	0.0198187	0.0381618	0.0391681	0.046607	0.023702	3.051797
16150	-15805.34	-15818.23	12.89127	0.103912	0.115714	0.106468	0.111636	0.119885	0.0913821	0.133273	0.0801454	0.104916	0.171632	0.0638505	0.0855898	0.0839742	0.103863	0.105466	0.102228	0.10205	0.109828	0.123811	0.0579549	0.0901666	0.0857789	0.186437	0.0334985	0.0269633	0.0321609	0.029642	0.0388266	0.0342326	0.0267306	0.0169799	0.0147678	0.0498434	0.0367785	0.0603259	0.0486684	0.0865943	0.0639044	0.0208775	0.022334	0.0466911	0.040128	0.0298706	3.199781
16160	-15806.59	-15819.64	13.04705	0.16219	0.0830998	0.0885311	0.0977365	0.127716	0.0781614	0.138982	0.0852377	0.105258	0.190589	0.0825287	0.0745439	0.0800979	0.0980474	0.11111	0.113939	0.117257	0.104979	0.131485	0.066385	0.116176	0.0754733	0.149562	0.02295	0.0264749	0.0317172	0.033904	0.0434048	0.0333676	0.0348811	0.0247958	0.0194484	0.0556553	0.0345465	0.0323256	0.0323299	0.0563825	0.0397971	0.0298467	0.025584	0.0461783	0.0543882	0.0271391	3.184203
16170	-15800.46	-15814.09	13.62616	0.119272	0.0975243	0.0885311	0.0900384	0.105222	0.0832157	0.107902	0.0892089	0.0900807	0.142393	0.0715573	0.0917788	0.0935359	0.0830368	0.109562	0.126855	0.122073	0.106307	0.131485	0.0934895	0.0777479	0.084073	0.173914	0.0298165	0.0207822	0.0354227	0.0303865	0.0388953	0.035947	0.0415597	0.0351571	0.0385713	0.0587309	0.0392694	0.0520035	0.0456744	0.067321	0.0538125	0.0180144	0.0264313	0.0276907	0.0264056	0.0255941	3.126292
16180	-15800.32	-15814.14	13.81914	0.132755	0.093369	0.100608	0.0924414	0.125868	0.0597665	0.1387	0.0955334	0.0920307	0.170377	0.0672653	0.0814492	0.0908888	0.0835805	0.0869915	0.126855	0.115917	0.111269	0.116295	0.0711696	0.091871	0.0776011	0.151273	0.0242196	0.0287595	0.0334052	0.0291106	0.0407108	0.0339611	0.0406055	0.0324845	0.0262888	0.0484728	0.0316132	0.0399095	0.0525901	0.070447	0.0391766	0.0257635	0.0184888	0.0466592	0.0443589	0.0260925	3.106994
16190	-15805.05	-15817.3	12.24193	0.144641	0.115199	0.100608	0.0896101	0.100963	0.0991585	0.126871	0.0770702	0.0821861	0.158247	0.0733704	0.0881757	0.0933093	0.101632	0.0997993	0.139425	0.111852	0.122728	0.137212	0.0932768	0.0802973	0.0985083	0.170603	0.0283425	0.012012	0.0455784	0.0360477	0.0509326	0.0539102	0.0378618	0.0237306	0.0265442	0.0544472	0.0309812	0.0542955	0.034035	0.0758938	0.0333751	0.0168	0.0176476	0.0508019	0.0533926	0.0233407	3.264715
16200	-15815	-15826.73	11.72233	0.117455	0.0911666	0.0955347	0.101383	0.0833695	0.0970177	0.127073	0.0740363	0.10756	0.158247	0.0773203	0.0996653	0.101531	0.0948741	0.100293	0.132763	0.124398	0.125568	0.11568	0.104404	0.109647	0.0722507	0.190351	0.0249764	0.0176728	0.0464686	0.0237908	0.0486411	0.0400299	0.0389513	0.0350599	0.030882	0.0685579	0.0338705	0.0519449	0.03345	0.103	0.0392277	0.0351766	0.0121265	0.0376607	0.069122	0.0244759	3.316675
16210	-15803.6	-15816.09	12.49443	0.122496	0.108711	0.0944625	0.0771775	0.114739	0.090652	0.121553	0.0810775	0.100182	0.158335	0.0810248	0.105863	0.106484	0.100971	0.110455	0.128343	0.13237	0.113855	0.118178	0.075616	0.0923829	0.0837052	0.148699	0.0396177	0.0390283	0.0364054	0.0238146	0.0602796	0.0261633	0.0289918	0.0419284	0.0321708	0.0578437	0.0239797	0.0533876	0.0234006	0.068237	0.0396761	0.0226115	0.0393858	0.0431269	0.0393124	0.0327705	3.239465
16220	-15806.69	-15819.82	13.13147	0.108697	0.119611	0.0809407	0.107535	0.106235	0.0814727	0.128894	0.0803	0.104528	0.179348	0.0810248	0.075681	0.100085	0.0815724	0.112164	0.133782	0.13237	0.120851	0.113886	0.0915002	0.0829134	0.0838784	0.154993	0.0118221	0.0149914	0.0368787	0.0226558	0.0618154	0.0366913	0.0256182	0.0312528	0.0397106	0.0390081	0.0296009	0.0639726	0.0327946	0.0768504	0.0342978	0.0281506	0.0232535	0.0407235	0.0328012	0.03061	3.175761
16230	-15815.21	-15827.23	12.01387	0.113379	0.102816	0.107246	0.106554	0.118034	0.0831744	0.154101	0.0812421	0.104766	0.154789	0.0941685	0.0659517	0.105143	0.109449	0.0927656	0.128919	0.131316	0.120851	0.122082	0.0682907	0.0931088	0.0655626	0.195086	0.0123131	0.0158397	0.0325607	0.0237693	0.0809023	0.0160056	0.0467738	0.0302595	0.0248296	0.0484072	0.0286155	0.0662972	0.0204888	0.105282	0.0518823	0.0290545	0.0185362	0.0488786	0.0424292	0.0256014	3.287521
16240	-15808.83	-15820.91	12.08873	0.152462	0.11125	0.0888254	0.0975922	0.118034	0.0698365	0.120011	0.0854748	0.1046	0.176446	0.0862692	0.0889802	0.10774	0.102639	0.124623	0.135198	0.118724	0.122225	0.122082	0.084978	0.0957048	0.0766302	0.142621	0.0117373	0.0148501	0.0509292	0.0351614	0.0567627	0.0253622	0.0383554	0.0292025	0.0292212	0.0459695	0.048625	0.0434507	0.0406679	0.0936253	0.0458003	0.021579	0.00959174	0.0481399	0.0346778	0.0233814	3.280035
16250	-15805.17	-15818.2	13.03057	0.144562	0.0880038	0.0958251	0.121693	0.109224	0.0849578	0.114569	0.0758157	0.1046	0.157005	0.0853377	0.0889802	0.103519	0.0957845	0.100893	0.129786	0.125106	0.105907	0.0960634	0.0694811	0.0752072	0.0766302	0.181358	0.0176668	0.0262434	0.048281	0.0341984	0.0381888	0.0326499	0.0519028	0.0182766	0.031852	0.0536377	0.0283269	0.0512373	0.0277546	0.0911987	0.0357776	0.0340361	0.0268222	0.0432006	0.0519573	0.012334	3.185851
16260	-15808.22	-15819.56	11.33544	0.111893	0.101924	0.0959409	0.107876	0.108924	0.0895637	0.137537	0.0986707	0.106126	0.192539	0.095489	0.0770812	0.0996918	0.0957845	0.114337	0.108711	0.107358	0.105907	0.133013	0.0823528	0.105048	0.0715725	0.171944	0.0437577	0.0203174	0.0389188	0.0291113	0.0640707	0.0422222	0.0272274	0.0291928	0.0250467	0.0536377	0.041073	0.0462343	0.0333234	0.0803045	0.0621025	0.030461	0.0278401	0.0622262	0.0481102	0.0309001	3.355364
16270	-15806.94	-15819.78	12.84658	0.110986	0.0921488	0.115621	0.0940804	0.121875	0.0949713	0.151737	0.077031	0.0936283	0.160027	0.0763621	0.0772238	0.0864254	0.106044	0.10339	0.133866	0.124952	0.121639	0.122352	0.0765227	0.0913443	0.0789527	0.196482	0.0337259	0.0245266	0.0279885	0.0331781	0.025288	0.0188252	0.0201504	0.0161447	0.0190801	0.0715674	0.0455228	0.0511563	0.020355	0.0933206	0.0469301	0.0285551	0.0188852	0.0416538	0.0275799	0.0321561	3.20425
16280	-15806.12	-15818.98	12.86196	0.13507	0.116536	0.0813949	0.113908	0.0999929	0.0711786	0.114133	0.0816796	0.125903	0.160027	0.0696911	0.0850658	0.0889799	0.095667	0.117366	0.112447	0.130859	0.106107	0.140678	0.0664988	0.0739512	0.0845155	0.187532	0.0300958	0.0190066	0.0265039	0.0478002	0.0390634	0.0282087	0.0324951	0.0332474	0.0330477	0.0648182	0.031258	0.042957	0.0162586	0.0883844	0.041596	0.0332672	0.0157485	0.0409286	0.0515768	0.0272674	3.202712
16290	-15802.34	-15814.53	12.19194	0.131522	0.109467	0.0763577	0.102238	0.106334	0.0875249	0.122313	0.0835783	0.117499	0.176687	0.0788346	0.0823943	0.102706	0.0838891	0.12019	0.146999	0.139034	0.11009	0.120984	0.0596287	0.100858	0.0972144	0.168474	0.0362298	0.0105086	0.0380406	0.0357605	0.0316759	0.0376117	0.039908	0.0383111	0.0245693	0.0681345	0.0382489	0.0442505	0.0266367	0.0681398	0.0357166	0.0390786	0.0134849	0.050916	0.0500625	0.0176123	3.269714
16300	-15801.27	-15814.43	13.15751	0.137625	0.0990291	0.0957492	0.0816988	0.106472	0.0743611	0.140886	0.0821852	0.0803472	0.158778	0.0903472	0.0794287	0.112642	0.106275	0.119563	0.133074	0.128447	0.0864557	0.105942	0.0758388	0.105131	0.0927455	0.15832	0.0362475	0.0190562	0.0376752	0.0261909	0.0498207	0.0360428	0.0369035	0.0371822	0.0189396	0.0631954	0.0362928	0.0408608	0.0260855	0.0666852	0.04218	0.0209653	0.0172151	0.0443648	0.0524401	0.0134731	3.173157
16310	-15807.98	-15820.51	12.52728	0.11456	0.0886801	0.130852	0.0933183	0.109504	0.0754115	0.140886	0.0919307	0.0953972	0.205247	0.0660318	0.0927361	0.0835059	0.0923636	0.109627	0.14286	0.116259	0.117673	0.127597	0.0692114	0.0995354	0.0823338	0.17499	0.0220685	0.0267302	0.0356899	0.0475363	0.0335623	0.0361369	0.0360489	0.0371822	0.0219616	0.0517669	0.025033	0.0323703	0.0372593	0.0772254	0.044322	0.0268262	0.0154963	0.0423489	0.0460334	0.0200699	3.23618
16320	-15801.7	-15814.35	12.65088	0.130071	0.121592	0.112158	0.0938821	0.11066	0.0607364	0.129848	0.0724007	0.090834	0.162823	0.0942915	0.0825117	0.0988517	0.0892948	0.103945	0.12712	0.102582	0.111366	0.122559	0.0696298	0.0958849	0.0850868	0.189203	0.0392436	0.0264224	0.0273096	0.0374605	0.0531696	0.0506256	0.0262566	0.0346498	0.030122	0.0617743	0.0309379	0.0493508	0.0252981	0.0685897	0.0436247	0.0366361	0.0235023	0.0499404	0.0255514	0.0260239	3.22382
16330	-15805.14	-15817.88	12.73018	0.107123	0.111778	0.0876256	0.0991861	0.10205	0.0906384	0.101136	0.0868957	0.0919798	0.175901	0.0913261	0.0786319	0.0988517	0.114914	0.10421	0.119781	0.138283	0.111366	0.122559	0.0774394	0.0904571	0.0823349	0.184885	0.0430874	0.0326021	0.047296	0.0380466	0.057901	0.0226612	0.0276694	0.0244506	0.0284376	0.0448504	0.0315906	0.056607	0.00868023	0.0812296	0.0572406	0.0209664	0.018651	0.039952	0.0320117	0.0326075	3.21589
16340	-15807.35	-15820.55	13.19969	0.118853	0.112201	0.103997	0.103587	0.109001	0.075688	0.165849	0.0688964	0.100887	0.177176	0.091285	0.0672277	0.0880339	0.0982742	0.107118	0.101107	0.138435	0.122634	0.107226	0.0718968	0.111188	0.072938	0.182092	0.0241702	0.0286234	0.0301216	0.0451855	0.0564458	0.011132	0.0321821	0.0243469	0.0162205	0.0629894	0.0270386	0.0529061	0.0257398	0.0673228	0.0396678	0.0147062	0.0130037	0.0410489	0.0387727	0.0217272	3.168939
16350	-15804.26	-15817.55	13.29176	0.125464	0.0888996	0.0722523	0.0928071	0.109001	0.0930675	0.12866	0.0658908	0.108607	0.165029	0.0716598	0.0859948	0.101522	0.118711	0.10915	0.115237	0.121948	0.110216	0.123813	0.0792292	0.0844989	0.0815286	0.146402	0.0273576	0.0521382	0.0385244	0.0277231	0.0447784	0.0258103	0.0322274	0.0323032	0.0292434	0.0729264	0.0249662	0.0439317	0.026521	0.0675886	0.0461833	0.0245101	0.0130562	0.0430628	0.0512676	0.0360236	3.159732
16360	-15803.08	-15815.46	12.38438	0.110785	0.0984127	0.0938296	0.107879	0.122003	0.09409	0.128525	0.0868681	0.101989	0.179143	0.0724916	0.0859948	0.0899158	0.0919929	0.119722	0.12568	0.13093	0.136711	0.110271	0.0607655	0.0794713	0.0893343	0.160651	0.0321404	0.0269389	0.0378946	0.0419284	0.0431099	0.0489585	0.0312205	0.0374337	0.0354235	0.0452296	0.0337544	0.0469943	0.0182287	0.07881	0.0498332	0.0181904	0.0121399	0.0552814	0.0395121	0.0399918	3.25047
16370	-15806.96	-15820.13	13.17141	0.109849	0.0799258	0.0969095	0.10249	0.132313	0.0897366	0.126356	0.0893988	0.0954759	0.180083	0.0931653	0.0694627	0.100683	0.114354	0.0878109	0.122177	0.132102	0.104126	0.116926	0.0784226	0.095207	0.0901458	0.170404	0.0415058	0.0184336	0.031788	0.0186216	0.05369	0.0388813	0.0324813	0.0203721	0.027648	0.0456739	0.0209578	0.0463992	0.0334631	0.0878952	0.0327115	0.017524	0.0187311	0.0334148	0.0462306	0.0278199	3.171767
16380	-15806.73	-15819.64	12.90217	0.111891	0.101274	0.101971	0.0892362	0.0853061	0.090322	0.135184	0.0630386	0.0954759	0.180083	0.063274	0.0777941	0.111057	0.087722	0.108911	0.148393	0.132956	0.106216	0.110011	0.07366	0.0824228	0.0934826	0.20079	0.0487867	0.0259455	0.0242596	0.0281297	0.05369	0.0188819	0.0486867	0.0203721	0.0366898	0.044705	0.0308115	0.0415975	0.0248772	0.0644464	0.0586728	0.0277255	0.024563	0.0459611	0.0414247	0.0379897	3.19869
16390	-15807.14	-15819.69	12.55224	0.131508	0.0927883	0.109067	0.112435	0.143117	0.0690735	0.107968	0.0834449	0.0970859	0.17267	0.0777744	0.0777941	0.106985	0.107129	0.0909642	0.113661	0.129869	0.0913431	0.110704	0.0851492	0.0746648	0.0955926	0.150786	0.0460713	0.0203548	0.0489134	0.0336785	0.0567601	0.0420953	0.0354154	0.0242812	0.0205009	0.0741164	0.0410746	0.0358553	0.0284015	0.0716729	0.0536096	0.0265257	0.0305278	0.042879	0.0394675	0.0299082	3.233684
16400	-15802.88	-15815.6	12.71437	0.131508	0.122792	0.0987235	0.106761	0.105881	0.0905628	0.11298	0.0629286	0.10827	0.17267	0.0802813	0.0759746	0.116609	0.0912038	0.118787	0.121224	0.117669	0.0844081	0.135594	0.0633785	0.080366	0.0953554	0.164195	0.033845	0.0296084	0.0364831	0.032696	0.0377925	0.0337258	0.0280543	0.0324874	0.0312593	0.0608894	0.039518	0.0622556	0.0144522	0.0909005	0.042745	0.0340786	0.0119071	0.0453853	0.0308537	0.0304103	3.217471
16410	-15803.42	-15816.51	13.08921	0.13309	0.105339	0.085962	0.10071	0.102482	0.0939542	0.128308	0.0819087	0.10331	0.156439	0.0842101	0.0758731	0.103214	0.0912038	0.116072	0.124692	0.128115	0.0945152	0.139651	0.0668587	0.0807949	0.0936202	0.164195	0.0224201	0.0484942	0.0398237	0.0403223	0.0377925	0.0205142	0.0322552	0.0354261	0.0311961	0.0401948	0.0311723	0.0386129	0.0374654	0.0817203	0.0344476	0.0125812	0.0183923	0.0491746	0.0367732	0.036691	3.179987
16420	-15804.78	-15817.66	12.87478	0.143702	0.101466	0.10799	0.0888674	0.118636	0.109571	0.121049	0.0872958	0.102186	0.185705	0.0804867	0.101792	0.103002	0.0912038	0.111789	0.113145	0.103619	0.112572	0.1137	0.0760502	0.0840624	0.0682147	0.146412	0.0237767	0.031324	0.0326298	0.0314168	0.0579435	0.0321301	0.0236781	0.0354762	0.0307809	0.0566145	0.0193977	0.0489044	0.0383375	0.0718988	0.0478507	0.0198003	0.0193281	0.0488913	0.0275049	0.0312289	3.20143
16430	-15797.11	-15809.46	12.34708	0.126082	0.115326	0.0968324	0.0985478	0.109498	0.0797587	0.122847	0.0812153	0.099644	0.194026	0.0753474	0.074488	0.0894344	0.0856665	0.110364	0.135802	0.133039	0.12159	0.137016	0.0614241	0.0850643	0.110554	0.170685	0.0398239	0.0237485	0.0257919	0.0277109	0.0436516	0.0332402	0.0337693	0.0205576	0.0235948	0.0700852	0.039691	0.045293	0.0228814	0.0793167	0.0540916	0.0273861	0.0234443	0.0409959	0.045127	0.0197491	3.2542
16440	-15804.2	-15816.25	12.04737	0.138713	0.103409	0.097868	0.110159	0.121995	0.09054	0.164308	0.0837421	0.115144	0.183934	0.0657109	0.0796277	0.0969092	0.109861	0.110364	0.11527	0.125044	0.113708	0.124256	0.0876103	0.0824533	0.0809275	0.187766	0.0195888	0.0280697	0.0397798	0.0283501	0.0531119	0.0188519	0.0272131	0.0201431	0.0331342	0.0525829	0.0275485	0.0465716	0.0305481	0.0637846	0.0532669	0.0195733	0.0228986	0.0513902	0.0370347	0.0214092	3.284171
16450	-15799.45	-15811.43	11.97769	0.125394	0.101346	0.100058	0.110159	0.12386	0.0922115	0.116334	0.0762445	0.109454	0.177096	0.0944032	0.0960776	0.11418	0.103429	0.126373	0.121419	0.12291	0.118304	0.131234	0.0603073	0.0857603	0.0861441	0.140399	0.0435695	0.0298717	0.0430473	0.0232516	0.0448257	0.0205812	0.0412171	0.023604	0.0243288	0.0516299	0.0281273	0.0524165	0.0269964	0.0870571	0.0432419	0.0244234	0.0197032	0.0560217	0.0540018	0.020124	3.291139
16460	-15805.22	-15817.89	12.66624	0.13322	0.0904393	0.0978273	0.100832	0.122371	0.0718642	0.147579	0.0909078	0.0898906	0.171935	0.0601118	0.0968265	0.109295	0.0866333	0.0983517	0.136317	0.122113	0.118304	0.115702	0.0738033	0.10192	0.0950032	0.158788	0.0403623	0.0277659	0.0295111	0.0615528	0.0438178	0.0195693	0.040663	0.0194178	0.0246828	0.0398106	0.0310471	0.060566	0.0192164	0.0901126	0.0458965	0.0252364	0.0117892	0.0362339	0.043543	0.0214557	3.222284
16470	-15811.42	-15823.99	12.5735	0.122571	0.135002	0.110494	0.0923968	0.0960686	0.0849286	0.128113	0.0791027	0.0990561	0.146068	0.0762411	0.103513	0.105682	0.0841301	0.117381	0.1063	0.152255	0.123968	0.114383	0.084422	0.0936805	0.0739614	0.154293	0.027209	0.0306291	0.0411936	0.0328949	0.0422757	0.0288799	0.0447929	0.022268	0.0239229	0.0539577	0.0278401	0.0544633	0.0145189	0.0782006	0.0424207	0.0330107	0.0180902	0.078763	0.0395371	0.0126777	3.231558
16480	-15799.2	-15812.88	13.67749	0.120124	0.0880736	0.111795	0.0964435	0.108622	0.0841753	0.113111	0.0700787	0.0824105	0.164934	0.0885916	0.0687484	0.100316	0.0914961	0.112137	0.110747	0.123059	0.109291	0.118435	0.0663318	0.091966	0.0924778	0.185439	0.0390587	0.0153568	0.0397453	0.0321705	0.061312	0.0307014	0.0300668	0.0331712	0.0310582	0.0564513	0.0240586	0.0490611	0.022517	0.0776253	0.0314102	0.0161523	0.0210918	0.0555627	0.0271045	0.02868	3.121159
16490	-15795.1	-15807.87	12.77197	0.13536	0.0954048	0.0823944	0.09927	0.110854	0.0754707	0.13434	0.0878403	0.096329	0.175624	0.0754565	0.0720801	0.0884145	0.0879807	0.107929	0.136589	0.128497	0.110064	0.120015	0.0903583	0.0861897	0.090871	0.165626	0.0460098	0.0145422	0.0368736	0.027528	0.0415555	0.0358894	0.0395412	0.0217051	0.0232007	0.0604512	0.0256775	0.0669712	0.0274346	0.0776253	0.0369091	0.0403574	0.024988	0.0463567	0.0411083	0.0240281	3.211711
16500	-15804.52	-15817.2	12.68845	0.138415	0.0967338	0.118809	0.113569	0.122778	0.0875802	0.126892	0.0739723	0.0963643	0.179928	0.0832316	0.0751043	0.102572	0.0849924	0.118753	0.125925	0.152913	0.100175	0.114638	0.0848481	0.0915631	0.0713613	0.171558	0.0255121	0.00747335	0.0498159	0.0315773	0.0412849	0.0214213	0.0458915	0.0170839	0.0225481	0.038138	0.0394638	0.0401844	0.0252643	0.104234	0.0320084	0.0244132	0.0131958	0.0471579	0.0374683	0.0232498	3.220063
16510	-15800.53	-15813.22	12.68826	0.121259	0.104344	0.102945	0.104109	0.111329	0.097199	0.115775	0.076983	0.110534	0.163131	0.0686216	0.106718	0.0889059	0.11423	0.116927	0.119615	0.132055	0.114415	0.121651	0.0723589	0.102376	0.0613705	0.172876	0.0322549	0.0187711	0.0428052	0.028329	0.0523104	0.0214393	0.0326864	0.0272046	0.0300754	0.0421385	0.033708	0.0472445	0.0189075	0.0957222	0.0553073	0.0227694	0.0252592	0.0391202	0.0343684	0.0199323	3.220082
16520	-15804.17	-15816.82	12.64856	0.109244	0.101385	0.104274	0.0941826	0.0918918	0.104164	0.121669	0.0767804	0.102084	0.169396	0.0909609	0.0758778	0.0963968	0.0798783	0.0882744	0.127872	0.121455	0.130585	0.115004	0.0689335	0.0968527	0.0758872	0.1592	0.0347282	0.0252268	0.0483216	0.0201941	0.0560247	0.0278053	0.0316797	0.0342603	0.0308583	0.0621822	0.04136	0.0525438	0.0366695	0.0799724	0.0574766	0.0349842	0.0242988	0.0482713	0.0443292	0.0306162	3.224052
16530	-15797.55	-15811.08	13.53786	0.118952	0.106854	0.0918064	0.113558	0.0948896	0.0777535	0.124155	0.0730275	0.116371	0.169396	0.0704944	0.100835	0.0929735	0.105404	0.0990854	0.12737	0.101505	0.101363	0.119365	0.0802573	0.083182	0.0903399	0.171146	0.0359331	0.0200532	0.0408794	0.0265482	0.0532639	0.0230791	0.0298465	0.0358065	0.018584	0.0421659	0.0215548	0.0486442	0.0291008	0.0742099	0.0408964	0.0197157	0.0172153	0.0552325	0.0317751	0.0405328	3.135122
16540	-15800.4	-15812.95	12.555	0.141052	0.0820673	0.0884592	0.113102	0.120567	0.0862052	0.117033	0.0782327	0.115668	0.14771	0.0738963	0.0903339	0.0980209	0.107996	0.099901	0.127929	0.119823	0.125287	0.124477	0.0742381	0.0958516	0.085141	0.194647	0.0329342	0.0215812	0.0401754	0.0216809	0.0483554	0.0278667	0.0225521	0.0251509	0.034615	0.0666998	0.0295643	0.0528187	0.0376516	0.0697396	0.0482643	0.0213154	0.0196967	0.0472455	0.0458808	0.0119813	3.233408
16550	-15811.28	-15822.95	11.67157	0.133761	0.105273	0.0877622	0.108313	0.138977	0.0770588	0.152277	0.0733261	0.126252	0.208647	0.0620895	0.0968613	0.11405	0.0901119	0.103098	0.146934	0.126824	0.108851	0.13482	0.0632215	0.0958516	0.0761776	0.189755	0.0286746	0.0161407	0.0343537	0.0331001	0.0398407	0.0381855	0.0235101	0.0347412	0.0234874	0.0582423	0.0146201	0.054124	0.0216349	0.0697396	0.0448385	0.0213548	0.0241756	0.0547426	0.0466419	0.0193109	3.321751
16560	-15800.16	-15812.81	12.64781	0.126703	0.0893781	0.0906837	0.099947	0.0954328	0.100257	0.142694	0.0778447	0.103675	0.184547	0.072512	0.0702486	0.118234	0.095402	0.115303	0.103888	0.131058	0.118454	0.13482	0.0833176	0.0991464	0.0767208	0.184546	0.0286541	0.0193241	0.0407645	0.0385151	0.0404408	0.0474152	0.0316758	0.0223553	0.0200217	0.0465171	0.0316675	0.047577	0.0300406	0.0751778	0.0469512	0.0239363	0.0202349	0.0356099	0.0379262	0.0245086	3.224127
