Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
732	0	-632.4754	-622.3805	-10.09495	324727.1	12.02219	0.99777	0.999429	1.00057	1.00223	4.145364
733	1	-640.157	-631.6376	-8.5194	731146.3	12.28876	0.998514	0.99962	1.00038	1.00149	4.01391
734	0	-627.6279	-618.2909	-9.336983	458729.2	12.43496	0.998124	0.99952	1.00048	1.00188	4.078621
735	1	-623.6529	-620.9629	-2.690063	788187	11.8172	0.998569	0.999634	1.00037	1.00143	3.519901
736	0	-642.4218	-629.7196	-12.70222	180710.3	12.01197	0.997011	0.999235	1.00076	1.00299	4.362507
737	1	-640.2984	-624.3302	-15.96824	390734.7	9.416832	0.997967	0.99948	1.00052	1.00203	4.648453
738	0	-632.1924	-619.1009	-13.0915	681151.1	10.00861	0.99846	0.999606	1.00039	1.00154	4.384914
739	1	-637.04	-625.7509	-11.28906	92917.29	13.44798	0.995833	0.998932	1.00106	1.00417	4.198484
740	0	-637.9486	-628.1428	-9.80586	126921.1	11.76051	0.996434	0.999086	1.00091	1.00357	4.122037
741	1	-630.6955	-618.6506	-12.0449	897956.7	12.53416	0.998659	0.999657	1.00034	1.00134	4.293132
742	0	-637.7548	-628.937	-8.817813	454761.9	10.12484	0.998116	0.999518	1.00048	1.00189	3.968341
743	1	-638.0694	-629.9743	-8.095106	285210.1	13.94499	0.997621	0.999391	1.00061	1.00238	3.945405
744	0	-637.3489	-626.7667	-10.58215	185554.1	11.36611	0.997051	0.999245	1.00075	1.00295	4.187251
745	1	-644.2933	-629.468	-14.82525	472234.9	9.547479	0.998151	0.999527	1.00047	1.00185	4.535991
746	0	-641.6768	-625.5268	-16.15003	491448.8	14.51501	0.998187	0.999536	1.00046	1.00181	4.478313
747	1	-644.2513	-626.9969	-17.25447	515501.3	8.823378	0.99823	0.999547	1.00045	1.00177	4.744082
748	0	-626.775	-623.0515	-3.723549	925385.3	14.5318	0.998679	0.999662	1.00034	1.00132	3.621842
749	1	-639.3662	-626.2608	-13.10537	526362.3	12.16342	0.998249	0.999552	1.00045	1.00175	4.391377
750	0	-628.2512	-623.1436	-5.107537	626592.2	11.86494	0.998395	0.999589	1.00041	1.00161	3.726013
751	1	-645.5139	-627.6995	-17.81444	706264.3	8.911981	0.998488	0.999613	1.00039	1.00151	4.81494
752	0	-633.0123	-620.8781	-12.13418	831592.8	14.26653	0.998606	0.999644	1.00036	1.00139	4.216582
753	1	-626.8908	-619.12	-7.770718	664936.9	12.11502	0.998442	0.999601	1.0004	1.00156	3.952602
754	0	-624.7166	-617.7625	-6.95416	779799.2	12.75769	0.998561	0.999632	1.00037	1.00144	3.886037
755	1	-628.8137	-621.5209	-7.292786	585581.8	12.31018	0.998339	0.999575	1.00042	1.00166	3.91415
756	0	-632.0376	-619.8768	-12.16087	856883.8	9.925158	0.998627	0.999649	1.00035	1.00137	4.286676
757	1	-627.5286	-620.2257	-7.302982	390949.7	10.47467	0.997968	0.99948	1.00052	1.00203	3.849897
758	0	-648.7411	-627.6632	-21.07794	778993.1	9.842403	0.99856	0.999632	1.00037	1.00144	5.187
759	1	-647.0911	-627.8828	-19.20834	690482	7.229356	0.998471	0.999609	1.00039	1.00153	4.698829
760	0	-633.6851	-615.2067	-18.47834	658254.2	7.79996	0.998434	0.999599	1.0004	1.00157	4.743586
761	1	-634.5066	-622.2097	-12.29687	752092.5	10.46018	0.998535	0.999625	1.00037	1.00147	4.326177
762	0	-627.8505	-625.8615	-1.989047	178775.4	13.66963	0.996995	0.999231	1.00077	1.00301	3.507814
763	1	-622.5843	-619.5007	-3.083621	432502.3	13.68227	0.998068	0.999506	1.00049	1.00193	3.587833
764	0	-631.7881	-627.4931	-4.295023	527223.3	17.38713	0.99825	0.999552	1.00045	1.00175	3.553274
765	1	-630.283	-622.5424	-7.740608	214371.7	11.92665	0.997256	0.999297	1.0007	1.00275	3.948654
766	0	-636.364	-621.7101	-14.65385	137942.6	9.951049	0.99658	0.999124	1.00087	1.00342	4.538879
767	1	-637.2974	-624.1372	-13.16019	415749.6	11.31389	0.998029	0.999496	1.0005	1.00197	4.414608
768	0	-651.9103	-630.3127	-21.59758	114832.4	8.878762	0.996251	0.999039	1.00096	1.00375	5.238341
769	1	-639.2068	-625.9974	-13.20937	210491.5	11.03779	0.997231	0.999291	1.00071	1.00277	4.420339
770	0	-625.9301	-620.7177	-5.21243	670579.9	14.43125	0.998448	0.999603	1.0004	1.00155	3.727104
771	1	-628.4749	-619.0114	-9.463479	616755.4	14.17096	0.998382	0.999586	1.00041	1.00162	4.033715
772	0	-626.1381	-616.9751	-9.163022	904735.8	14.19803	0.998664	0.999658	1.00034	1.00134	4.011336
773	1	-622.3742	-613.2639	-9.110252	542520.9	12.11061	0.998275	0.999559	1.00044	1.00173	4.063189
774	0	-629.9445	-617.9304	-12.01413	115121.8	9.523515	0.996256	0.999041	1.00095	1.00375	4.239273
775	1	-637.4044	-622.3829	-15.02144	973803.9	13.39278	0.998712	0.999671	1.00033	1.00129	4.479636
776	0	-647.9554	-630.9918	-16.96352	829356.9	9.067589	0.998605	0.999643	1.00036	1.0014	4.732396
777	1	-629.0939	-618.2254	-10.86848	792662.7	13.15819	0.998573	0.999635	1.00036	1.00143	4.178956
778	0	-632.3555	-620.5925	-11.76296	27327.78	15.22142	0.992321	0.998026	1.00195	1.0077	4.132199
779	1	-629.9208	-620.0349	-9.885856	337070.7	12.07916	0.997811	0.99944	1.00056	1.00219	4.12752
780	0	-641.5435	-631.4623	-10.0812	736820.9	10.89475	0.99852	0.999621	1.00038	1.00148	4.132813
781	1	-629.2639	-616.0963	-13.16766	693972.2	11.45852	0.998475	0.99961	1.00039	1.00153	4.41355
782	0	-646.5674	-636.5214	-10.04602	867873.9	11.46024	0.998636	0.999651	1.00035	1.00136	4.141137
783	1	-629.8912	-620.928	-8.963227	816259.8	13.81435	0.998593	0.99964	1.00036	1.00141	4.012701
784	0	-649.9724	-629.5136	-20.45884	921440	11.50932	0.998676	0.999661	1.00034	1.00132	5.046291
785	1	-628.2767	-619.4461	-8.830612	493926.6	13.51112	0.998192	0.999537	1.00046	1.00181	4.013653
786	0	-625.3501	-618.7354	-6.614679	62680.33	12.59298	0.994927	0.998699	1.00129	1.00508	3.859896
787	1	-633.9855	-624.5027	-9.48285	741766.4	12.01769	0.998525	0.999623	1.00038	1.00148	4.09447
788	0	-629.7915	-623.7678	-6.023711	750043.2	13.45924	0.998533	0.999625	1.00037	1.00147	3.806769
789	1	-645.1374	-619.5698	-25.56753	977978	10.24012	0.998715	0.999671	1.00033	1.00129	5.613497
790	0	-624.8149	-620.697	-4.11789	983806.1	12.96489	0.998719	0.999672	1.00033	1.00128	3.665345
791	1	-636.2462	-616.2692	-19.97699	790166	9.074748	0.99857	0.999634	1.00036	1.00143	5.065012
792	0	-634.0273	-621.7403	-12.28701	43212.56	9.464888	0.993892	0.998432	1.00156	1.00612	4.262329
793	1	-638.7097	-629.2708	-9.438823	168436	10.64058	0.996905	0.999207	1.00079	1.0031	4.062797
794	0	-635.6564	-623.5035	-12.15284	244695.4	9.228019	0.997432	0.999343	1.00066	1.00257	4.22226
795	1	-630.4165	-627.6992	-2.717342	304893.9	15.78196	0.997699	0.999411	1.00059	1.0023	3.522033
796	0	-629.7807	-622.3897	-7.390966	922673.1	10.95427	0.998677	0.999662	1.00034	1.00132	3.889049
797	1	-640.6055	-624.4234	-16.18215	634229	11.53814	0.998404	0.999592	1.00041	1.0016	4.673585
798	0	-640.3262	-627.3089	-13.01732	860548.3	11.35846	0.99863	0.99965	1.00035	1.00137	4.401576
799	1	-635.1979	-629.8556	-5.34232	525967.1	13.71145	0.998248	0.999552	1.00045	1.00175	3.752427
800	0	-635.4789	-627.4752	-8.00363	115358.4	12.14461	0.99626	0.999042	1.00095	1.00374	3.971907
801	1	-624.0125	-622.4189	-1.593532	903277.1	13.24602	0.998663	0.999658	1.00034	1.00134	3.475329
802	0	-631.719	-627.896	-3.823056	987443.7	12.56686	0.998721	0.999673	1.00033	1.00128	3.637766
803	1	-634.0877	-621.1308	-12.95687	187867.9	10.01272	0.997069	0.999249	1.00075	1.00293	4.371678
804	0	-631.8022	-625.8177	-5.98448	30661.93	10.57831	0.99275	0.998137	1.00184	1.00727	3.733044
805	1	-632.9928	-617.9894	-15.00336	413096	9.441976	0.998023	0.999494	1.0005	1.00198	4.547754
806	0	-622.4701	-615.6477	-6.822374	625882.9	12.12792	0.998394	0.999589	1.00041	1.00161	3.874465
807	1	-635.11	-619.6471	-15.46291	998260.8	8.686019	0.998728	0.999675	1.00032	1.00127	4.523885
808	0	-644.5439	-624.9065	-19.63742	14118.11	8.184616	0.989323	0.997247	1.00271	1.01072	4.952823
809	1	-624.2508	-617.3377	-6.913052	12322.4	15.10588	0.988573	0.997052	1.0029	1.01147	3.81855
810	0	-633.4208	-622.6099	-10.81094	897216	12.63774	0.998658	0.999657	1.00034	1.00134	4.191876
811	1	-632.219	-618.5704	-13.64859	82432.61	9.350107	0.995576	0.998866	1.00113	1.00443	4.396179
812	0	-640.0368	-624.0279	-16.00892	226353.5	9.639384	0.99733	0.999316	1.00068	1.00267	4.664318
813	1	-633.1203	-629.9994	-3.120841	501693	16.32321	0.998206	0.999541	1.00046	1.0018	3.528692
814	0	-632.7212	-627.4314	-5.289772	900910.9	10.14972	0.998661	0.999658	1.00034	1.00134	3.622855
815	1	-642.2461	-631.4012	-10.84483	767723.1	14.8614	0.99855	0.999629	1.00037	1.00145	4.093226
816	0	-624.7653	-620.4177	-4.347571	943402.8	13.04646	0.998692	0.999665	1.00033	1.00131	3.6833
817	1	-635.5191	-627.9038	-7.615329	88547.27	14.76031	0.995732	0.998906	1.00109	1.00427	3.88025
818	0	-622.5467	-615.5546	-6.992109	167464.3	11.68435	0.996896	0.999205	1.00079	1.00311	3.881037
819	1	-621.9672	-618.2756	-3.691649	197008.4	14.03205	0.997138	0.999267	1.00073	1.00287	3.628491
820	0	-641.1824	-627.2679	-13.91441	695754.1	9.252907	0.998477	0.99961	1.00039	1.00152	4.41559
821	1	-621.3488	-617.654	-3.694832	913809.7	17.49287	0.998671	0.99966	1.00034	1.00133	3.513952
822	0	-633.6702	-624.0564	-9.61377	799212.5	12.40005	0.998579	0.999636	1.00036	1.00142	4.101425
823	1	-638.6404	-629.946	-8.694417	157594	13.3497	0.9968	0.99918	1.00082	1.0032	4.008484
824	0	-656.3458	-638.2792	-18.06669	396603.9	10.51731	0.997982	0.999484	1.00051	1.00202	4.876605
825	1	-630.9316	-622.5729	-8.358674	967791.4	15.28999	0.998708	0.99967	1.00033	1.00129	3.905116
826	0	-625.9148	-617.7648	-8.150003	144712.2	12.90137	0.996661	0.999145	1.00085	1.00334	3.977494
827	1	-630.1092	-621.5689	-8.540247	710347.2	12.27933	0.998492	0.999614	1.00038	1.00151	4.015655
828	0	-640.3371	-623.3292	-17.00798	915219.4	12.15876	0.998672	0.99966	1.00034	1.00133	4.712501
829	1	-632.6991	-622.8687	-9.830465	167318.1	10.51904	0.996894	0.999205	1.00079	1.00311	4.093585
830	0	-627.9131	-622.0238	-5.889298	12133.83	12.26039	0.988484	0.997029	1.00292	1.01156	3.799526
831	1	-640.88	-622.765	-18.11498	304176.3	11.40595	0.997696	0.99941	1.00059	1.00231	4.848002
832	0	-628.0912	-623.7333	-4.357829	993386.9	12.64185	0.998725	0.999674	1.00033	1.00128	3.681304
833	1	-629.3156	-623.6698	-5.645804	122305.5	13.24749	0.996368	0.999069	1.00093	1.00364	3.781238
834	0	-642.9142	-624.5791	-18.33513	488298.7	10.43945	0.998182	0.999535	1.00046	1.00182	4.903881
835	1	-622.2444	-619.7754	-2.468976	359816.8	11.14297	0.997882	0.999458	1.00054	1.00212	3.456261
836	0	-647.4027	-629.5151	-17.88751	898245.1	8.885122	0.998659	0.999657	1.00034	1.00134	4.820999
837	1	-635.0305	-622.0024	-13.02811	128556.2	9.260038	0.996457	0.999092	1.0009	1.00355	4.320567
838	0	-638.4809	-627.34	-11.14091	558203.5	10.21195	0.998299	0.999565	1.00043	1.0017	4.203057
839	1	-633.9905	-621.8218	-12.16873	363815.9	14.27692	0.997893	0.999461	1.00054	1.00211	4.218389
840	0	-636.5986	-625.0941	-11.50449	480607.7	11.11744	0.998167	0.999531	1.00047	1.00183	4.266869
841	1	-642.4398	-625.2441	-17.19573	448740.5	9.948809	0.998103	0.999515	1.00048	1.0019	4.794288
842	0	-626.0937	-619.4634	-6.630285	240888	12.61889	0.997411	0.999337	1.00066	1.00259	3.861103
843	1	-632.0753	-623.3174	-8.757908	744735.1	12.43013	0.998527	0.999623	1.00038	1.00147	4.032103
844	0	-621.9349	-619.3408	-2.594139	20808.73	13.62597	0.991202	0.997736	1.00224	1.00883	3.552128
845	1	-632.7323	-621.4861	-11.24612	630954.1	9.26295	0.9984	0.999591	1.00041	1.0016	4.128498
846	0	-622.9266	-619.5747	-3.351865	918349.6	10.5776	0.998674	0.999661	1.00034	1.00133	3.484098
847	1	-620.9863	-618.039	-2.947344	438896.4	14.42369	0.998082	0.999509	1.00049	1.00192	3.57027
848	0	-632.047	-626.3024	-5.744596	803955.4	11.27164	0.998583	0.999638	1.00036	1.00142	3.757079
849	1	-646.6204	-628.0565	-18.56384	403135.3	10.13464	0.997999	0.999488	1.00051	1.002	4.930834
850	0	-627.907	-616.9675	-10.93956	93640.73	20.36885	0.995849	0.998936	1.00106	1.00416	3.726353
851	1	-634.2193	-621.3329	-12.88647	975445.1	13.03766	0.998713	0.999671	1.00033	1.00129	4.338223
852	0	-639.9002	-632.7454	-7.154874	880264.4	16.46771	0.998646	0.999654	1.00035	1.00136	3.768235
853	1	-629.2484	-618.9026	-10.34584	598016.9	11.30767	0.998357	0.99958	1.00042	1.00164	4.165778
854	0	-627.4285	-622.011	-5.417506	400785.9	12.40704	0.997993	0.999486	1.00051	1.00201	3.763102
855	1	-622.1579	-620.1176	-2.040352	328611.4	13.3369	0.997783	0.999433	1.00057	1.00222	3.509933
856	0	-625.6808	-615.7699	-9.910899	162405.6	11.69346	0.996848	0.999193	1.0008	1.00316	4.130866
857	1	-629.7122	-620.3843	-9.327951	613181.4	13.37943	0.998377	0.999585	1.00041	1.00162	4.054963
858	0	-634.5564	-624.7681	-9.788315	370989.8	11.84714	0.997914	0.999466	1.00053	1.00209	4.120546
859	1	-634.3025	-623.5804	-10.72206	992788.2	13.62505	0.998725	0.999674	1.00033	1.00128	4.148671
860	0	-634.3873	-620.0122	-14.37511	235045.6	15.1039	0.997379	0.999329	1.00067	1.00262	4.312682
861	1	-634.8317	-621.1456	-13.68612	930885.7	12.63359	0.998683	0.999663	1.00034	1.00132	4.419575
862	0	-641.0974	-628.0101	-13.08725	9199.614	9.461241	0.986779	0.996584	1.00335	1.01328	4.346552
863	1	-638.108	-627.482	-10.62598	733159.7	14.38762	0.998516	0.99962	1.00038	1.00148	4.104544
864	0	-631.2282	-623.6065	-7.621714	761460.6	12.25423	0.998544	0.999628	1.00037	1.00146	3.940818
865	1	-621.0173	-615.5326	-5.484744	207617.9	12.47206	0.997212	0.999286	1.00071	1.00279	3.769206
866	0	-627.855	-619.5612	-8.29385	769637.1	11.26937	0.998551	0.99963	1.00037	1.00145	3.983175
867	1	-638.6309	-629.6859	-8.944962	164363.5	12.79565	0.996866	0.999197	1.0008	1.00314	4.041341
868	0	-632.229	-620.8909	-11.3381	828401.5	11.75032	0.998604	0.999643	1.00036	1.0014	4.252423
869	1	-628.7149	-622.789	-5.925827	905802.7	12.26569	0.998665	0.999659	1.00034	1.00134	3.802573
870	0	-632.9504	-617.1499	-15.8005	164664.3	12.07399	0.996869	0.999198	1.0008	1.00313	4.617431
871	1	-624.1943	-621.8265	-2.367826	108896.3	12.61843	0.996151	0.999014	1.00098	1.00385	3.523308
872	0	-636.3476	-626.5172	-9.830362	178935.6	15.14033	0.996997	0.999231	1.00077	1.00301	4.009764
873	1	-624.9981	-619.9827	-5.015455	636209.9	11.87038	0.998407	0.999593	1.00041	1.00159	3.718426
874	0	-636.3507	-619.8161	-16.53455	442556.9	9.281666	0.99809	0.999511	1.00049	1.00191	4.700632
875	1	-641.2244	-626.6115	-14.61288	433550	11.27817	0.99807	0.999506	1.00049	1.00193	4.543729
876	0	-636.9923	-624.1578	-12.8345	831998.7	10.89725	0.998607	0.999644	1.00036	1.00139	4.385554
877	1	-629.0277	-618.794	-10.23362	381822.6	12.50619	0.997944	0.999474	1.00052	1.00206	4.14924
878	0	-640.8968	-630.1202	-10.77663	818980.3	10.51805	0.998596	0.999641	1.00036	1.0014	4.183489
879	1	-622.8506	-619.7663	-3.084279	411140.1	12.55808	0.998018	0.999493	1.00051	1.00198	3.578782
880	0	-636.8048	-625.5099	-11.29499	520337.1	10.32561	0.998238	0.999549	1.00045	1.00176	4.224181
881	1	-638.8938	-622.6644	-16.22941	275919.6	11.93415	0.997581	0.999381	1.00062	1.00242	4.660037
882	0	-636.6409	-623.9331	-12.70778	989262.9	11.79015	0.998722	0.999673	1.00033	1.00128	4.368191
883	1	-629.0691	-621.928	-7.141075	376345.5	11.37826	0.997929	0.99947	1.00053	1.00207	3.88493
884	0	-627.8452	-625.8522	-1.993022	260675.5	14.04172	0.997511	0.999363	1.00063	1.00249	3.507387
885	1	-629.0605	-623.8364	-5.224124	241008.9	12.62191	0.997412	0.999337	1.00066	1.00259	3.749692
886	0	-637.5867	-626.0057	-11.58099	758579.4	10.19412	0.998541	0.999627	1.00037	1.00146	4.245185
887	1	-655.0479	-640.1349	-14.913	362296.8	13.44983	0.997889	0.99946	1.00054	1.00211	4.467842
888	0	-624.2498	-619.9185	-4.331336	521557.3	13.12599	0.99824	0.99955	1.00045	1.00176	3.682148
889	1	-622.375	-617.0196	-5.355425	51301.72	15.57336	0.994394	0.998561	1.00143	1.00562	3.697712
890	0	-639.1098	-626.9061	-12.20367	988613.4	12.50196	0.998722	0.999673	1.00033	1.00128	4.306911
891	1	-627.4934	-620.1879	-7.305566	612107.5	11.1692	0.998376	0.999585	1.00041	1.00163	3.89144
892	0	-641.4534	-629.3617	-12.0917	764025.9	14.38157	0.998546	0.999628	1.00037	1.00145	4.20678
893	1	-639.8627	-621.3123	-18.55036	733001.7	9.599803	0.998516	0.99962	1.00038	1.00149	4.927253
894	0	-625.772	-622.9565	-2.815494	653779.7	13.08729	0.998428	0.999598	1.0004	1.00157	3.566296
895	1	-627.6572	-621.6628	-5.994436	881805.1	12.34295	0.998647	0.999654	1.00035	1.00135	3.809022
896	0	-635.3064	-624.0272	-11.27922	850263	11.43622	0.998622	0.999648	1.00035	1.00138	4.248731
897	1	-633.2067	-619.6042	-13.60248	871341.4	12.06273	0.998639	0.999652	1.00035	1.00136	4.435768
898	0	-635.8181	-627.783	-8.035157	918750.9	14.62504	0.998674	0.999661	1.00034	1.00133	3.91459
899	1	-624.4387	-618.918	-5.520715	478363.3	12.61459	0.998163	0.99953	1.00047	1.00184	3.77315
900	0	-632.3133	-626.2944	-6.018945	920631.1	17.08814	0.998676	0.999661	1.00034	1.00133	3.66806
901	1	-639.9996	-627.2054	-12.7942	660244.8	12.2021	0.998436	0.9996	1.0004	1.00156	4.364592
902	0	-633.8631	-625.1477	-8.715425	666081.9	10.76062	0.998443	0.999602	1.0004	1.00156	4.001186
903	1	-629.6301	-622.4108	-7.219327	248209.3	17.64769	0.99745	0.999347	1.00065	1.00255	3.706549
904	0	-626.1247	-622.7386	-3.386164	595854	15.83946	0.998354	0.999579	1.00042	1.00165	3.562456
905	1	-626.5339	-626.1963	-0.3375517	549457.3	16.14768	0.998286	0.999561	1.00044	1.00172	3.362712
906	0	-627.7935	-620.4095	-7.384066	247034.7	10.79651	0.997444	0.999346	1.00065	1.00256	3.879636
907	1	-626.0482	-616.4174	-9.63082	440009	9.782784	0.998084	0.99951	1.00049	1.00192	4.018026
908	0	-625.6452	-617.0792	-8.56596	49182.62	10.4653	0.994274	0.99853	1.00146	1.00574	3.969843
909	1	-628.6155	-623.5557	-5.059735	134527	11.99577	0.996537	0.999113	1.00088	1.00347	3.725832
910	0	-632.85	-622.6308	-10.21925	942754	11.87486	0.998691	0.999665	1.00033	1.00131	4.156787
911	1	-634.0666	-628.4389	-5.627734	239936.1	11.32228	0.997406	0.999336	1.00066	1.0026	3.74925
912	0	-643.8451	-634.8448	-9.000283	887538.5	10.60693	0.998651	0.999655	1.00034	1.00135	4.019747
913	1	-634.3885	-622.7748	-11.61369	203569	12.07394	0.997184	0.999279	1.00072	1.00282	4.27067
914	0	-634.3172	-619.954	-14.36321	964719	9.25562	0.998706	0.999669	1.00033	1.00129	4.464342
915	1	-632.4112	-621.811	-10.60011	747670.9	10.47507	0.99853	0.999624	1.00038	1.00147	4.164687
916	0	-644.9006	-631.7831	-13.11749	125077.3	14.16963	0.996408	0.99908	1.00092	1.0036	4.29165
917	1	-629.1365	-621.483	-7.653509	220928.8	9.826774	0.997297	0.999308	1.00069	1.00271	3.821212
918	0	-635.4633	-618.1538	-17.30955	780196.7	11.86176	0.998561	0.999632	1.00037	1.00144	4.754598
919	1	-629.262	-621.6465	-7.615452	772642.9	10.46197	0.998554	0.99963	1.00037	1.00145	3.878766
920	0	-630.7033	-615.5333	-15.16999	227401.4	15.05634	0.997336	0.999318	1.00068	1.00267	4.369047
921	1	-636.1521	-628.0525	-8.099629	425791.5	14.02363	0.998053	0.999502	1.0005	1.00195	3.942932
922	0	-621.0347	-627.1769	6.142156	183528.9	18.14635	0.997034	0.999241	1.00076	1.00297	2.941192
923	1	-619.9434	-616.0808	-3.862558	527920.2	13.80723	0.998251	0.999553	1.00045	1.00175	3.643549
924	0	-631.8196	-630.6523	-1.167361	967993.2	11.88497	0.998708	0.99967	1.00033	1.00129	3.395108
925	1	-637.9968	-622.0486	-15.94814	784633.2	12.19066	0.998565	0.999633	1.00037	1.00144	4.623668
926	0	-622.5837	-620.8008	-1.782952	819960.3	14.57094	0.998597	0.999641	1.00036	1.0014	3.487808
927	1	-640.5749	-630.7146	-9.860332	614174.7	10.57027	0.998379	0.999585	1.00041	1.00162	4.099042
928	0	-631.1963	-622.656	-8.540387	819960.3	11.54718	0.998597	0.999641	1.00036	1.0014	4.011442
929	1	-641.7823	-630.8365	-10.94574	826219.5	10.32343	0.998602	0.999642	1.00036	1.0014	4.190241
930	0	-627.8895	-622.9322	-4.957338	71986.02	13.21052	0.995266	0.998786	1.00121	1.00474	3.729476
931	1	-629.9662	-625.3128	-4.653375	241900.4	14.21915	0.997417	0.999339	1.00066	1.00259	3.693259
932	0	-635.9958	-625.4543	-10.5415	511678	14.83707	0.998224	0.999546	1.00045	1.00178	4.07419
933	1	-633.4617	-621.0933	-12.36844	801270.8	12.42914	0.99858	0.999637	1.00036	1.00142	4.322603
934	0	-619.4239	-617.8553	-1.568607	142887	15.34201	0.996639	0.999139	1.00086	1.00336	3.459907
935	1	-626.341	-625.4139	-0.9271141	993887.4	11.89834	0.998725	0.999674	1.00033	1.00128	3.375696
936	0	-628.1785	-619.5605	-8.617953	352479.4	13.39517	0.99786	0.999452	1.00055	1.00214	4.001436
937	1	-643.451	-628.7379	-14.71306	290311.8	11.40907	0.997642	0.999396	1.0006	1.00236	4.549668
938	0	-635.4557	-626.9683	-8.487436	95666.82	12.03643	0.995893	0.998947	1.00105	1.00411	4.011686
939	1	-631.4367	-622.339	-9.097677	358482.3	14.23048	0.997878	0.999457	1.00054	1.00212	4.005323
940	0	-644.4372	-632.7691	-11.66817	571770	11.48442	0.998319	0.99957	1.00043	1.00168	4.282605
941	1	-631.0177	-622.5815	-8.436159	568569.8	13.83449	0.998315	0.999569	1.00043	1.00169	3.97384
942	0	-644.4435	-626.1148	-18.3287	443237.3	8.452089	0.998091	0.999512	1.00049	1.00191	4.828956
943	1	-635.2456	-630.4635	-4.782084	107145.6	15.3043	0.996119	0.999005	1.00099	1.00389	3.670696
944	0	-627.8072	-623.9491	-3.85804	916724.7	14.1556	0.998673	0.999661	1.00034	1.00133	3.638414
945	1	-634.7673	-627.3408	-7.426441	55381.25	11.2688	0.994604	0.998615	1.00137	1.00541	3.906183
946	0	-633.6544	-623.7281	-9.926369	997274.6	12.57425	0.998727	0.999675	1.00032	1.00127	4.123277
947	1	-637.5636	-627.9456	-9.618016	978899.3	11.39756	0.998716	0.999672	1.00033	1.00129	4.102918
948	0	-659.2699	-640.4886	-18.78126	496341.4	10.59952	0.998196	0.999539	1.00046	1.0018	4.94211
949	1	-647.8914	-637.9387	-9.952732	557940.1	11.43161	0.998299	0.999565	1.00043	1.0017	4.13269
950	0	-646.2015	-627.6743	-18.52715	866120.2	8.647772	0.998635	0.999651	1.00035	1.00137	4.87309
951	1	-626.8474	-624.9436	-1.903837	290745.6	14.17156	0.997644	0.999397	1.0006	1.00236	3.50025
952	0	-628.1783	-615.3096	-12.86867	544450.8	11.67448	0.998278	0.999559	1.00044	1.00172	4.384164
953	1	-651.5487	-633.7736	-17.77509	27367.08	8.726218	0.992327	0.998027	1.00195	1.00769	4.794078
954	0	-628.8781	-617.0385	-11.83962	142731.8	12.42628	0.996637	0.999139	1.00086	1.00337	4.280143
955	1	-646.7059	-632.6026	-14.1033	360128.8	9.404343	0.997883	0.999458	1.00054	1.00212	4.449388
956	0	-628.2475	-622.6419	-5.605565	971292.4	12.3646	0.998711	0.99967	1.00033	1.00129	3.777781
957	1	-627.5871	-621.4048	-6.182247	178937.5	11.90165	0.996997	0.999231	1.00077	1.00301	3.81744
958	0	-647.1057	-625.2444	-21.86133	19042.68	11.69775	0.990804	0.997632	1.00234	1.00923	5.152477
959	1	-629.9056	-623.6984	-6.207285	533554.3	11.21931	0.99826	0.999555	1.00044	1.00174	3.795623
960	0	-635.8039	-619.4574	-16.34642	709752.9	12.06975	0.998492	0.999614	1.00038	1.00151	4.66287
961	1	-628.7288	-623.738	-4.990797	253482.1	11.65696	0.997476	0.999354	1.00064	1.00253	3.708674
962	0	-630.8146	-620.9607	-9.853943	858537.6	9.962804	0.998628	0.999649	1.00035	1.00137	4.057548
963	1	-627.5504	-627.8774	0.3270154	203101	13.34581	0.997181	0.999278	1.00072	1.00282	3.332622
964	0	-633.5667	-626.1388	-7.427884	686691.4	11.54866	0.998467	0.999608	1.00039	1.00153	3.915137
965	1	-634.3166	-626.6959	-7.620685	428939.7	11.93524	0.99806	0.999504	1.0005	1.00194	3.938697
966	0	-638.3046	-624.828	-13.47658	822054.9	13.68745	0.998598	0.999642	1.00036	1.0014	4.347116
967	1	-635.8884	-630.472	-5.416402	662564.7	14.37805	0.998439	0.999601	1.0004	1.00156	3.74272
968	0	-644.7305	-628.373	-16.35754	50327.62	10.59992	0.99434	0.998547	1.00144	1.00567	4.713442
969	1	-631.5361	-619.1967	-12.33935	286640.7	11.34856	0.997627	0.999393	1.00061	1.00238	4.341931
970	0	-623.9677	-617.2667	-6.700991	366207.5	12.87677	0.9979	0.999463	1.00054	1.0021	3.865387
971	1	-630.8121	-621.4704	-9.341688	141710.5	13.27186	0.996625	0.999136	1.00086	1.00338	4.059465
972	0	-629.7595	-617.3649	-12.39461	527241.6	10.7495	0.99825	0.999552	1.00045	1.00175	4.342892
973	1	-627.0925	-622.5171	-4.575418	422118	11.33285	0.998044	0.9995	1.0005	1.00196	3.656911
974	0	-636.5495	-624.1505	-12.39892	43056.2	15.46133	0.993881	0.998429	1.00156	1.00613	4.157694
975	1	-623.9441	-617.2295	-6.714567	185821.4	13.19461	0.997053	0.999245	1.00075	1.00295	3.862734
976	0	-625.2771	-619.2471	-6.030016	281732.7	12.82257	0.997606	0.999387	1.00061	1.0024	3.813467
